"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse","lm.mape","slm.mape"
1001,2020-06-01,132,"Autauga","Alabama",4.99624655664416,0.0394139685408781,5.23665335901635,5.2721443364303,0.0394139685408783,5.236653359017,5.2721443364303,2020-06-08,139,5.03416579150645,0.0566337878440729,0.0566337878440738,0.0472726872296027,0.0472726872296031
1003,2020-06-01,132,"Baldwin","Alabama",4.41193211745279,-0.00518583703236647,982.765670019421,4.37563125822622,0,131,4.41193211745279,2020-06-08,139,4.35303909780063,0.000510405712695699,0.00346838776374941,0.00518997415782619,0.0135291731429459
1005,2020-06-01,132,"Barbour","Alabama",4.54784369079637,0.0721315720451693,68.950719887978,5.05276469511256,0.0721315720451674,68.9507198879764,5.05276469511254,2020-06-08,139,4.72485617179056,0.10752399966721,0.107523999667202,0.0694007418214653,0.0694007418214624
1007,2020-06-01,132,"Bibb","Alabama",3.34235688163922,0.0897699994287082,94.7675514881384,3.97074687764018,0.0897699994287082,94.7675514881384,3.97074687764018,2020-06-08,139,3.47019025314911,0.250556934321898,0.250556934321898,0.144244720887228,0.144244720887229
1011,2020-06-01,132,"Bullock","Alabama",5.15494175988874,0.0576919929557061,42.6471887035256,5.55878571057868,0.0576919929557054,42.6471887035245,5.55878571057867,2020-06-08,139,5.26712151077956,0.0850680054444617,0.0850680054444586,0.0553744961459895,0.0553744961459885
1013,2020-06-01,132,"Butler","Alabama",5.51573024315326,-0.0153980801111194,490.208958737017,5.40794368237543,0,131,5.51573024315326,2020-06-08,139,5.25972502735505,0.0219687696960499,0.0655386705158906,0.0281799246632695,0.0486727375417479
1015,2020-06-01,132,"Calhoun","Alabama",3.64880123054653,0.0263668758407433,-6.38580090358049,3.83336936143173,0.0263668758407425,-6.38580090358462,3.83336936143172,2020-06-08,139,3.9262076404201,0.00861894604552311,0.00861894604552418,0.0236457893954992,0.0236457893955007
1017,2020-06-01,132,"Chambers","Alabama",3.74444930526875,0.0591476725026945,68.6932096085747,4.15848301278761,0.0591476725026943,68.6932096085745,4.15848301278761,2020-06-08,139,4.00212484012533,0.0244478781582863,0.024447878158286,0.0390687894327104,0.0390687894327102
1021,2020-06-01,132,"Chilton","Alabama",3.58747933967221,0.0485925552368653,58.1722434190799,3.92762722633026,0.0485925552368651,58.1722434190796,3.92762722633026,2020-06-08,139,3.66721795733276,0.067812987379816,0.0678129873798153,0.0710100332260884,0.071010033226088
1023,2020-06-01,132,"Choctaw","Alabama",4.52952256764878,-0.0107280722400008,554.212161357375,4.45442606196877,0,131,4.52952256764878,2020-06-08,139,4.3658246600976,0.00785020841353654,0.0267970049366332,0.0202943106444383,0.0374953004978253
1025,2020-06-01,132,"Clarke","Alabama",4.45434729625351,0.0406835766364433,22.5123967821597,4.73913233270861,0.0406835766364431,22.5123967821589,4.73913233270861,2020-06-08,139,4.43251603459627,0.0940135542681138,0.0940135542681127,0.0691743235036633,0.0691743235036629
1031,2020-06-01,132,"Coffee","Alabama",4.46590811865458,0.0316957308101321,-8.89935787904223,4.68777823432551,0.0316957308101316,-8.89935787904454,4.6877782343255,2020-06-08,139,4.45268478547989,0.0552689296901249,0.0552689296901232,0.0527981341981017,0.0527981341981009
1033,2020-06-01,132,"Colbert","Alabama",4.76583024600086,0.0271286673882509,-43.6750590729308,4.95573091771862,0.0271286673882507,-43.6750590729319,4.95573091771862,2020-06-08,139,4.81218435537242,0.0206056155614119,0.0206056155614116,0.0298298136034508,0.0298298136034506
1035,2020-06-01,132,"Conecuh","Alabama",3.25809653802148,0.0507150925790179,67.7568650210956,3.61310218607461,0.0507150925790172,67.7568650210947,3.6131021860746,2020-06-08,139,3.35739475900376,0.0653862882591918,0.0653862882591893,0.0761624549466806,0.0761624549466791
1039,2020-06-01,132,"Covington","Alabama",3.3770998300831,0.0551518200750813,70.767209758705,3.76316257060866,0.0551518200750811,70.7672097587048,3.76316257060866,2020-06-08,139,3.48781185449893,0.0758180168621459,0.0758180168621451,0.0789465509025563,0.0789465509025559
1041,2020-06-01,132,"Crenshaw","Alabama",3.68887945411394,0,131,3.68887945411394,0,131,3.68887945411394,2020-06-08,139,3.55125807623789,0.0189396436485016,0.0189396436485016,0.0387528517842441,0.0387528517842441
1043,2020-06-01,132,"Cullman","Alabama",3.97834564835922,0.190914520516786,111.161639263529,5.31474729197672,0.190914520516787,111.161639263529,5.31474729197673,2020-06-08,139,4.67015503607751,0.41549917636524,0.415499176365249,0.138023738167077,0.138023738167078
1045,2020-06-01,132,"Dale","Alabama",4.22370058343614,0.0648175000764725,66.8370335410503,4.67742308397145,0.0648175000764715,66.8370335410493,4.67742308397144,2020-06-08,139,4.32129039948605,0.126830488958778,0.126830488958773,0.0824135041995229,0.0824135041995212
1047,2020-06-01,132,"Dallas","Alabama",5.11628148323124,0.0207799684917503,-114.212186763538,5.2617412626735,0.0207799684917482,-114.212186763562,5.26174126267348,2020-06-08,139,5.1383162730426,0.0152337280653866,0.0152337280653831,0.0240205123764814,0.0240205123764786
1049,2020-06-01,132,"DeKalb","Alabama",4.80519131988145,-0.0468389440381709,234.589659492868,4.47731871161425,0,131,4.80519131988145,2020-06-08,139,4.4576640488795,0.000386305767216658,0.120775204090059,0.0044091843887804,0.077961745701608
1051,2020-06-01,132,"Elmore","Alabama",5.29760282561017,0.0408517781422438,2.32136502934624,5.58356527260588,0.0408517781422439,2.32136502934662,5.58356527260588,2020-06-08,139,5.44673737166631,0.0187218744755277,0.0187218744755279,0.0251210755362171,0.0251210755362172
