date.x,days_from_start.x,county,state,fips,log_rolled_cases.x,r.lm,t0.lm,predicted.lm,r.slm,t0.slm,predicted.slm,date.y,days_from_start.y,log_rolled_cases.y
2022-12-30,1074,Autauga,Alabama,1001,5.56232862562335,-0.0387353428378609,1217.59828048783,5.29118122575832,0,1073,5.56232862562335,2023-01-06,1081,
2022-12-30,1074,Baldwin,Alabama,1003,6.55515366043104,-0.0439390825691448,1223.18731291477,6.24758008244703,0,1073,6.55515366043104,2023-01-06,1081,
2022-12-30,1074,Barbour,Alabama,1005,3.79388276312392,-0.0285280836145444,1206.98764874587,3.59418617782211,0,1073,3.79388276312392,2023-01-06,1081,
2022-12-30,1074,Bibb,Alabama,1007,3.92055790787798,-0.0443285871072236,1162.44310553808,3.61025779812742,0,1073,3.92055790787798,2023-01-06,1081,
2022-12-30,1074,Blount,Alabama,1009,5.36664334904728,-0.0386047283280928,1213.01518237449,5.09641025075063,0,1073,5.36664334904728,2023-01-06,1081,
2022-12-30,1074,Bullock,Alabama,1011,3.47903986842609,-0.00877198607283918,1470.60800182963,3.41763596591621,0,1073,3.47903986842609,2023-01-06,1081,
2022-12-30,1074,Butler,Alabama,1013,4.32885187218663,-0.04600627300865,1168.09264409166,4.00680796112608,0,1073,4.32885187218663,2023-01-06,1081,
2022-12-30,1074,Calhoun,Alabama,1015,6.04398922588763,-0.0411608052976704,1220.8384591161,5.75586358880394,0,1073,6.04398922588763,2023-01-06,1081,
2022-12-30,1074,Chambers,Alabama,1017,4.95582705760126,-0.0481192483441905,1176.99053347951,4.61899231919193,0,1073,4.95582705760126,2023-01-06,1081,
2022-12-30,1074,Cherokee,Alabama,1019,5.16233399067623,-0.0541533576241824,1169.32805013684,4.78326048730695,0,1073,5.16233399067623,2023-01-06,1081,
2022-12-30,1074,Chilton,Alabama,1021,4.35487564560793,-0.0448505661653431,1171.09745088955,4.04092168245053,0,1073,4.35487564560793,2023-01-06,1081,
2022-12-30,1074,Clarke,Alabama,1025,4.42911467077278,-0.0417074626842226,1180.19477632352,4.13716243198323,0,1073,4.42911467077278,2023-01-06,1081,
2022-12-30,1074,Clay,Alabama,1027,4.20469261939097,-0.0579872576503596,1146.51063060688,3.79878181583845,0,1073,4.20469261939097,2023-01-06,1081,
2022-12-30,1074,Cleburne,Alabama,1029,3.32194801000801,-0.040409538337872,1156.20702702002,3.03908124164291,0,1073,3.32194801000801,2023-01-06,1081,
2022-12-30,1074,Coffee,Alabama,1031,4.66074003714291,-0.0292963694884345,1233.08933832169,4.45566545072386,0,1073,4.66074003714291,2023-01-06,1081,
2022-12-30,1074,Colbert,Alabama,1033,5.59683339631324,-0.056657788047272,1172.78312566039,5.20022887998233,0,1073,5.59683339631324,2023-01-06,1081,
2022-12-30,1074,Conecuh,Alabama,1035,3.49650756146648,-0.0588405000229431,1133.42348484637,3.08462406130588,0,1073,3.49650756146648,2023-01-06,1081,
2022-12-30,1074,Coosa,Alabama,1037,4.33635659784069,-0.079035730676976,1128.86577476665,3.78310648310186,0,1073,4.33635659784069,2023-01-06,1081,
