"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r.lm","t0.lm","predicted.lm","r.slm","t0.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","lm.mse","slm.mse","lm.mape","slm.mape"
1001,2021-07-18,544,"Autauga","Alabama",4.44096917030733,0.0787808778531032,487.628843809178,4.99243531527905,0.0787808778531147,487.628843809186,4.99243531527913,2021-07-25,551,4.87519732320115,0.0137447467864584,0.0137447467864773,0.0240478455138554,0.024047845513872
1003,2021-07-18,544,"Baldwin","Alabama",6.4592335385523,0.108098538525773,484.246800496638,7.21592330823271,0.108098538525789,484.246800496648,7.21592330823283,2021-07-25,551,7.19411504900584,0.000475600170506139,0.000475600170511252,0.00303140262260312,0.00303140262261942
1005,2021-07-18,544,"Barbour","Alabama",3.54302757710137,0.132351451484693,517.230156999743,4.46948773749423,0.132351451484674,517.230156999739,4.46948773749409,2021-07-25,551,4.28260085453587,0.0349267070218914,0.0349267070218403,0.0436386414018528,0.0436386414018209
1007,2021-07-18,544,"Bibb","Alabama",3.33729357968267,0.129912134240228,518.311148075579,4.24667851936427,0.129912134240209,518.311148075575,4.24667851936413,2021-07-25,551,4.34565899050301,0.00979713366684582,0.00979713366687289,0.02277686108253,0.0227768610825614
1009,2021-07-18,544,"Blount","Alabama",4.65123555283134,0.0765245743279691,483.219060103529,5.18690757312713,0.0765245743279586,483.21906010352,5.18690757312705,2021-07-25,551,5.10247625966657,0.00712864669267506,0.00712864669266261,0.0165471251925189,0.0165471251925045
1013,2021-07-18,544,"Butler","Alabama",3.74444930526875,0.0308772385644441,422.731082203038,3.96058997521986,0.0308772385644396,422.73108220302,3.96058997521982,2021-07-25,551,4.32129039948605,0.130104796065812,0.130104796065834,0.0834705356319243,0.0834705356319316
1015,2021-07-18,544,"Calhoun","Alabama",4.92414326274281,0.0424241772952689,427.930730619214,5.2211125038097,0.0424241772952749,427.93073061923,5.22111250380974,2021-07-25,551,5.53282467651256,0.0971644786111404,0.0971644786111144,0.0563387041751235,0.0563387041751159
1017,2021-07-18,544,"Chambers","Alabama",3.80348283685294,0.0692203768911959,489.052555220387,4.28802547509131,0.0692203768911859,489.05255522038,4.28802547509124,2021-07-25,551,4.42056029867612,0.0175654794626571,0.0175654794626757,0.029981453623538,0.0299814536235539
1019,2021-07-18,544,"Cherokee","Alabama",3.31158522297247,0.0645385211375805,492.688238208728,3.76335487093553,0.0645385211375706,492.688238208721,3.76335487093546,2021-07-25,551,3.90916177314711,0.0212596527325384,0.0212596527325585,0.0372987639481086,0.0372987639481262
1021,2021-07-18,544,"Chilton","Alabama",4.11787505963229,0.120985833560926,509.963989845483,4.96477589455877,0.120985833560907,509.963989845478,4.96477589455864,2021-07-25,551,4.82945594188108,0.0183114895926938,0.0183114895926587,0.0280197095296388,0.0280197095296119
1025,2021-07-18,544,"Clarke","Alabama",3.61861025826738,0.161843025450439,521.641234472748,4.75151143642045,0.161843025450414,521.641234472745,4.75151143642028,2021-07-25,551,4.45268478547989,0.0892973673123498,0.0892973673122473,0.067111566467724,0.0671115664676855
1031,2021-07-18,544,"Coffee","Alabama",5.14082778545526,0.084581980106968,483.220768076677,5.73290164620404,0.0845819801069565,483.220768076669,5.73290164620396,2021-07-25,551,5.69228809523047,0.00164946052268301,0.00164946052267645,0.00713483757218874,0.00713483757217454
1033,2021-07-18,544,"Colbert","Alabama",4.14539973302238,0.060624621816443,475.621845896644,4.56977208573749,0.0606246218164346,475.621845896635,4.56977208573743,2021-07-25,551,4.67815507874458,0.0117468731731768,0.0117468731731897,0.0231678922957346,0.0231678922957474
1035,2021-07-18,544,"Conecuh","Alabama",3.24147565678544,0.0515873687905013,481.165322969868,3.60258723831895,0.0515873687904937,481.165322969859,3.6025872383189,2021-07-25,551,3.55125807623789,0.00263468287994396,0.00263468287993854,0.0144537966487187,0.0144537966487038
1039,2021-07-18,544,"Covington","Alabama",4.85981240436167,0.0687555954151444,473.317572264217,5.34110157226768,0.0687555954151335,473.317572264206,5.34110157226761,2021-07-25,551,5.33822465713989,8.2766406525177e-06,8.2766406520782e-06,0.000538927323701895,0.000538927323687586
1041,2021-07-18,544,"Crenshaw","Alabama",3.83174217416734,0.0156009404424817,298.390308180818,3.94094875726471,0.0156009404424795,298.390308180784,3.9409487572647,2021-07-25,551,3.90629233071916,0.00120106790090738,0.0012010679009063,0.00887194905332998,0.008871949053326
1043,2021-07-18,544,"Cullman","Alabama",4.78391392143417,0.0365004022195367,412.935309461505,5.03941673697092,0.0365004022195325,412.93530946149,5.03941673697089,2021-07-25,551,5.23796056600714,0.0394196520483617,0.0394196520483733,0.0379047964440029,0.0379047964440085
1045,2021-07-18,544,"Dale","Alabama",5.02294022928664,0.0925857664511991,489.74824595815,5.67104059444503,0.0925857664511858,489.748245958142,5.67104059444494,2021-07-25,551,5.65997985199781,0.000122340023483769,0.000122340023481706,0.00195420173506756,0.00195420173505108
1047,2021-07-18,544,"Dallas","Alabama",3.63758615972639,0.0781647728493485,497.462589001092,4.18473956967182,0.0781647728493371,497.462589001086,4.18473956967174,2021-07-25,551,4.04054185622913,0.0207929805621029,0.0207929805620799,0.0356877167898648,0.035687716789845
1049,2021-07-18,544,"DeKalb","Alabama",4.72231809936209,0.0561872135843185,459.953865690893,5.11562859445232,0.0561872135843107,459.953865690882,5.11562859445226,2021-07-25,551,5.28610018260945,0.0290605623688145,0.0290605623688333,0.0322490271217257,0.0322490271217361
1051,2021-07-18,544,"Elmore","Alabama",4.96683267143787,0.12039839302239,502.746686340621,5.8096214225946,0.120398393022372,502.746686340615,5.80962142259447,2021-07-25,551,5.60264583011456,0.0428388958824625,0.0428388958824092,0.0369424730307833,0.0369424730307603
1053,2021-07-18,544,"Escambia","Alabama",3.9863350383927,0.112162257095667,508.459211666964,4.77147083806237,0.112162257095651,508.459211666959,4.77147083806225,2021-07-25,551,4.76947323727937,3.99040888824061e-06,3.99040888777931e-06,0.00041883048370748,0.000418830483683271
1055,2021-07-18,544,"Etowah","Alabama",5.12226185133273,0.0797588183884627,479.778112629691,5.68057358005197,0.0797588183884512,479.778112629682,5.68057358005189,2021-07-25,551,5.74984784149945,0.00479892329909365,0.00479892329910473,0.0120480164618432,0.0120480164618571
1059,2021-07-18,544,"Franklin","Alabama",3.41538201665411,0.0780884369714247,500.262640806808,3.96200107545408,0.078088436971437,500.262640806815,3.96200107545417,2021-07-25,551,4.32318613465095,0.130454646987042,0.13045464698698,0.083546034787148,0.0835460347871282
1061,2021-07-18,544,"Geneva","Alabama",3.80029304148484,0.0592278342003424,479.836028907792,4.21488788088724,0.0592278342003341,479.836028907783,4.21488788088718,2021-07-25,551,4.45268478547989,0.0565473678338501,0.056547367833878,0.0534052860350926,0.0534052860351058
1067,2021-07-18,544,"Henry","Alabama",3.81299162482197,0.0959412937413496,504.257033482355,4.48458068101142,0.095941293741336,504.25703348235,4.48458068101132,2021-07-25,551,4.38381075646738,0.0101545776926101,0.0101545776925908,0.0229868327220486,0.0229868327220267
1069,2021-07-18,544,"Houston","Alabama",5.6198831333732,0.0967093975072666,485.888965517018,6.29684891592407,0.0967093975072828,485.888965517028,6.29684891592418,2021-07-25,551,6.19440539110467,0.0104946757774222,0.0104946757774455,0.0165380723977975,0.0165380723978158
1071,2021-07-18,544,"Jackson","Alabama",5.0706995348389,-0.016896800393482,844.098208936347,4.95242193208453,0,543,5.0706995348389,2021-07-25,551,5.22957956456891,0.0768163532443463,0.0252428638470076,0.0529980716542031,0.0303810330770066
1073,2021-07-18,544,"Jefferson","Alabama",6.77683272527409,0.0720682915386689,449.966513419596,7.28131076604477,0.072068291538681,449.966513419611,7.28131076604485,2021-07-25,551,7.37400185935016,0.00859163877814892,0.00859163877813327,0.0125699850736898,0.0125699850736783
1077,2021-07-18,544,"Lauderdale","Alabama",4.969813299576,0.0751769193426351,477.891767007304,5.49605173497445,0.0751769193426242,477.891767007295,5.49605173497437,2021-07-25,551,5.53112832326438,0.00123036704606161,0.00123036704606697,0.0063416695907054,0.00634166959071921
1079,2021-07-18,544,"Lawrence","Alabama",3.13549421592915,0.0774580590390139,503.520103462057,3.67770062920225,0.077458059039003,503.520103462052,3.67770062920217,2021-07-25,551,3.59535339610311,0.00678106679908314,0.0067810667990707,0.022903793876949,0.022903793876928
1081,2021-07-18,544,"Lee","Alabama",5.36196263170839,0.0600801989958487,454.753247803342,5.78252402467933,0.0600801989958581,454.753247803356,5.7825240246794,2021-07-25,551,5.89597577992931,0.012871300769301,0.0128713007692859,0.0192422356340376,0.0192422356340263
1083,2021-07-18,544,"Limestone","Alabama",4.78032325330343,0.0824436692110575,486.017097261092,5.35742893778083,0.082443669211071,486.017097261102,5.35742893778093,2021-07-25,551,5.36597601502185,7.30525293638994e-05,7.30525293622748e-05,0.00159282807397743,0.00159282807395972
1089,2021-07-18,544,"Madison","Alabama",6.07073772800249,0.069322850041328,456.428041772903,6.55599767829179,0.0693228500413392,456.428041772917,6.55599767829186,2021-07-25,551,6.55454371835663,2.11399949305163e-06,2.11399949327891e-06,0.000221824736798756,0.000221824736810681
1091,2021-07-18,544,"Marengo","Alabama",3.60316593583991,0.141904313435075,518.608481950843,4.59649612988543,0.141904313435099,518.608481950848,4.5964961298856,2021-07-25,551,4.15440880296475,0.195441204623874,0.195441204624024,0.106414016503429,0.10641401650347
1093,2021-07-18,544,"Marion","Alabama",4.18531634042783,0.0153343640001068,271.062932613398,4.29265688842857,0.0153343640001058,271.062932613381,4.29265688842857,2021-07-25,551,4.3640081291712,0.00509099955551265,0.00509099955551366,0.0163499330502347,0.0163499330502364
