"fips","county","state","days_from_start","datetime","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days"
1001,"Autauga","Alabama",1108,"2023-02-02",5.58617799448641,1329.46806859753,-0.0246665149267195,5.29017981536578,5.41735889429948,5.41351238999937,-28.100734239076
1003,"Baldwin","Alabama",1108,"2023-02-02",6.69862029082212,1400.5900560321,-0.0225095568720873,6.42850560835707,6.54152134804309,6.54105339271751,-30.7934618392898
1005,"Barbour","Alabama",1108,"2023-02-02",5.19691725210631,1348.39471156951,-0.0211890321116502,4.94540803813573,5.04929797282335,5.04859402732476,-32.7125456654925
1007,"Bibb","Alabama",1108,"2023-02-02",4.77068462446567,-374.383979634836,0.00322126754956179,4.79770428243489,4.79524337767586,4.7932334973126,215.178394807423
1009,"Blount","Alabama",1108,"2023-02-02",5.75211902121749,1773.326235649,-0.00858107398354826,5.64914613341491,5.68844894155553,5.69205150333265,-80.7762736795948
1011,"Bullock","Alabama",1108,"2023-02-02",3.87417278129705,901.571365924478,0.0191794918667,4.09345275137237,4.00358353664366,4.00842922436395,36.1400179617588
1013,"Butler","Alabama",1108,"2023-02-02",4.91684776399609,-588.741834265171,0.00288886952919586,4.92188787062491,4.93995872022966,4.93706985070046,239.9371704242
1015,"Calhoun","Alabama",1108,"2023-02-02",6.56747580401797,1543.29822253135,-0.0149159716481716,6.38848414423991,6.46190560002872,6.46306400248077,-46.4701326141842
1017,"Chambers","Alabama",1108,"2023-02-02",5.29617221020165,1323.18132478542,-0.0240536849133914,5.00752799124096,5.13058049983128,5.12779641580791,-28.8166733311638
1019,"Cherokee","Alabama",1108,"2023-02-02",4.86091921133686,1263.00592914237,-0.0303796192890551,4.4963637798682,4.65373617887067,4.64826187631347,-22.8161904849698
1021,"Chilton","Alabama",1108,"2023-02-02",4.91789324239764,1428.8236317871,-0.0150937279024962,4.73676850756768,4.81166649601604,4.81223714708017,-45.9228618031013
1025,"Clarke","Alabama",1108,"2023-02-02",4.80402104473326,1210.10368536002,-0.0448539284954085,4.26577390278836,4.5009809763984,4.4900435452654,-15.4534330394471
1027,"Clay","Alabama",1108,"2023-02-02",4.49344022204479,1426.17288425928,-0.0139577556997048,4.3432750988635,4.39447675978427,4.39573593214686,-49.6603605531373
1029,"Cleburne","Alabama",1108,"2023-02-02",4.35303909780063,1412.61418876653,-0.0141029160787621,4.19722792802331,4.2530013314675,4.25431868524929,-49.1492097583825
1031,"Coffee","Alabama",1108,"2023-02-02",5.68017260901707,1857.51471578108,-0.00752824628892346,5.58983365354999,5.62383958766109,5.62747488499461,-92.0728618536025
1033,"Colbert","Alabama",1108,"2023-02-02",5.85466250561534,752.218577245465,0.0166903436893585,6.05494662988764,5.96498620311742,5.97149491144085,41.5298326661712
1035,"Conecuh","Alabama",1108,"2023-02-02",4.4526847854799,1819.94700599617,-0.00618340576844835,4.3589733833271,4.40488005010592,4.40940094510076,-112.097961304241
1037,"Coosa","Alabama",1108,"2023-02-02",3.72741311811618,1265.49340218257,-0.022883339916316,3.4437916773065,3.56811661811956,3.56722973870197,-30.2904725924962
1039,"Covington","Alabama",1108,"2023-02-02",5.36664334904728,1472.55049425529,-0.0145220840790974,5.19237834009811,5.26372068090768,5.2649887604936,-47.7305582852007
1041,"Crenshaw","Alabama",1108,"2023-02-02",4.49663001741289,1246.25839184315,-0.0316349704287959,4.15235534448939,4.28105464944097,4.27518522441132,-21.9107895839537
