cutoff,lm.mape,slm.mape
305,0.0218527266427884,0.022266035355712
306,0.0213444577275972,0.0214141415607236
307,0.0215181746414129,0.0213135668524826
308,0.0219344197460808,0.0215735740583427
309,0.0217223031262905,0.0210357197974444
310,0.0219951783006793,0.0212243274530143
311,0.0215538020697407,0.0206506584735217
312,0.0205703884241914,0.0201836010461347
313,0.020774169590218,0.0211663669055346
314,0.0218229880340418,0.0224541045411812
315,0.0219244217531234,0.0226324274932888
316,0.0228616679794802,0.0239044064380039
317,0.0213138871441399,0.0223552396756215
318,0.0195214771539165,0.0205600230174975
319,0.0189613428155148,0.0202395439944104
320,0.018524389712037,0.0202803039162929
321,0.0187658307855398,0.020558207640397
322,0.0190018161126781,0.0208679847694522
323,0.0184951417254487,0.0210055118956252
324,0.0188814657226368,0.0218581575366132
325,0.0194388878235162,0.0226864767708586
326,0.0198475758898571,0.0235343121977646
327,0.0201232685904121,0.0246329888965199
328,0.0218880621197729,0.0264235325377153
329,0.0223066366949257,0.0271305619688532
330,0.023939527924618,0.0289939076940524
331,0.0244696140900426,0.030494992453262
332,0.0234020248468,0.0301666446104135
333,0.0215569078432848,0.0288388857063286
334,0.0201991940887823,0.0271707208908821
335,0.0208887020647355,0.027002472216278
336,0.0209776038689516,0.0266092699224258
337,0.0211181075480564,0.0261185113106851
338,0.0214195253704203,0.0256360648370763
339,0.0163758177674569,0.0216284249873776
340,0.0144733521030485,0.0215346348621176
341,0.0158695636401432,0.0237297678729083
342,0.0182390998277951,0.0264658657571871
343,0.0201344095946476,0.0290003599164312
344,0.0223369245191798,0.0315295522132708
345,0.0225557639027914,0.0330123867548532
346,0.018912279309692,0.0311455016763685
347,0.0160741952945801,0.0298771941760796
348,0.0166158347537449,0.0297546287108167
349,0.0190906587513177,0.0296633427766662
350,0.0213291172450658,0.0301621068628036
351,0.0224435066967736,0.0299472182121899
352,0.0237176501424448,0.0298582745133567
353,0.0268067035514101,0.0305721621272117
354,0.0197149620693819,0.027491542648204
355,0.0202098513478488,0.0261439960889872
356,0.0220079826234006,0.024528998611027
357,0.0230467587399108,0.0234524985351805
358,0.0245236675396909,0.0221834931723065
359,0.0244978932735994,0.0212121979781962
360,0.0265006625014933,0.0214788678961345
361,0.0169527796038838,0.0203363670142094
362,0.0164837643253789,0.0198369323981791
363,0.018060137609328,0.0202655029985048
364,0.0185096206689963,0.0196813569784823
365,0.0180764847903817,0.019018642826782
366,0.0175572999207556,0.0179405735783673
367,0.0161939062712765,0.017101289817915
368,0.0160005428326763,0.0186243068507174
369,0.016137385001098,0.0197114212439736
370,0.0177319600982099,0.0217802644415381
371,0.0193348583909122,0.0237126562378974
372,0.0192590030017691,0.0249450291024717
373,0.018979981128774,0.0262450297676859
374,0.0186868735240708,0.0277818494388252
375,0.0195633013930538,0.0305452718742615
376,0.0187287359865862,0.0322931782149686
377,0.0209508895118752,0.0353096119952352
378,0.0232962204292977,0.0387260961045921
379,0.0228383042379528,0.0413753383283196
380,0.0231782869020123,0.0440244664820362
381,0.0224246559084126,0.0457802432495169
382,0.0208684564094502,0.0460905819322301
383,0.0202755328083981,0.0461994351527473
384,0.0216138109677649,0.0471445755661466
385,0.0212914310970156,0.0459575338244351
386,0.021749554009285,0.0450358313724317
387,0.0217981457141163,0.0447827366315733
388,0.0207894610685189,0.044455115825265
389,0.0194414436715107,0.0441147147842971
390,0.0198907739088005,0.044673193141007
391,0.0197358619707338,0.043884228038517
392,0.0218085739511931,0.0452478469258234
393,0.023119619169907,0.046990467452899
394,0.0236325604793712,0.0482418738773553
395,0.0206536885674099,0.0498023288823702
396,0.0209022200820067,0.0517316269030676
397,0.0218937493973314,0.0537625756198964
398,0.0227601653123788,0.0546539967009833
399,0.0234156502429322,0.0559092823250706
400,0.0235550082943862,0.056246747608408
401,0.0231272524856406,0.0557929005009445
402,0.0233461652198249,0.0555741651546788
403,0.0221955409825699,0.0551090758903524
404,0.0247221982947859,0.0557902354996375
405,0.028295021268465,0.0561185637766929
406,0.0285472743557166,0.0553571516633403
407,0.0292619218615309,0.0546500973579006
408,0.0280154732393786,0.055489603487712
409,0.0272335077943686,0.0545379559339506
410,0.0260712044672786,0.0535780171340845
411,0.0296199499811185,0.0539606864241566
412,0.0382339228051189,0.0543660958510312
413,0.0357549367417264,0.0565697667299696
414,0.0368634219216087,0.0571220668386392
415,0.0353477829452507,0.0563631375837446
416,0.0344542993030004,0.0551662841218568
417,0.0349352491945499,0.0537176744112236
418,0.0361646133242926,0.0517935917704705
419,0.0446013084436234,0.0560838672894315
420,0.0464559911801437,0.0539021002480283
421,0.0417139325501727,0.0481325070323357
422,0.0388586418853474,0.0448514029596735
423,0.0355524274912027,0.0440415396084967
424,0.0345021177487921,0.0448382850784196
425,0.0346672023042602,0.0463384947001909
426,0.0294035462283584,0.0418240565232099
427,0.0321405904627022,0.0444428185784353
428,0.0311441012237231,0.0442490420480255
429,0.0311971973326984,0.0442248425738455
430,0.0283156080878076,0.0425598986969541
431,0.0276055406458561,0.0412140551684286
432,0.0296394306170721,0.04039190530977
433,0.0304608479965143,0.038794039099191
434,0.0339809804864805,0.0381227143954938
435,0.0327883780482367,0.0381422945948455
436,0.0334708991349446,0.0381165110517112
437,0.0328673550574609,0.0384723085001495
438,0.0354107989260659,0.0400374121426177
439,0.042174433109282,0.0447700710822437
440,0.0410117743504716,0.0450357474975411
441,0.0344965362625728,0.0438526572458867
442,0.0317597731987065,0.0419945117218591
443,0.0285615090163589,0.0410960613537092
444,0.0270839976290095,0.0392221699374639
445,0.0305307518251481,0.0373150205114721
446,0.0403701841332413,0.0359812872205095
447,0.0609859007185427,0.0327147906063679
448,0.0301173941232108,0.0326651844720929
449,0.0299816399949962,0.0318059310883922
450,0.0279757807019593,0.0302291667146438
451,0.0262762224239856,0.0289754455442705
452,0.0264374976159763,0.0290011384416147
453,0.0286417704170628,0.0295370562150788
454,0.0329206979685441,0.0312758641441637
455,0.0308789468062846,0.0318449455516686
456,0.0316204179719151,0.0327815135298408
457,0.026731548905865,0.0283427023594618
458,0.0257287434772362,0.0283125517507156
459,0.0243629013685541,0.028346989332818
460,0.0251574907635766,0.0291403495863484
461,0.0272027217363594,0.029790128240046
462,0.0276293354235728,0.0293855415908666
463,0.0272222529350453,0.0293580210324331
464,0.0252390640324364,0.0283468911965125
465,0.0246706508938958,0.0280201167878708
466,0.0229759614476999,0.0282941704217059
467,0.0252371004186334,0.0303931311562224
468,0.0273650493527486,0.0320859600040957
469,0.0275115763307526,0.0322645556853433
470,0.026927653232992,0.0325794447674276
471,0.0247730424964824,0.0323690094015369
472,0.023848289945025,0.0330438953065157
473,0.0226594230390506,0.0334271523046357
474,0.0254144414804822,0.0359334011439775
475,0.0278471823085074,0.0380663612224483
476,0.028591674286446,0.0397988423649734
477,0.0280636009826453,0.0393201877662262
478,0.0263796408888372,0.0388768415857301
479,0.0244790294380533,0.0386810506903784
480,0.0241228609928213,0.0390464408198745
481,0.0254528839945125,0.0397125640840525
482,0.028670567884975,0.0410910265874229
483,0.0290587767215008,0.0414453569903852
484,0.0286419966781081,0.0424941327865123
485,0.0285465090932315,0.0441802695420491
486,0.0276034893582084,0.0443780617332108
487,0.0299720304756195,0.0474472485662719
488,0.0253042485515656,0.0434383598234429
489,0.0285926265279237,0.0460198046540045
490,0.0287352683200357,0.0469949815472704
491,0.0281906280985106,0.0481554706368824
492,0.0276181591332903,0.0493447457754587
493,0.0255612743432227,0.0497508961777506
494,0.0259560298180052,0.0513330613031135
495,0.0280214325464543,0.0532403667891239
496,0.0291857498905893,0.0549764308719625
497,0.0289277753079891,0.0568805385792172
498,0.0282699119541267,0.0582742350655137
499,0.028215865700804,0.0601364619454839
500,0.0271983452613593,0.0616408301782844
501,0.0291942538811609,0.0657146369484699
502,0.0313166402408617,0.0675864590030072
503,0.0346693042363155,0.0682607007108278
504,0.0368192105042423,0.0691626642565036
505,0.0370804884798302,0.0700598116400948
506,0.0357206346276606,0.0696964321475828
507,0.0320317638165141,0.0674007458935045
508,0.0312330423715425,0.0672682176291937
509,0.0336712966839673,0.0686172492420615
510,0.0368634339014177,0.0694643313856788
511,0.0393707260254631,0.0704495040586136
512,0.0419366379052828,0.0714137302473727
513,0.042790458514666,0.069242723900845
514,0.0355110103567624,0.0687665268395788
515,0.0331053056521889,0.0685876993216997
516,0.0368927246244489,0.0709724369697613
517,0.0406263912755812,0.0724419416755548
518,0.0424306860137062,0.073146538294063
519,0.0428637962860158,0.0721251782652556
520,0.0405104739450437,0.0692314541597305
521,0.0328858793588363,0.0602976057385776
522,0.033104914919822,0.056658428060131
523,0.0387412003990524,0.0547132575982835
524,0.0453032004739616,0.0533328843525728
525,0.0448450788442446,0.0545989666331167
526,0.0435260305360039,0.0547746577135486
527,0.0397416266840318,0.0541180180604902
528,0.0383387833057794,0.0550463071921209
529,0.0380985471083908,0.0572173990605157
530,0.0410123350912952,0.0578902326276843
531,0.0456376645481704,0.0612819503752643
532,0.0504328243706304,0.0611838966338987
533,0.051042346508978,0.0616335438844861
534,0.0504254469192999,0.0573924978628057
535,0.0517421305459859,0.0580520498387884
536,0.0395703717758653,0.0459120650226719
537,0.0451614622449208,0.0464989701497341
538,0.0591931395440959,0.0486892457985809
539,0.0559599205184019,0.0469955793794273
540,0.0538088831574952,0.043946053653279
541,0.0582479759131486,0.0490312338930271
542,0.0494099276557238,0.0403872785047942
543,0.0441349445605288,0.0392437507937983
544,0.0465833685797798,0.0417560807925283
545,0.0475116214828363,0.0437465489389176
546,0.0472069133167321,0.0431626780150026
547,0.0410468387996053,0.0380246303477101
548,0.036531000241098,0.0343993362612841
549,0.0338573158329502,0.0320051867541962
550,0.0363560966132761,0.0342308046740829
551,0.0397753132196642,0.0380534424648916
552,0.0376626496752695,0.0361912928961571
553,0.0354037308624612,0.033289700758628
554,0.0352416678933621,0.0328179891556421
555,0.0327563926091382,0.0308408648990738
556,0.0299676550324394,0.0284551575253031
557,0.0306844308878567,0.0292951769537167
558,0.0333897627995656,0.0320474476166291
559,0.0310042503417408,0.0294394643127435
560,0.0323822444578835,0.0308233754145175
561,0.0313899341978905,0.0301644546216756
562,0.0297381562529329,0.0291106913088911
563,0.0281971837040228,0.0287009751977997
564,0.0259219036202879,0.0261662565753138
565,0.0263992596908433,0.0257649369830524
566,0.0274463659277958,0.0262489081511883
567,0.0270405432925629,0.0250646753523718
568,0.0264528191879288,0.0241713854499466
569,0.0254381154724983,0.0231662672669372
570,0.0228816169319014,0.0226467456960078
571,0.0215304435110312,0.0213134250593286
572,0.021537353710095,0.0213009106028296
573,0.0238201586585141,0.0237056339637913
574,0.0217205022515798,0.0216080752183181
575,0.0225954081297266,0.0226955201961826
576,0.0211828006173181,0.0212181766051556
577,0.0209634271287568,0.0210396987642105
578,0.0195707407252874,0.0197724586787066
579,0.0208973160572153,0.0209889885656226
580,0.0213591228732226,0.0212066592046639
581,0.0201285085633992,0.0201989275356883
582,0.0191307710587968,0.0190679574567388
583,0.0175958441579448,0.0177317068155205
584,0.0172240975593511,0.0173405000611209
585,0.0167760662702729,0.0169538106907007
586,0.0180994232457148,0.0181103225740597
587,0.0196539740287627,0.0196055572974168
588,0.0184053463955759,0.0184028289669332
589,0.0168583107492041,0.0170596100897223
590,0.0154671305162305,0.0158251223241612
591,0.0153841440102514,0.015665845704754
592,0.0155889322387653,0.0161140601392366
593,0.0174412533098349,0.0178019447351951
594,0.018690997259227,0.0191427896098874
595,0.0177887333430975,0.0184086345138312
596,0.0187464868807263,0.019671446575601
597,0.0165379354966578,0.0176783100974661
598,0.0161211574378351,0.0177156672996194
599,0.0163377149897594,0.0183813744767252
600,0.0183950786601288,0.0200094179072283
601,0.0185832228692806,0.019489388764424
602,0.017220375383904,0.0186266213784065
603,0.0146666685863445,0.0166844917918449
604,0.0134070231606031,0.015880168117581
605,0.0120441868551645,0.0149210197849289
606,0.0121970343909329,0.0152846210023107
607,0.0142465314707521,0.0169138185352746
608,0.0208093361959675,0.0230500536264337
609,0.0180241850185185,0.020965142858322
610,0.0165374950265531,0.0199892459216469
611,0.0159082158069508,0.0202183155726763
612,0.0155536706093686,0.0207717800111568
613,0.016692233189385,0.0225701077320967
614,0.0190747368367264,0.025056604061443
615,0.0188976343722325,0.0256032328307127
616,0.0212339569006726,0.0290845997574097
617,0.020698475833045,0.0295089325582528
618,0.018057291551566,0.0283197445340963
619,0.0168067475487219,0.0279918405926134
620,0.0163604107367882,0.0276545918020838
621,0.0183192994634374,0.0286481894689203
622,0.0164827438001777,0.0257322368287348
623,0.02080586337345,0.0298782180829933
624,0.0171828593020746,0.0296831271451502
625,0.0148119732178288,0.030031764372471
626,0.0142778276557885,0.030759196446385
627,0.0149898506220553,0.0319754484485899
628,0.0172161509326458,0.0341746715461476
629,0.0190109343633135,0.0364893286478726
630,0.0208816193903337,0.0359192104271253
631,0.0188628059552919,0.0365118609517847
632,0.0164057407710457,0.0368186280676344
633,0.0166639939621303,0.0378302524185124
634,0.0175058609091404,0.0386541950096419
635,0.021051347613061,0.0402534430261477
636,0.0253405913721117,0.040606160291916
637,0.0197021244927727,0.039909261649573
638,0.0187275555073422,0.0396617589615697
639,0.0168248577756772,0.0390378197874994
640,0.0173945412626481,0.0386220952394064
641,0.0185843107175073,0.0386701014361337
642,0.0230009098489314,0.0394721137209213
643,0.0285954474681344,0.0405869599402644
644,0.0200702634707204,0.0387178027694596
645,0.0192755133524553,0.0373329181740065
646,0.0172195031467443,0.0369108005569935
647,0.0169285447326743,0.0362496103883331
648,0.016376295834499,0.0361550132870026
649,0.0193193656342391,0.0368441321013497
650,0.0226648380718154,0.0373427977015823
651,0.0227706458998938,0.0372072090915815
652,0.0205716927669925,0.036382594278901
653,0.0184623577687648,0.0360336183573272
654,0.0183980722612711,0.0355076126843141
655,0.0189145803862723,0.0354715071078963
656,0.0220785372443047,0.0360376922206765
657,0.025187300555612,0.0363054851521722
658,0.026599709317823,0.0375759290246924
659,0.023241161842624,0.0342070864362908
660,0.0199561351779072,0.0324681691089335
661,0.0200891888114111,0.0316791495061393
662,0.0197227755039736,0.0312339297812111
663,0.0246295432688319,0.0324848301565285
664,0.0274969134584797,0.0319525868500256
665,0.0299274575730947,0.0317766808526833
666,0.0250094469339604,0.0296113617331767
667,0.0239920922003737,0.0281888393882464
668,0.0215853744630731,0.0270269448431972
669,0.0216722986795954,0.0267828684336555
670,0.0258675901671615,0.028317354557793
671,0.027622919977921,0.0282734816578135
672,0.0280623895955466,0.0289395602530512
673,0.0270392480741548,0.0287101216473547
674,0.0221077078997262,0.0281444550134893
675,0.0210981081259174,0.0280839275930718
676,0.0210722600220435,0.0291271105360761
677,0.0253773572990992,0.0315715848037338
678,0.0281953443350752,0.0337427244564161
679,0.0283924342390788,0.0332758671560833
680,0.0285574942300334,0.0327870547946544
681,0.0200468494140367,0.0263925808290784
682,0.0220655325698121,0.0241241414176612
683,0.0263312207582949,0.0248330294806268
684,0.0331339514543678,0.0271731755834744
685,0.031786614179057,0.0262908680836759
686,0.0287909228097733,0.0258204444380085
687,0.0274142961754154,0.0245892972475319
688,0.0207794635112815,0.0217655439112803
689,0.0228229192504436,0.0251663448325736
690,0.0236985558025413,0.0261541479645661
691,0.0270151307940308,0.0285351207454288
692,0.0279345311663991,0.0279513522288067
693,0.027467843840193,0.0277494098318201
694,0.0253583448109597,0.0276507453106393
695,0.0232614036100704,0.02640489912512
696,0.0187237675530146,0.0227241138111319
697,0.0179392741851935,0.0220742328271415
698,0.0198826423948469,0.0222209089085617
699,0.0225489804200029,0.0221788533155735
700,0.0240147924783123,0.0222438102761695
701,0.0238057794111221,0.0214473729825888
702,0.0231569356721458,0.0216106145475395
703,0.0182764685899616,0.0198536573370732
704,0.0218799945462878,0.0250405845929857
705,0.0280649066713801,0.0315189663556873
706,0.0322092819708322,0.035724911504679
707,0.0299165614735083,0.0332929691765696
708,0.0299045593018664,0.0337157717124622
709,0.028083119626716,0.0333219006030659
710,0.0267225765519794,0.0327789529713061
711,0.036355966214582,0.0372849141315427
712,0.0460657530419238,0.0415123347315495
713,0.0470990039544632,0.0399578887794635
714,0.0449838410038553,0.0423910006999537
715,0.0377640751154056,0.0349743694648258
716,0.0353327794407098,0.0326363140295512
717,0.0379687326428311,0.0335230211674501
718,0.0435759773372082,0.03745793501751
719,0.0499094618164652,0.0427848862482146
720,0.0413579563293756,0.0362444418213592
721,0.0401515836883141,0.0355913391599051
722,0.033644866462881,0.0309535977644174
723,0.0275810556021309,0.0260347426614124
724,0.0285981418131139,0.0277496929909707
725,0.0297317755623111,0.0291203641564951
726,0.0313158561900591,0.0305939592826152
727,0.033369308861683,0.0320251933215212
728,0.0310788563559841,0.029444014666228
729,0.0255928149019304,0.0252150513630149
730,0.0251520829174088,0.0248921270252023
731,0.0274476724792844,0.0275368371491873
732,0.0262848134831895,0.0263207220475992
733,0.0262167633124672,0.0259164762988608
734,0.0264306289266977,0.0251009683005888
735,0.0269983444934803,0.0257997883634299
736,0.0253047621659468,0.0244653682992423
737,0.024492473323668,0.023901393308306
738,0.0203217721206388,0.0206919149565977
739,0.0207710449043283,0.0212425837878478
740,0.022708267297253,0.0232743587906615
741,0.0308671096030036,0.0315282737895891
742,0.0257229140232728,0.0266794179108826
743,0.022186673598251,0.0237545351455314
744,0.021319970761328,0.0234603245339087
745,0.0209566046783365,0.0236426101488503
746,0.0200608313561268,0.0241617422779207
747,0.0230696303224141,0.0278458208527376
748,0.0250907505866724,0.0308061932925236
749,0.0240962072363479,0.0323168227426273
750,0.0233658714568425,0.0334101161307996
751,0.0221270568746599,0.0354703730727972
752,0.0220710377763004,0.0394521208424879
753,0.0188276929661905,0.0425592337130482
754,0.0213924646590973,0.0467591524146422
755,0.0214328332175626,0.0502561534105655
756,0.0294387694397899,0.056950410624656
757,0.0277189655113894,0.0611075762486545
