fips,county,state,days_from_start,datetime,log_rolled_cases.x,t0.hat,tau.hat,predicted.grf.future,predicted.grf.future.0,predicted.grf.future.last,Predicted_Double_Days
36073,Orleans,New York,1049,2022-12-05,4.32885187218663,,0.0038841205907684,,4.33320569017927,4.35604071632201,178.456658170545
27103,Nicollet,Minnesota,1049,2022-12-05,4.54481338544719,,-0.0108849237185131,,4.51092230676138,4.4686189194176,-63.679562529321
1099,Monroe,Alabama,1049,2022-12-05,3.88008995832514,,0.021190166563546,,4.02572955883012,4.02842112426996,32.7107943432773
19043,Clayton,Iowa,1049,2022-12-05,3.07136968775961,,-0.0004625747432203,,3.06766908981385,3.06813166455707,-1498.45444594387
29205,Shelby,Missouri,1049,2022-12-05,3.03082359336526,,0.0084521062272566,,3.0704665911409,3.08998833695606,82.0088108127018
18047,Franklin,Indiana,1049,2022-12-05,4.04805127825126,,0.0114402722757996,,4.13707657625907,4.12813318418186,60.588346487715
13291,Union,Georgia,1049,2022-12-05,3.9810158769151,,-0.0064909759125656,,4.05660138991353,3.93557904552714,-106.786281430825
37077,Granville,North Carolina,1049,2022-12-05,4.99721227376412,,0.0066619375961275,,5.02904353586484,5.04384583693701,104.045883132088
26107,Mecosta,Michigan,1049,2022-12-05,3.89763426797605,,0.0101449685917229,,3.97006033674107,3.96864904811811,68.3242312968291
28103,Noxubee,Mississippi,1049,2022-12-05,3.47462485021697,,0.0378283303637135,,3.74121155664348,3.73942316276296,18.3234938971782
39073,Hocking,Ohio,1049,2022-12-05,4.41366371961706,,0.0044975862003452,,4.42866461875063,4.44514682301948,154.115374266032
42065,Jefferson,Pennsylvania,1049,2022-12-05,4.60230895370706,,0.0064109307163259,,4.62452458461569,4.64718546872134,108.11958687914
55113,Sawyer,Wisconsin,1049,2022-12-05,4.38914410244275,,-0.0061284309919869,,4.37324958935928,4.34624508549884,-113.103530327134
22109,Terrebonne,Louisiana,1049,2022-12-05,4.76095218754744,,0.0405846336102222,,5.05332831164089,5.045044622819,17.0790547776526
16043,Fremont,Idaho,1049,2022-12-05,2.99573227355399,,0.0018073666976494,,3.02437584212715,3.00838384043754,383.512201182753
21207,Russell,Kentucky,1049,2022-12-05,4.57471097850338,,-0.0119258284517361,,4.52253874986292,4.49123017934123,-58.1215119238985
17047,Edwards,Illinois,1049,2022-12-05,3.26902560855367,,0.0079188173216762,,3.27649568873263,3.3244573298054,87.5316543371425
45067,Marion,South Carolina,1049,2022-12-05,4.04555439805267,,0.0152016246095861,,4.1545886127225,4.15196577031977,45.5969146957392
29107,Lafayette,Missouri,1049,2022-12-05,4.30983989269805,,0.0156940552161952,,4.42186555812941,4.41969827921142,44.1662254281267
38077,Richland,North Dakota,1049,2022-12-05,3.24147565678544,,0.0157482743871724,,3.32173960254473,3.35171357749565,44.0141671092891
23031,York,Maine,1049,2022-12-05,5.88689736746955,,0.0006906410907727,,5.88964306220471,5.89173185510496,1003.6286427504
36095,Schoharie,New York,1049,2022-12-05,4.00212484012533,,-0.0053335014507108,,3.96466517362678,3.96479032997035,-129.960999723279
30093,Silver Bow,Montana,1049,2022-12-05,5.05168583392661,,0.0133212692969346,,5.11529887020116,5.14493471900515,52.0331182494336
47089,Jefferson,Tennessee,1049,2022-12-05,5.06800532575522,,0.0018228740703472,,5.09776040765713,5.08076544424765,380.249624390078
37091,Hertford,North Carolina,1049,2022-12-05,3.84098723231139,,0.0091369359834035,,3.90173688435633,3.90494578419521,75.8621032060409
22035,East Carroll,Louisiana,1049,2022-12-05,3.17805383034795,,-0.0042085859535554,,3.17371275781403,3.14859372867306,-164.698354318834
24033,Prince George's,Maryland,1049,2022-12-05,7.91357326798276,,0.0131142718061626,,7.99805971777073,8.0053731706259,52.8544162272298
53029,Island,Washington,1049,2022-12-05,4.96882074366325,,0.0086557980814728,,5.03308951724128,5.02941133023356,80.0789452382884
13277,Tift,Georgia,1049,2022-12-05,3.91487607441055,,0.0217730886364236,,4.06891621740948,4.06728769486552,31.8350415108492
42083,McKean,Pennsylvania,1049,2022-12-05,4.43590586835078,,-0.0125325757878264,,4.38837576342953,4.34817783783599,-55.307639251082
51021,Bland,Virginia,1049,2022-12-05,3.03769647265303,,-0.017507665436827,,2.9509811298637,2.91514281459524,-39.5910684414796
40151,Woods,Oklahoma,1049,2022-12-05,3.46126162240481,,0.0284666353597021,,3.64311509953173,3.66052806992272,24.349459351321
39095,Lucas,Ohio,1049,2022-12-05,6.93425809884813,,0.0117277199421925,,7.00684883244877,7.01635213844348,59.103319654337
48251,Johnson,Texas,1049,2022-12-05,5.81370400164159,,0.0160625234808087,,5.94773494172729,5.92614166600725,43.1530687807623
13175,Laurens,Georgia,1049,2022-12-05,4.20894794496111,,0.0225616684952338,,4.38731589361066,4.36687962442775,30.7223369010308
47153,Sequatchie,Tennessee,1049,2022-12-05,3.40119738166216,,0.0125900657977927,,3.49714462929184,3.48932784224671,55.0550880108558
5071,Johnson,Arkansas,1049,2022-12-05,3.8286413964891,,0.0254084485947513,,3.91334925052255,4.00650053665236,27.280185091786
50025,Windham,Vermont,1049,2022-12-05,4.7585042059088,,-0.0058416274912958,,4.72757698614961,4.71761281346973,-118.656518511794
56023,Lincoln,Wyoming,1049,2022-12-05,3.38196601973427,,-0.0007865294936384,,3.36100359403736,3.3764603132788,-881.272967086713
12129,Wakulla,Florida,1049,2022-12-05,3.55125807623789,,0.0263311953382491,,3.61659754712674,3.73557644360563,26.3241820834874
18123,Perry,Indiana,1049,2022-12-05,3.86223234092513,,0.0101486345593306,,3.95239008738253,3.93327278284044,68.2995506940067
8021,Conejos,Colorado,1049,2022-12-05,3.61477148196022,,0.0054274463577851,,3.67723924779319,3.65276360646472,127.711475133365
40109,Oklahoma,Oklahoma,1049,2022-12-05,7.46007923992568,,0.0154054698016344,,7.5640612986397,7.56791752853712,44.9935762742145
37113,Macon,North Carolina,1049,2022-12-05,4.03550406219917,,0.0066077946212533,,4.11083927502126,4.08175862454794,104.898414719262
20065,Graham,Kansas,1049,2022-12-05,3.53472877428668,,0.0018040820938802,,3.60585677471426,3.54735734894384,384.210443034289
51079,Greene,Virginia,1049,2022-12-05,3.74782198974739,,0.0177142227182468,,3.87597624170773,3.87182154877512,39.1294154750555
26063,Huron,Michigan,1049,2022-12-05,4.18314006100523,,0.0067481007843425,,4.23712486727997,4.23037676649563,102.717372296549
21061,Edmonson,Kentucky,1049,2022-12-05,3.60316593583991,,0.0051004479567107,,3.6439695194936,3.63886907153688,135.89927520934
36117,Wayne,New York,1049,2022-12-05,5.18498868124104,,0.0023678216089312,,5.19266806183378,5.20156343250356,292.736233990542
30111,Yellowstone,Montana,1049,2022-12-05,6.34312694922317,,0.0080813549493498,,6.36988282963024,6.39969643386862,85.7711590326457
27067,Kandiyohi,Minnesota,1049,2022-12-05,4.66613088577778,,0.0084136527700362,,4.72669699405318,4.72502645516803,82.3836209438628
5029,Conway,Arkansas,1049,2022-12-05,4.2257904483556,,0.0092485021584636,,4.26796242043865,4.29052996346485,74.9469664042433
48209,Hays,Texas,1049,2022-12-05,6.19847871649231,,-0.0012565022217489,,6.21252425029738,6.18968320094007,-551.648193343543
19127,Marshall,Iowa,1049,2022-12-05,4.37125453769197,,0.0135725099290588,,4.47983461712444,4.46626210719538,51.0699335777178
17123,Marshall,Illinois,1049,2022-12-05,3.63758615972639,,0.0095864645263566,,3.7029355993333,3.70469141141089,72.3047770796247
1027,Clay,Alabama,1049,2022-12-05,4.04054185622913,,-0.0011565798509508,,4.08270813205922,4.03244579727247,-599.307674251911
54073,Pleasants,West Virginia,1049,2022-12-05,3.53472877428668,,-0.0092372614237249,,3.48552329548725,3.47006794432061,-75.0381686480874
29063,DeKalb,Missouri,1049,2022-12-05,3.36729582998647,,0.0075002624382969,,3.37678213935595,3.41979766705455,92.4163902613168
28067,Jones,Mississippi,1049,2022-12-05,4.51867815463465,,0.0249657237056385,,4.68353511862893,4.69343822057412,27.7639530394786
39117,Morrow,Ohio,1049,2022-12-05,4.39091558209113,,0.0168506673437934,,4.48968098435828,4.50887025349768,41.1347020517411
6025,Imperial,California,1049,2022-12-05,7.31711754519987,,0.0206992688655949,,7.46297547398531,7.46201242725903,33.486553803456
53071,Walla Walla,Washington,1049,2022-12-05,4.95381295822956,,-0.0014813322537463,,4.94196230019959,4.94344363245334,-467.921480010281
55077,Marquette,Wisconsin,1049,2022-12-05,3.47462485021697,,0.0098611434347137,,3.49895501344425,3.54365285425997,70.2907512854837
42101,Philadelphia,Pennsylvania,1049,2022-12-05,8.20181686308976,,0.0078057675780136,,8.25667544544393,8.25645723613586,88.7993619631099
26085,Lake,Michigan,1049,2022-12-05,3.500827222611,,-0.009762640564248,,3.44404886756584,3.43248873866126,-70.9999693216539
48037,Bowie,Texas,1049,2022-12-05,5.25227342804663,,0.0066058824652554,,5.29610464908705,5.29851460530342,104.928778888461
35027,Lincoln,New Mexico,1049,2022-12-05,4.56880254181722,,0.0175976832855421,,4.68559485173153,4.69198632481601,39.3885473055093
13313,Whitfield,Georgia,1049,2022-12-05,4.4576640488795,,0.0172976677437027,,4.59604539082912,4.57874772308542,40.0717131829688
