fips,county,state,days_from_start,datetime,log_rolled_cases.x,t0.hat,tau.hat,predicted.grf.future,predicted.grf.future.0,predicted.grf.future.last,Predicted_Double_Days
34037,Sussex,New Jersey,111,2020-05-11,6.07271531599044,,-0.0058566713907354,,6.06524728062089,6.03171861625529,-118.35172819435
51033,Caroline,Virginia,111,2020-05-11,3.27444567602301,,0.0034277282551544,,3.30725835069913,3.29843977380909,202.217658158177
31053,Dodge,Nebraska,111,2020-05-11,4.85091356921954,,0.0300325764199461,,5.04545193124102,5.06114160415916,23.0798440622494
17097,Lake,Illinois,111,2020-05-11,8.03680439393212,,0.0061981113577983,,8.06990232416439,8.08019117343671,111.831998579348
37017,Bladen,North Carolina,111,2020-05-11,3.81299162482197,,-0.014705691926317,,3.61319811780243,3.71005178133775,-47.1346186247452
22033,East Baton Rouge,Louisiana,111,2020-05-11,6.81265936193619,,-0.0002400578320989,,6.81418934184949,6.8109789571115,-2887.41747977708
47037,Davidson,Tennessee,111,2020-05-11,7.57007499574682,,0.0061329115971851,,7.61137341312657,7.61300537692712,113.020898732354
1069,Houston,Alabama,111,2020-05-11,3.79709303875417,,-0.0024770887455807,,3.81501665677237,3.77975341753511,-279.823313474967
22037,East Feliciana,Louisiana,111,2020-05-11,3.90341463089155,,-0.0056807919676637,,3.90304634946823,3.8636490871179,-122.015941528133
8085,Montrose,Colorado,111,2020-05-11,3.91202300542815,,0.0015669080171128,,3.92169703728401,3.92299136154794,442.366222515806
17063,Grundy,Illinois,111,2020-05-11,3.38680864421006,,0.0093415334976786,,3.41708914962065,3.45219937869381,74.2005775317498
27053,Hennepin,Minnesota,111,2020-05-11,7.7934100572669,,0.0067141216112054,,7.78143686353115,7.84040890854534,103.237209675072
40109,Oklahoma,Oklahoma,111,2020-05-11,5.99396142730657,,-0.0005567974555639,,5.99412763523234,5.99006384511762,-1244.88209066593
34033,Salem,New Jersey,111,2020-05-11,5.65599181081985,,-0.0026260842846605,,5.61275999975786,5.63760922082723,-263.947042602083
17093,Kendall,Illinois,111,2020-05-11,5.54963179482894,,0.0106306226261865,,5.59211716141964,5.62404615321225,65.202877097011
8075,Logan,Colorado,111,2020-05-11,5.82473508507387,,0.0319499877204476,,6.02034307620947,6.048384999117,21.6947557734534
29189,St. Louis,Missouri,111,2020-05-11,7.41706546934447,,0.0029329017201228,,7.45518595445605,7.43759578138533,236.334949720346
20161,Riley,Kansas,111,2020-05-11,3.46126162240481,,0.0132587587169171,,3.58510993816143,3.55407293342323,52.2784368702288
1065,Hale,Alabama,111,2020-05-11,3.7744016275521,,0.0353357233275164,,4.04055811222102,4.02175169084471,19.6160461789722
18037,Dubois,Indiana,111,2020-05-11,3.16003532484527,,0.0154172624783726,,3.1678605375504,3.26795616219388,44.9591606507506
28007,Attala,Mississippi,111,2020-05-11,4.99043258677874,,0.0181967447062109,,5.08415046063716,5.11780979972222,38.0918231118208
4001,Apache,Arizona,111,2020-05-11,6.28093074135326,,0.027219693790085,,6.47924923464172,6.47146859788386,25.4649147012972
19149,Plymouth,Iowa,111,2020-05-11,3.73084365321297,,0.0001042814291036,,3.61944450970021,3.7315736232167,6646.88992583063
1095,Marshall,Alabama,111,2020-05-11,5.97453635608729,,-0.0003266585670719,,5.90818337550395,5.97224974611779,-2121.93173677672
39139,Richland,Ohio,111,2020-05-11,3.99162605602711,,0.0008161195021289,,3.99286399440973,3.99733889254201,849.320692314991
26125,Oakland,Michigan,111,2020-05-11,7.58222919427646,,-0.0086224630182549,,7.57948767946937,7.52187195314868,-80.3885362097187
1091,Marengo,Alabama,111,2020-05-11,3.92338676407846,,0.0173276527112056,,4.03044151980027,4.0446803330569,40.0023703217283
13175,Laurens,Georgia,111,2020-05-11,3.62624388312245,,0.0042031877419496,,3.63679143777551,3.6556661973161,164.909878671853
26121,Muskegon,Michigan,111,2020-05-11,5.48242304513549,,0.0038053104323392,,5.52056015075524,5.50906021816186,182.152597766865
13185,Lowndes,Georgia,111,2020-05-11,4.58787868887803,,0.0086376389462265,,4.67712436654031,4.64834216150162,80.2472973083404
4005,Coconino,Arizona,111,2020-05-11,5.86929691313377,,0.0134425428735935,,5.94276870377845,5.96339471324892,51.563694985237
6053,Monterey,California,111,2020-05-11,4.94368115929915,,0.0079627005957345,,5.01448578733328,4.99942006346929,87.0492582543231
36099,Seneca,New York,111,2020-05-11,3.38196601973427,,-0.0127132546026559,,3.27050380796765,3.29297323751568,-54.5216156070012
35049,Santa Fe,New Mexico,111,2020-05-11,3.43398720448515,,0.0061593200843856,,3.50152711313752,3.47710244507585,112.536314246296
17167,Sangamon,Illinois,111,2020-05-11,5.25675104746793,,0.0241579815535956,,5.41670372004405,5.4258569183431,28.6922638392685
25009,Essex,Massachusetts,111,2020-05-11,8.79324359178108,,-0.0029652031719817,,8.77652149810438,8.77248716957721,-233.760434060477
45069,Marlboro,South Carolina,111,2020-05-11,3.58351893845611,,-0.0102557010021498,,3.52887230462702,3.51172903144106,-67.5865238675197
12103,Pinellas,Florida,111,2020-05-11,5.68552151552159,,0.0006320190109967,,5.71216641683685,5.68994564859857,1096.71887791285
36069,Ontario,New York,111,2020-05-11,3.64133850934494,,-0.0148144365623639,,3.53028573804762,3.53763745340839,-46.7886292969715
17197,Will,Illinois,111,2020-05-11,7.61261926320931,,0.0078751715314818,,7.65716690385551,7.66774546392968,88.0167724333384
13237,Putnam,Georgia,111,2020-05-11,3.65251180994306,,0.0158446687725211,,3.79397530751293,3.76342449135071,43.746397637674
31153,Sarpy,Nebraska,111,2020-05-11,5.09724976693303,,0.0184770167071896,,5.17451223590396,5.22658888388336,37.5140203391294
39035,Cuyahoga,Ohio,111,2020-05-11,7.19078368275257,,0.0056835447000807,,7.22008327619915,7.23056849565314,121.956845091778
51137,Orange,Virginia,111,2020-05-11,3.25809653802148,,0.0074294918591206,,3.31202281708348,3.31010298103532,93.2967144595517
31157,Scotts Bluff,Nebraska,111,2020-05-11,3.13549421592915,,0.0162838527530585,,3.25326487518939,3.24948118520056,42.5665345340191
13233,Polk,Georgia,111,2020-05-11,3.60316593583991,,-0.0035247412474541,,3.57106936544462,3.57849274710773,-196.651933261935
29071,Franklin,Missouri,111,2020-05-11,3.71357206670431,,-0.0045377963734081,,3.7182310533481,3.68180749209045,-152.749732143522
49011,Davis,Utah,111,2020-05-11,4.6080232549705,,0.0097907803176881,,4.68349642852959,4.67655871719432,70.7959077896679
21117,Kenton,Kentucky,111,2020-05-11,5.53282467651256,,0.0002107352298398,,5.51741612499198,5.53429982312144,3289.18511198551
27153,Todd,Minnesota,111,2020-05-11,3.25258688221051,,-0.0006205856415387,,3.11172019883935,3.24824278271974,-1116.92429563995
13089,DeKalb,Georgia,111,2020-05-11,7.06353728054148,,0.0053272278131856,,7.13981212605045,7.10082787523378,130.114048970142
17163,St. Clair,Illinois,111,2020-05-11,6.03889324067909,,0.0067979081990821,,6.04870088168305,6.08647859807266,101.964775083831
12107,Putnam,Florida,111,2020-05-11,4.30019661642625,,-0.008190904136954,,4.24814408191398,4.24286028746757,-84.6240132921033
53061,Snohomish,Washington,111,2020-05-11,6.76996995324114,,-0.0039490651457018,,6.75302613151844,6.74232649722123,-175.521839976322
26025,Calhoun,Michigan,111,2020-05-11,4.94673149211678,,0.0039015993869696,,5.02067309205556,4.97404268782557,177.657189222165
20091,Johnson,Kansas,111,2020-05-11,5.41164605185504,,0.0019614921174887,,5.40476366675641,5.42537649667746,353.377499904185
19049,Dallas,Iowa,111,2020-05-11,6.41743231754267,,0.0274624564158833,,6.60994031839242,6.60966951245385,25.2398099450075
36065,Oneida,New York,111,2020-05-11,5.92310922744371,,-0.0159962710986749,,5.78011276937953,5.81113532975299,-43.3317975348245
13071,Colquitt,Georgia,111,2020-05-11,4.59800169650948,,-0.0086603816965698,,4.55708934006613,4.53737902463349,-80.0365624571124
25005,Bristol,Massachusetts,111,2020-05-11,8.03273125708124,,-0.0044369641663527,,7.974152182441,8.00167250791677,-156.221045420279
48167,Galveston,Texas,111,2020-05-11,5.54573532454982,,-0.0029825235956388,,5.55586963722111,5.52485765938035,-232.402915964683
9003,Hartford,Connecticut,111,2020-05-11,8.31724287134206,,-0.0030968897856769,,8.30122297696419,8.29556464284232,-223.820422594867
36095,Schoharie,New York,111,2020-05-11,3.27983652465789,,-0.009899849262519,,3.23758124574942,3.21053757982026,-70.015932786392
40001,Adair,Oklahoma,111,2020-05-11,3.61477148196022,,0.0044608461339079,,3.68448799961779,3.64599740489758,155.384687064449
13081,Crisp,Georgia,111,2020-05-11,4.38914410244275,,-0.0256173006052629,,4.24274220005322,4.20982299820591,-27.057775963231
55025,Dane,Wisconsin,111,2020-05-11,4.66613088577778,,-0.0059745102622432,,4.61023759344721,4.62430931394208,-116.017405634131
35045,San Juan,New Mexico,111,2020-05-11,6.59967611686214,,0.0327474032035508,,6.82159446312165,6.828907939287,21.1664777280657
9007,Middlesex,Connecticut,111,2020-05-11,5.91889385427315,,-0.0041583181819685,,5.91402217503355,5.88978562699937,-166.689308087484
48329,Midland,Texas,111,2020-05-11,4.08717607274349,,0.0038897013132505,,4.11589272171195,4.11440398193624,178.200618694987
