"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
30101,"Toole","Montana",0.0471467784257036,3.40799782077089,0.0471467784257023,3.40799782077088,"2020-09-29",252,NA,0.0557449726587483,3.47678337463525,3.4681851804022,NA,NA,NA,NA,NA,NA
