"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
30031,"Gallatin","Montana",0.27802016154004,5.32810715051455,0.278020161540042,5.32810715051456,"2020-04-04",74,4.4274096405217,0.242089145370956,5.04065902116187,5.07659003733096,NA,NA,NA,NA,NA,NA
30031,"Gallatin","Montana",0.225083416132045,5.18263334879062,0.225083416132038,5.18263334879057,"2020-04-05",75,4.51242813428948,0.207098355162381,5.03875286103332,5.05673792200298,-0.052936745407995,-0.052936745408004,-0.034990790208575,-1,-1,-1
30031,"Gallatin","Montana",0.186833327257614,5.10171605392721,0.186833327257615,5.10171605392722,"2020-04-06",76,4.58496747867057,0.19109829151226,5.13583576796439,5.13157080370974,-0.038250088874431,-0.038250088874423,-0.016000063650121,-1,-1,-1
30031,"Gallatin","Montana",0.162840421222134,5.09660613290099,0.162840421222133,5.09660613290099,"2020-04-07",77,4.64576358295334,0.165468581675929,5.11763141653135,5.11500325607755,-0.02399290603548,-0.023992906035482,-0.025629709836331,-1,-1,-1
30031,"Gallatin","Montana",0.139999500281016,5.07671918659418,0.139999500281014,5.07671918659417,"2020-04-08",78,4.69787958409236,0.146369913304095,5.12768249077881,5.12131207775574,-0.022840920941118,-0.022840920941119,-0.019098668371834,-1,-1,-1
30031,"Gallatin","Montana",0.122785020549039,5.07900284901938,0.122785020549039,5.07900284901938,"2020-04-09",79,4.73995079801304,0.125471357068651,5.10049354117628,5.09780720465667,-0.017214479731977,-0.017214479731975,-0.020898556235444,-1,-1,-1
30031,"Gallatin","Montana",0.11684889266459,5.15429884649282,0.116848892664586,5.15429884649279,"2020-04-10",80,4.7779222917659,0.115034282159588,5.13978196245282,5.14159657295781,-0.005936127884449,-0.00593612788445301,-0.010437074909063,-1,-1,-1
30031,"Gallatin","Montana",0.0910530426810069,5.06478093928875,0.0910530426810059,5.06478093928874,"2020-04-11",81,4.80752776954246,0.101502870126473,5.14837955885247,5.13792973140701,-0.0257958499835831,-0.0257958499835801,-0.013531412033115,-1,-1,-1
30031,"Gallatin","Montana",0.0850184937677777,5.10755759066392,0.0850184937677776,5.10755759066392,"2020-04-12",82,4.82717022660022,0.0911608335695935,5.15669630907845,5.15055396927663,-0.0060345489132292,-0.0060345489132283,-0.0103420365568795,-1,-1,-1
30031,"Gallatin","Montana",0.0725393443810984,5.09274288933826,0.072539344381096,5.09274288933824,"2020-04-13",83,4.83967749595261,0.0807831270858033,5.15869315097591,5.15044936827119,-0.0124791493866793,-0.0124791493866816,-0.0103777064837902,-1,-1,-1
