"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
48325,"Medina","Texas",0.150433203427131,4.29450808077536,0.150433203427127,4.29450808077533,"2020-05-23",123,3.71008166176454,0.110077957099583,3.97166611015498,4.01202135648252,NA,NA,NA,NA,NA,NA
48325,"Medina","Texas",0.0804723532225735,3.88525448256603,0.0804723532225715,3.88525448256601,"2020-05-24",124,3.76451686831956,0.07766993215355,3.86283511401384,3.86563753508286,-0.0699608502045575,-0.0699608502045555,-0.032408024946033,-1,-1,-1
48325,"Medina","Texas",0.107420248620836,4.1813099989747,0.107420248620839,4.18130999897473,"2020-05-25",125,3.79066214842388,0.0990620676697159,4.11444455136574,4.12280273231686,0.0269478953982625,0.0269478953982675,0.0213921355161659,1,1,1
48325,"Medina","Texas",0.0757600458815341,4.03544862568113,0.0757600458815344,4.03544862568113,"2020-05-26",126,3.81299162482197,0.070306045294986,3.99181662098874,3.99727062157529,-0.0316602027393019,-0.0316602027393046,-0.0287560223747299,-1,-1,-1
48325,"Medina","Texas",0.0461297717275015,3.8741664783304,0.046129771727502,3.8741664783304,"2020-05-27",127,3.83483336673702,0.0520918832900363,3.92186337083068,3.91590125926814,-0.0296302741540326,-0.0296302741540324,-0.0182141620049497,-1,-1,-1
48325,"Medina","Texas",0.0596598364063354,4.02853676748857,0.0596598364063348,4.02853676748857,"2020-05-28",128,3.84710345932883,0.0597503460749509,4.0292608448375,4.02917033516888,0.0135300646788339,0.0135300646788328,0.0076584627849146,1,1,1
48325,"Medina","Texas",0.0489740045964608,4.00270994941591,0.0489740045964608,4.00270994941591,"2020-05-29",129,3.86523084392139,0.0504689536131079,4.01466954154908,4.01317459253245,-0.0106858318098746,-0.010685831809874,-0.009281392461843,-1,-1,-1
48325,"Medina","Texas",0.0501897445238562,4.06140987343153,0.0501897445238551,4.06140987343153,"2020-05-30",130,3.87417278129705,0.0486411625195687,4.04902121739724,4.05056979940152,0.0012157399273954,0.0012157399273943,-0.0018277910935392,1,1,-1
48325,"Medina","Texas",0.0544352065550141,4.14556331420465,0.0544352065550151,4.14556331420466,"2020-05-31",131,3.8859723282282,0.0487167183064183,4.09981540821589,4.10553389646449,0.00424546203115789,0.00424546203116,7.55557868495974e-05,1,1,1
48325,"Medina","Texas",0.0261452801043232,3.97367910915414,0.0261452801043234,3.97367910915414,"2020-06-01",132,3.87120101090789,0.0259419264152798,3.9720522796418,3.97225563333084,-0.0282899264506909,-0.0282899264506917,-0.0227747918911385,-1,-1,-1
48325,"Medina","Texas",0.0223294763980889,3.96929795960859,0.022329476398089,3.96929795960859,"2020-06-02",133,3.85318250540521,0.0222443494687956,3.96861694417425,3.96870207110354,-0.0038158037062343,-0.0038158037062344,-0.0036975769464842,-1,-1,-1
48325,"Medina","Texas",0.0218417419150496,3.98772556014236,0.0218417419150487,3.98772556014236,"2020-06-03",134,3.81614123372486,0.0222243277265876,3.99078624663467,3.99040366082313,-0.0004877344830393,-0.000487734483040299,-2.00217422079985e-05,-1,-1,-1
48325,"Medina","Texas",0.0122700925918143,3.93299410747153,0.0122700925918147,3.93299410747153,"2020-06-04",135,3.75787232560089,0.0118343907851044,3.92950849301785,3.92994419482456,-0.0095716493232353,-0.009571649323234,-0.0103899369414832,-1,-1,-1
48325,"Medina","Texas",0.0181273845925564,3.99212253606928,0.0181273845925558,3.99212253606928,"2020-06-05",136,3.69244452027843,0.0190795319766758,3.99973971514224,3.99878756775812,0.0058572920007421,0.0058572920007411,0.0072451411915714,1,1,1
48325,"Medina","Texas",0.00894193737566181,3.93676634292668,0.00894193737566074,3.93676634292667,"2020-06-06",137,4.04555439805267,0.0145640643082445,3.98174335838735,3.97612123145476,-0.00918544721689459,-0.00918544721689506,-0.0045154676684313,-1,-1,-1
48325,"Medina","Texas",0.0117995469311555,3.96856915674629,0.0117995469311554,3.96856915674629,"2020-06-07",138,4.30019661642625,0.0148042460260777,3.99260674950567,3.98960205041074,0.00285760955549369,0.00285760955549466,0.000240181717833202,1,1,1
48325,"Medina","Texas",-0.0147713173203109,3.76780178966571,0,3.87120101090789,"2020-06-08",139,4.5155580272984,-0.0217856762562463,3.71168691817823,3.71870127711417,-0.0265708642514664,-0.0117995469311554,-0.036589922282324,-1,-1,-1
48325,"Medina","Texas",-0.0180185055026801,3.72705296688645,0,3.85318250540521,"2020-06-09",140,4.68345310438213,-0.0193712196304069,3.71623125386463,3.71758396799236,-0.0032471881823692,0,0.0024144566258394,-1,0,1
48325,"Medina","Texas",-0.0370412716803493,3.55685233196242,0,3.81614123372486,"2020-06-10",141,4.8317364445798,-0.0292805548584746,3.61893806653741,3.61117734971554,-0.0190227661776692,0,-0.0099093352280677,-1,0,-1
