"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
48101,"Cottle","Texas",0.0736118173432425,3.61279768926663,0.073611817343243,3.61279768926663,"2020-12-15",329,3.99688922607139,0.0774920514683062,3.64383956226714,3.63995932814207,NA,NA,NA,NA,NA,NA
48101,"Cottle","Texas",0.0441712183131369,3.45088471436903,0.0441712183131373,3.45088471436903,"2020-12-16",330,4.11087386417331,0.0491880912547977,3.49101969790231,3.48600282496065,-0.0294405990301056,-0.0294405990301057,-0.0283039602135085,-1,-1,-1
48101,"Cottle","Texas",0.0122700925918157,3.23984692691159,0.0122700925918151,3.23984692691159,"2020-12-17",331,4.22787595484662,0.014240802640913,3.25561260730437,3.25364189725527,-0.0319011257213212,-0.0319011257213222,-0.0349472886138847,-1,-1,-1
48101,"Cottle","Texas",0.237671651877137,5.05532949378597,0.23767165187712,5.05532949378585,"2020-12-18",332,4.24029847484518,0.222083669921689,4.93062563814239,4.94621362009782,0.225401559285321,0.225401559285305,0.207842867280776,1,1,1
48101,"Cottle","Texas",0.183922838160913,4.86301063593332,0.183922838160928,4.86301063593343,"2020-12-19",333,4.26468992796934,0.195477496459824,4.95544790232459,4.94389324402569,-0.053748813716224,-0.053748813716192,-0.026606173461865,-1,-1,-1
48101,"Cottle","Texas",0.155292884406034,4.8178938440552,0.155292884406036,4.81789384405522,"2020-12-20",334,4.28850057666306,0.166838602182185,4.91025958626441,4.89871386848827,-0.028629953754879,-0.028629953754892,-0.028638894277639,-1,-1,-1
48101,"Cottle","Texas",0.134387190708407,4.80594117888024,0.134387190708419,4.80594117888032,"2020-12-21",335,4.30791866252016,0.136494230126139,4.82279749422208,4.82069045480436,-0.020905693697627,-0.020905693697617,-0.030344372056046,-1,-1,-1
48101,"Cottle","Texas",0.131658382150009,4.91849790112145,0.13165838215,4.91849790112139,"2020-12-22",336,4.32507828280299,0.135570677384248,4.94979626299537,4.94588396776112,-0.00272880855839799,-0.002728808558419,-0.000923552741891015,-1,-1,-1
48101,"Cottle","Texas",0.113984638101915,4.90876633088672,0.113984638101924,4.90876633088678,"2020-12-23",337,4.34380542185368,0.11723600905353,4.93477729849963,4.93152592754802,-0.017673744048094,-0.017673744048076,-0.018334668330718,-1,-1,-1
48101,"Cottle","Texas",0.117002090673303,5.04689058955975,0.117002090673313,5.04689058955981,"2020-12-24",338,4.34565899050301,0.117276418024193,5.04908520836685,5.04881088101597,0.003017452571388,0.00301745257138901,4.04089706630001e-05,1,1,1
48101,"Cottle","Texas",0.0124225199985575,4.32725611483508,0.0124225199985561,4.32725611483507,"2020-12-25",339,4.34750912979117,0.0131195748094914,4.33283255332255,4.33213549851162,-0.104579570674745,-0.104579570674757,-0.104156843214702,-1,-1,-1
48101,"Cottle","Texas",0.0243914531241602,4.43543009983846,0.0243914531241591,4.43543009983845,"2020-12-26",340,4.33635659784069,0.0225927778267801,4.42104069745942,4.4228393727568,0.0119689331256027,0.011968933125603,0.0094732030172887,1,1,1
48101,"Cottle","Texas",0.0238106486937203,4.4551751175191,0.0238106486937193,4.45517511751909,"2020-12-27",341,4.32696685749085,0.0227822473314566,4.44694790662099,4.44797630798326,-0.0005808044304399,-0.000580804430439799,0.0001894695046765,-1,-1,1
48101,"Cottle","Texas",0.0194180858571021,4.44384526351987,0.0194180858571018,4.44384526351987,"2020-12-28",342,4.32129039948605,0.0191885022452322,4.44200859462492,4.44223817823679,-0.0043925628366182,-0.0043925628366175,-0.0035937450862244,-1,-1,-1
48101,"Cottle","Texas",0.0171596202828257,4.44519562478277,0.0171596202828264,4.44519562478277,"2020-12-29",343,4.31367131500961,0.0173898713877651,4.44703763362228,4.44680738251735,-0.0022584655742764,-0.0022584655742754,-0.0017986308574671,-1,-1,-1
48101,"Cottle","Texas",0.0187271390506955,4.47489539520855,0.0187271390506973,4.47489539520857,"2020-12-30",344,4.31175743882733,0.0185017373944702,4.47309218195875,4.47331758361497,0.0015675187678698,0.0015675187678709,0.0011118660067051,1,1,1
48101,"Cottle","Texas",0.00185356864932062,4.35863397104825,0.00185356864932196,4.35863397104826,"2020-12-31",345,4.32318613465095,0.00676411177610017,4.39791831606248,4.39300777293571,-0.0168735704013749,-0.0168735704013753,-0.01173762561837,-1,-1,-1
48101,"Cottle","Texas",0.0018501392881617,4.3604601048083,0.00185013928816247,4.36046010480831,"2021-01-01",346,4.33822401201549,0.00652784508382445,4.39788175117361,4.39320404537794,-3.42936115891993e-06,-3.42936115949001e-06,-0.00023626669227572,-1,-1,-1
