"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
22075,"Plaquemines","Louisiana",0.274666704339707,5.41047878487687,0.274666704339709,5.41047878487689,"2020-04-09",79,4.63334106295479,0.25302096985253,5.23731290897946,5.25895864346664,NA,NA,NA,NA,NA,NA
22075,"Plaquemines","Louisiana",0.229238476581713,5.32171966715262,0.229238476581706,5.32171966715257,"2020-04-10",80,4.70566172453442,0.231556391038284,5.34026298280521,5.33794506834862,-0.045428227757994,-0.045428227758003,-0.021464578814246,-1,-1,-1
22075,"Plaquemines","Louisiana",0.209157309339469,5.39030880579639,0.20915730933947,5.39030880579639,"2020-04-11",81,4.76704605162176,0.224357241325242,5.51190826168257,5.4967083296968,-0.020081167242244,-0.020081167242236,-0.00719914971304197,-1,-1,-1
22075,"Plaquemines","Louisiana",0.184666223753211,5.40353743044579,0.184666223753209,5.40353743044578,"2020-04-12",82,4.81566261974874,0.186758633480935,5.42027670826758,5.41818429853985,-0.024491085586258,-0.024491085586261,-0.037598607844307,-1,-1,-1
22075,"Plaquemines","Louisiana",0.167774416046738,5.45306919254721,0.167774416046734,5.45306919254719,"2020-04-13",83,4.8553728854163,0.180423062114286,5.5542583610876,5.54160971502006,-0.016891807706473,-0.016891807706475,-0.006335571366649,-1,-1,-1
22075,"Plaquemines","Louisiana",0.143628757075137,5.42767833682114,0.143628757075134,5.42767833682112,"2020-04-14",84,4.87628724156518,0.146188316856257,5.44815481507011,5.44559525528898,-0.024145658971601,-0.0241456589716,-0.034234745258029,-1,-1,-1
22075,"Plaquemines","Louisiana",0.122536348152018,5.40256782251132,0.122536348152014,5.40256782251129,"2020-04-15",85,4.89356628917353,0.125709171797602,5.42795041167599,5.4247775880304,-0.021092408923119,-0.02109240892312,-0.020479145058655,-1,-1,-1
22075,"Plaquemines","Louisiana",0.088527677507597,5.25303480550797,0.0885276775075958,5.25303480550796,"2020-04-16",86,4.90527477843843,0.0927100350451977,5.28649366580877,5.28231130827117,-0.034008670644421,-0.0340086706444182,-0.0329991367524043,-1,-1,-1
22075,"Plaquemines","Louisiana",0.072320661579628,5.21190635559181,0.0723206615796279,5.21190635559181,"2020-04-17",87,4.91580119142541,0.0805532117660893,5.2777667570835,5.26953420689705,-0.016207015927969,-0.0162070159279679,-0.0121568232791084,-1,-1,-1
22075,"Plaquemines","Louisiana",0.0613843270873414,5.19673634123315,0.0613843270873424,5.19673634123316,"2020-04-18",88,4.92102313540657,0.0697506794275337,5.26366715995469,5.2553008076145,-0.0109363344922866,-0.0109363344922855,-0.0108025323385556,-1,-1,-1
22075,"Plaquemines","Louisiana",0.0486165681269795,5.1559785966376,0.0486165681269792,5.15597859663759,"2020-04-19",89,4.92621795228367,0.0597043801094834,5.24468109249763,5.23359328051512,-0.0127677589603619,-0.0127677589603632,-0.0100462993180503,-1,-1,-1
22075,"Plaquemines","Louisiana",0.0397102656675647,5.13334474508926,0.0397102656675647,5.13334474508926,"2020-04-20",90,4.93550115458722,0.0495415769561129,5.21199523539764,5.20216392410909,-0.0089063024594148,-0.0089063024594145,-0.0101628031533705,-1,-1,-1
22075,"Plaquemines","Louisiana",0.0209143561488715,5.02268773460728,0.0209143561488725,5.02268773460728,"2020-04-21",91,4.94368115929915,0.0399445735559438,5.17492947386385,5.15589925645679,-0.0187959095186932,-0.0187959095186922,-0.0095970034001691,-1,-1,-1
