"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
20115,"Marion","Kansas",0.0551864155672942,3.44434106586121,0.0551864155672939,3.4443410658612,"2020-07-30",191,3.500827222611,0.0564697296284357,3.45460757835034,3.4533242642892,NA,NA,NA,NA,NA,NA
20115,"Marion","Kansas",0.0836500292869246,3.72723639118554,0.0836500292869222,3.72723639118552,"2020-07-31",192,3.52214999207982,0.0788616957606814,3.6889297229756,3.69371805650184,0.0284636137196304,0.0284636137196283,0.0223919661322457,1,1,1
20115,"Marion","Kansas",0.0771896386911285,3.7592032957061,0.0771896386911317,3.75920329570612,"2020-08-01",193,3.5179216559703,0.0736768152405238,3.73110070810126,3.73461353155187,-0.00646039059579609,-0.0064603905957905,-0.0051848805201576,-1,-1,-1
20115,"Marion","Kansas",0.0716559889064411,3.79212373611973,0.071655988906437,3.7921237361197,"2020-08-02",194,3.51367536508885,0.0722367136602663,3.79676953415033,3.7961888093965,-0.0055336497846874,-0.0055336497846947,-0.00144010158025751,-1,-1,-1
20115,"Marion","Kansas",0.0518250678645824,3.7051323566913,0.0518250678645846,3.70513235669131,"2020-08-03",195,3.49650756146648,0.0567827101079462,3.74479349463821,3.73983585239484,-0.0198309210418587,-0.0198309210418524,-0.0154540035523201,-1,-1,-1
20115,"Marion","Kansas",0.0540672212702777,3.77489465180144,0.0540672212702771,3.77489465180144,"2020-08-04",196,3.47019025314911,0.0582211221980702,3.80812585922378,3.80397195829599,0.0022421534056953,0.0022421534056925,0.001438412090124,1,1,1
20115,"Marion","Kansas",0.0603431299074664,3.87916914216923,0.0603431299074666,3.87916914216923,"2020-08-05",197,3.44316158076119,0.0594021777019406,3.87164152452502,3.87258247673055,0.0062759086371887,0.0062759086371895,0.0011810555038704,1,1,1
20115,"Marion","Kansas",0.0440599897940303,3.80924715116921,0.0440599897940297,3.8092471511692,"2020-08-06",198,3.42006586596654,0.0462140861706867,3.82647992218246,3.82432582580581,-0.0162831401134361,-0.0162831401134369,-0.0131880915312539,-1,-1,-1
20115,"Marion","Kansas",0.0213227694688244,3.67140937836159,0.0213227694688234,3.67140937836158,"2020-08-07",199,3.40119738166216,0.022887607247177,3.68392808058842,3.68236324281006,-0.0227372203252059,-0.0227372203252063,-0.0233264789235097,-1,-1,-1
20115,"Marion","Kansas",-0.00422833610952399,3.48832330320363,0,3.5179216559703,"2020-08-08",200,3.4106761256167,-0.00688135967251973,3.46709911469966,3.46975213826266,-0.0255511055783484,-0.0213227694688234,-0.0297689669196967,-1,-1,-1
20115,"Marion","Kansas",-0.00424629088144901,3.4839513289187,0,3.51367536508885,"2020-08-09",201,3.42006586596654,-0.00485291129394619,3.47909836561873,3.47970498603123,-1.79547719250201e-05,0,0.00202844837857354,-1,0,1
20115,"Marion","Kansas",-0.0171678036223638,3.37633293610993,0,3.49650756146648,"2020-08-10",202,3.42472787907235,-0.0150150963197964,3.39355459453048,3.3914018872279,-0.0129215127409148,0,-0.0101621850258502,-1,0,-1
20115,"Marion","Kansas",-0.0263173083173756,3.28596909492748,0,3.47019025314911,"2020-08-11",203,3.40594798442075,-0.0240879656166221,3.3038038365335,3.30157449383275,-0.0091495046950118,0,-0.0090728692968257,-1,0,-1
20115,"Marion","Kansas",-0.0270286723879205,3.25396087404574,0,3.44316158076119,"2020-08-12",204,3.36729582998647,-0.0232122125328811,3.28449255288606,3.28067609303102,-0.000711364070544902,0,0.000875753083741,-1,0,1
20115,"Marion","Kansas",-0.0230957147946477,3.25839586240401,0,3.42006586596654,"2020-08-13",205,3.32708940950844,-0.0233056209128418,3.25671661345846,3.25692651957665,0.0039329575932728,0,-9.34083799607015e-05,1,0,-1
20115,"Marion","Kansas",-0.0188684843043833,3.26911799153147,0,3.40119738166216,"2020-08-14",206,3.27983652465789,-0.018591612634267,3.2713329648924,3.27105609322229,0.0042272304902644,0,0.0047140082785748,1,0,1
20115,"Marion","Kansas",0.00947874395454304,3.4770273332985,0.00947874395454429,3.47702733329851,"2020-08-15",207,3.20158432775814,0.00751913320280492,3.4613504472846,3.46331005803633,0.0283472282589263,0.00947874395454429,0.0261107458370719,1,1,1
20115,"Marion","Kansas",0.00938974034983942,3.48579404841542,0.0093897403498393,3.48579404841541,"2020-08-16",208,3.11668488397165,0.0116874277699489,3.50417554777629,3.50187786035618,-8.90036047036195e-05,-8.90036047049899e-05,0.00416829456714398,-1,-1,1
20115,"Marion","Kansas",0.00466201310580929,3.45736197081301,0.00466201310580994,3.45736197081302,"2020-08-17",209,3.03082359336526,0.00938745145065612,3.49516547757179,3.49044003922694,-0.00472772724403013,-0.00472772724402936,-0.00229997631929278,-1,-1,-1
20115,"Marion","Kansas",0.0666913744986712,3.56435458935463,0.0666913744986712,3.56435458935463,"2020-09-16",239,3.16607763930123,0.0659028178121304,3.5580461358623,3.55883469254884,0.0620293613928619,0.0620293613928613,0.0565153663614743,1,1,1
20115,"Marion","Kansas",0.0625203569813389,3.59767782371464,0.0625203569813371,3.59767782371463,"2020-09-17",240,3.15395627876888,0.0606570502708715,3.5827713700309,3.58463467674137,-0.0041710175173323,-0.00417101751733411,-0.00524576754125889,-1,-1,-1
20115,"Marion","Kansas",6.2803698347348e-16,3.16003532484527,0,3.16003532484527,"2020-09-18",241,3.14784005175145,0.00504904374506604,3.2004276748058,3.19537863106073,-0.0625203569813383,-0.0625203569813371,-0.0556080065258055,-1,-1,-1
20115,"Marion","Kansas",-6.2803698347353e-16,3.16003532484526,0,3.16003532484527,"2020-09-19",242,3.14168618617707,0.00453008736713867,3.19627602378238,3.19174593641524,-1.25607396694701e-15,0,-0.00051895637792737,-1,0,-1
20115,"Marion","Kansas",-6.2803698347353e-16,3.16003532484526,0,3.16003532484527,"2020-09-20",243,3.13549421592915,0.00428889319185813,3.19434647038013,3.19005757718828,0,0,-0.000241194175280539,0,0,-1
20115,"Marion","Kansas",6.2803698347348e-16,3.16003532484527,0,3.16003532484527,"2020-09-21",244,3.12299405316492,0.00393037755193134,3.19147834526072,3.18754796770879,1.25607396694701e-15,0,-0.000358515639926791,1,0,-1
20115,"Marion","Kansas",0.0060423144559604,3.20837384049295,0.00604231445596071,3.20837384049295,"2020-09-22",245,3.08452777233712,0.00824648700265924,3.22600722086654,3.22380304831984,0.00604231445595977,0.00604231445596071,0.0043161094507279,1,1,1
20115,"Marion","Kansas",-6.2803698347353e-16,3.16607763930122,0,3.16607763930123,"2020-09-23",246,3.04452243772342,0.00385855926472983,3.19694611341907,3.19308755415434,-0.00604231445596103,-0.00604231445596071,-0.00438792773792941,-1,-1,-1
20115,"Marion","Kansas",0.0602188599930554,3.5125744733097,0.0602188599930558,3.51257447330971,"2020-10-14",267,3.68887945411394,0.0610561116533718,3.51927248659223,3.51843523493192,0.060218859993056,0.0602188599930558,0.057197552388642,1,1,1
20115,"Marion","Kansas",0.0629138254105718,3.59435305664289,0.0629138254105679,3.59435305664286,"2020-10-15",268,3.75787232560089,0.0671024500706604,3.6278620539236,3.6236734292635,0.0026949654175164,0.00269496541751211,0.0060463384172886,1,1,1
20115,"Marion","Kansas",0.0986306034416213,3.94300110630186,0.09863060344163,3.94300110630192,"2020-10-16",269,3.83791503327442,0.0911969453267053,3.88353184138252,3.89096549949745,0.0357167780310495,0.0357167780310621,0.0240944952560449,1,1,1
20115,"Marion","Kansas",0.109770666135379,4.13075221129354,0.109770666135379,4.13075221129355,"2020-10-17",270,3.88890058800729,0.0852290674312376,3.93441942166041,3.95896102036455,0.0111400626937577,0.011140062693749,-0.0059678778954677,1,1,-1
20115,"Marion","Kansas",0.09890407405892,4.15359014081725,0.0989040740589138,4.1535901408172,"2020-10-18",271,3.93741223943297,0.0824657736849324,4.02208373782535,4.03852203819934,-0.010866592076459,-0.0108665920764652,-0.00276329374630521,-1,-1,-1
20115,"Marion","Kansas",0.0608883696750074,3.94836857980487,0.0608883696750122,3.9483685798049,"2020-10-19",272,3.99426110366512,0.0598525881622225,3.94008232770259,3.94111810921538,-0.0380157043839126,-0.0380157043839016,-0.0226131855227099,-1,-1,-1
20115,"Marion","Kansas",0.0926214898803858,4.26312191112291,0.0926214898803943,4.26312191112297,"2020-10-20",273,4.02789946281395,0.0838827463521895,4.19321196289734,4.20195070642554,0.0317331202053784,0.0317331202053821,0.024030158189967,1,1,1
20115,"Marion","Kansas",0.074107972153722,4.20763525918999,0.074107972153723,4.20763525919,"2020-10-21",274,4.06535702534885,0.0712796067052256,4.18500833560201,4.18783670105052,-0.0185135177266638,-0.0185135177266713,-0.0126031396469639,-1,-1,-1
20115,"Marion","Kansas",0.0689928714869534,4.24082242600956,0.0689928714869525,4.24082242600956,"2020-10-22",275,4.07753744390572,0.0708391909944509,4.25559298206955,4.25374666256205,-0.0051151006667686,-0.0051151006667705,-0.000440415710774689,-1,-1,-1
20115,"Marion","Kansas",0.080042707673539,4.3982139869892,0.0800427076735346,4.39821398698917,"2020-10-23",276,4.06044301054642,0.0772427990059477,4.37581471764847,4.37861462631605,0.0110498361865856,0.0110498361865821,0.00640360801149679,1,1,1
20115,"Marion","Kansas",0.050985554732869,4.24579947113738,0.0509855547328693,4.24579947113738,"2020-10-24",277,4.05054193956371,0.051718119840522,4.2516599919986,4.25092742689094,-0.02905715294067,-0.0290571529406653,-0.0255246791654257,-1,-1,-1
20115,"Marion","Kansas",0.0485116514256742,4.27699379941269,0.0485116514256734,4.27699379941268,"2020-10-25",278,4.04805127825126,0.0531274833280736,4.31392045463188,4.30930462272948,-0.0024739033071948,-0.0024739033071959,0.0014093634875516,-1,-1,1
20115,"Marion","Kansas",0.0568488642321558,4.39220315329021,0.0568488642321525,4.39220315329019,"2020-10-26",279,4.04805127825126,0.0586115374608396,4.40630453911969,4.404541865891,0.0083372128064816,0.0083372128064791,0.005484054132766,1,1,1
20115,"Marion","Kansas",0.0336383591488287,4.26336797685575,0.0336383591488283,4.26336797685575,"2020-10-27",280,4.05054193956371,0.0366043021480182,4.28709552084926,4.28412957785008,-0.0232105050833271,-0.0232105050833242,-0.0220072353128214,-1,-1,-1
20115,"Marion","Kansas",0.0374575625349047,4.32755996309318,0.0374575625349021,4.32755996309316,"2020-10-28",281,4.04805127825126,0.0400690512546299,4.34845187285099,4.34584038413126,0.003819203386076,0.0038192033860738,0.0034647491066117,1,1,1
20115,"Marion","Kansas",0.0121804185568698,4.16280037380381,0.0121804185568708,4.16280037380382,"2020-10-29",282,4.06290303638728,0.0140510291961105,4.17776525891773,4.17589464827849,-0.0252771439780349,-0.0252771439780313,-0.0260180220585194,-1,-1,-1
20115,"Marion","Kansas",-0.0170944333592994,3.94078197703132,0,4.06044301054642,"2020-10-30",283,4.07511320029421,-0.0162922533555016,3.94719941706171,3.94639723705791,-0.0292748519161692,-0.0121804185568708,-0.0303432825516121,-1,-1,-1
20115,"Marion","Kansas",-0.00990107098271094,3.98123444268473,0,4.05054193956371,"2020-10-31",284,4.07024701064304,-0.0109325401175056,3.97298268960638,3.97401415874117,0.00719336237658846,0,0.005359713237996,1,0,1
20115,"Marion","Kansas",-0.00249066131245078,4.0306166490641,0,4.04805127825126,"2020-11-01",285,4.04555439805267,-0.0116242940383626,3.95754758725681,3.96668121998272,0.00741040967026016,0,-0.000691753920857,1,0,-1
20115,"Marion","Kansas",-1.25607396694711e-15,4.04805127825125,0,4.04805127825126,"2020-11-02",286,4.06044301054642,0.00575737412554309,4.09411027125561,4.08835289713006,0.00249066131244952,0,0.0173816681639057,1,0,1
20115,"Marion","Kansas",0.00249066131245329,4.06797656875088,0.00249066131245179,4.06797656875087,"2020-11-03",287,4.07268306544092,0.00817872105576591,4.11348104669739,4.10779298695407,0.00249066131245455,0.00249066131245179,0.00242134693022282,1,1,1
20115,"Marion","Kansas",-0.00249066131245349,4.03061664906408,0,4.04805127825126,"2020-11-04",288,4.17658266045907,-0.0073489609624677,3.99175025186397,3.99660855151399,-0.00498132262490678,-0.00249066131245179,-0.0155276820182336,-1,-1,-1
20115,"Marion","Kansas",0.0148517581360251,4.16686534333946,0.0148517581360252,4.16686534333946,"2020-11-05",289,4.27666611901606,0.0136800924552226,4.15749201789304,4.15866368357384,0.0173424194484786,0.0148517581360252,0.0210290534176903,1,1,1
20115,"Marion","Kansas",0.0122101639069339,4.16058434764275,0.012210163906933,4.16058434764274,"2020-11-06",290,4.40497556765943,0.0151777532247466,4.18432506218525,4.18135747286744,-0.0026415942290912,-0.0026415942290922,0.001497660769524,-1,-1,1
20115,"Marion","Kansas",-0.00486618965117312,4.03618368308483,0,4.07024701064304,"2020-11-07",291,4.51085950651685,-0.00730234069645089,4.0166944747226,4.01913062576788,-0.017076353558107,-0.012210163906933,-0.0224800939211975,-1,-1,-1
20115,"Marion","Kansas",-0.0246926125903745,3.87270610992005,0,4.04555439805267,"2020-11-08",292,4.61370508843793,-0.0186014826954741,3.92143514907925,3.91534401918435,-0.0198264229392014,0,-0.0112991419990232,-1,0,-1
20115,"Marion","Kansas",0.0148886124937508,4.16466329800267,0.0148886124937508,4.16466329800267,"2020-11-09",293,4.71977356872709,0.0152056740186807,4.16719979020212,4.16688272867718,0.0395812250841253,0.0148886124937508,0.0338071567141548,1,1,1
20115,"Marion","Kansas",0.0122400548945001,4.15836344970242,0.0122400548945016,4.15836344970243,"2020-11-10",294,4.81102224019224,0.0140044294405146,4.17247844607054,4.17071407152452,-0.0026485575992507,-0.0026485575992492,-0.0012012445781661,-1,-1,-1
