"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
48029,"Bexar","Texas",0.290802199788025,5.45568126448271,0.290802199788024,5.4556812644827,"2020-03-31",70,4.76095218754743,0.295151325046078,5.49047426654714,5.48612514128909,NA,NA,NA,NA,NA,NA
48029,"Bexar","Texas",0.228735364579988,5.24994878260644,0.228735364579986,5.24994878260643,"2020-04-01",71,4.93959952097951,0.258150708661037,5.48527153525484,5.45585619117379,-0.062066835208037,-0.062066835208038,-0.037000616385041,-1,-1,-1
48029,"Bexar","Texas",0.219419152223227,5.40415444833235,0.219419152223229,5.40415444833236,"2020-04-02",72,5.0998664278242,0.244413951524579,5.60411284274316,5.5791180434418,-0.009316212356761,-0.009316212356757,-0.013736757136458,-1,-1,-1
48029,"Bexar","Texas",0.194682653617528,5.42568161170998,0.194682653617527,5.42568161170997,"2020-04-03",73,5.28175234967334,0.228083491176149,5.69288831217894,5.65948747462032,-0.024736498605699,-0.024736498605702,-0.01633046034843,-1,-1,-1
48029,"Bexar","Texas",0.169130928608006,5.41595046525133,0.169130928608006,5.41595046525133,"2020-04-04",74,5.46080058112233,0.207015286676222,5.71902532979706,5.68114097172884,-0.025551725009522,-0.025551725009521,-0.021068204499927,-1,-1,-1
48029,"Bexar","Texas",0.171194877329201,5.60159298362889,0.171194877329197,5.60159298362886,"2020-04-05",75,5.61780951935905,0.200851211401414,5.8388436562066,5.80918732213438,0.002063948721195,0.00206394872119101,-0.006164075274808,1,1,-1
48029,"Bexar","Texas",0.171482136178898,5.77508593175567,0.171482136178899,5.77508593175567,"2020-04-06",76,5.76653368521967,0.19608167624626,5.97188225229456,5.9472827122272,0.000287258849696992,0.000287258849701988,-0.00476953515515399,1,1,-1
48029,"Bexar","Texas",0.18624120904405,6.06464065085579,0.186241209044052,6.0646406508558,"2020-04-07",77,5.89440283426485,0.193114604405578,6.119627813748,6.11275441838647,0.014759072865152,0.014759072865153,-0.00296707184068198,1,1,-1
48029,"Bexar","Texas",0.178647333432073,6.19013085500402,0.178647333432071,6.190130855004,"2020-04-08",78,5.99999944955782,0.183759098105733,6.23102497239329,6.22591320771964,-0.007593875611977,-0.00759387561198099,-0.00935550629984502,-1,-1,-1
48029,"Bexar","Texas",0.160266906844691,6.22173477573704,0.160266906844693,6.22173477573705,"2020-04-09",79,6.12311917971964,0.163833816204205,6.25027005061315,6.24670314125363,-0.018380426587382,-0.018380426587378,-0.019925281901528,-1,-1,-1
48029,"Bexar","Texas",0.181885921849149,6.55495380261738,0.181885921849144,6.55495380261735,"2020-04-10",80,6.22087414000084,0.176693637131079,6.51341552487283,6.51860780959089,0.021619015004458,0.021619015004451,0.012859820926874,1,1,1
48029,"Bexar","Texas",0.179048231448982,6.7141382012652,0.179048231448983,6.71413820126521,"2020-04-11",81,6.30235729839159,0.17399878041603,6.67374259300158,6.67879204403454,-0.00283769040016701,-0.00283769040016102,-0.00269485671504899,-1,-1,-1
48029,"Bexar","Texas",0.157008938236726,6.71687208701614,0.157008938236726,6.71687208701613,"2020-04-12",82,6.37185601766403,0.150897223697351,6.66797837070113,6.6740900852405,-0.022039293212256,-0.022039293212257,-0.023101556718679,-1,-1,-1
48029,"Bexar","Texas",0.148724165860625,6.80760284624405,0.148724165860623,6.80760284624403,"2020-04-13",83,6.4375230521814,0.14621467856525,6.78752694788105,6.79003643517642,-0.00828477237610098,-0.00828477237610298,-0.00468254513210101,-1,-1,-1
