"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
39107,"Mercer","Ohio",0.209720530982072,4.74248939289751,0.209720530982069,4.7424893928975,"2020-05-15",115,4.31175743882733,0.138529763018176,4.17296324918635,4.24415401715024,NA,NA,NA,NA,NA,NA
39107,"Mercer","Ohio",0.182321556793951,4.73301813037462,0.182321556793955,4.73301813037465,"2020-05-16",116,4.40671924726425,0.120840466942985,4.24116941156689,4.30265050141786,-0.027398974188121,-0.027398974188114,-0.017689296075191,-1,-1,-1
39107,"Mercer","Ohio",0.154150679827258,4.68997267143503,0.154150679827258,4.68997267143503,"2020-05-17",117,4.50771484983738,0.128172123163732,4.48214421812682,4.50812277479034,-0.028170876966693,-0.028170876966697,0.007331656220747,-1,-1,1
39107,"Mercer","Ohio",0.17974423577966,5.0488717988815,0.179744235779654,5.04887179888146,"2020-05-18",118,4.58642414316704,0.121010690698125,4.57900343822922,4.63773698331075,0.025593555952402,0.025593555952396,-0.00716143246560699,1,1,-1
39107,"Mercer","Ohio",0.143960688921512,4.94234765979597,0.143960688921508,4.94234765979594,"2020-05-19",119,4.66613088577778,0.114038910347273,4.70297343120206,4.7328952097763,-0.035783546858148,-0.035783546858146,-0.00697178035085201,-1,-1,-1
39107,"Mercer","Ohio",0.12582017320103,4.94118422295363,0.125820173201033,4.94118422295365,"2020-05-20",120,4.7523579050601,0.111987996714474,4.83052681106118,4.84435898754774,-0.018140515720482,-0.018140515720475,-0.002050913632799,-1,-1,-1
39107,"Mercer","Ohio",0.150625825983823,5.265449618417,0.150625825983822,5.265449618417,"2020-05-21",121,4.81218435537242,0.123098914225862,5.04523432435331,5.07276123611127,0.024805652782793,0.024805652782789,0.011110917511388,1,1,1
39107,"Mercer","Ohio",0.100688602297086,5.01657765490692,0.100688602297084,5.01657765490691,"2020-05-22",122,4.86863274820464,0.0961349728164602,4.98014861906192,4.98470224854255,-0.049937223686737,-0.049937223686738,-0.0269639414094018,-1,-1,-1
39107,"Mercer","Ohio",0.0949618084369303,5.07145190632277,0.0949618084369277,5.07145190632275,"2020-05-23",123,4.91893762891555,0.0933518151077363,5.05857195968922,5.0601819530184,-0.00572679386015569,-0.0057267938601563,-0.00278315770872391,-1,-1,-1
39107,"Mercer","Ohio",0.100995602573126,5.21468406784926,0.100995602573125,5.21468406784925,"2020-05-24",124,4.96084462959324,0.0959078259036509,5.17398185449346,5.17906963116294,0.00603379413619569,0.0060337941361973,0.00255601079591461,1,1,1
