"fips","county","state","r.lm","predicted.lm","r.slm","predicted.slm","date.y","days_from_start.y","log_rolled_cases.y","tau.hat","predicted.grf.future.0","predicted.grf.future.last","D.r.lm","D.r.slm","D.tau.hat","B.D.r.lm","B.D.r.slm","B.D.tau.hat"
20021,"Cherokee","Kansas",0.0822380982369738,3.65363705944978,0.0822380982369717,3.65363705944976,"2020-07-11",172,3.27983652465789,0.0759624224396327,3.60343165307105,3.60970732886839,NA,NA,NA,NA,NA,NA
20021,"Cherokee","Kansas",0.0387145121806908,3.38768646923649,0.0387145121806922,3.3876864692365,"2020-07-12",173,3.32708940950844,0.0425984340103558,3.41875784387381,3.41487392204414,-0.043523586056283,-0.0435235860562795,-0.0333639884292769,-1,-1,-1
20021,"Cherokee","Kansas",0.0250013022054141,3.31669530161497,0.0250013022054141,3.31669530161497,"2020-07-13",174,3.40119738166216,0.0321772381244794,3.37410278896749,3.36692685304843,-0.0137132099752767,-0.0137132099752781,-0.0104211958858764,-1,-1,-1
20021,"Cherokee","Kansas",0.0243914531241612,3.33681781117036,0.0243914531241605,3.33681781117035,"2020-07-14",175,3.47019025314911,0.0320667257011602,3.39821999178635,3.39054471920935,-0.000609849081252899,-0.0006098490812536,-0.000110512423319206,-1,-1,-1
20021,"Cherokee","Kansas",0.0355066884569113,3.45013114695652,0.0355066884569117,3.45013114695652,"2020-07-15",176,3.52214999207982,0.0405048321950017,3.49011629686124,3.48511815312315,0.0111152353327501,0.0111152353327512,0.0084381064938415,1,1,1
20021,"Cherokee","Kansas",0.039891329027302,3.52071495997656,0.0398913290273017,3.52071495997656,"2020-07-16",177,3.56751859710967,0.0399598546124411,3.52126316465767,3.52119463907253,0.0043846405703907,0.00438464057039,-0.000544977582560599,1,1,-1
20021,"Cherokee","Kansas",0.0221003470006634,3.41827843279075,0.0221003470006633,3.41827843279075,"2020-07-17",178,3.60704943586631,0.0260811905277901,3.45012518100776,3.44614433748064,-0.0177909820266386,-0.0177909820266384,-0.013878664084651,-1,-1,-1
20021,"Cherokee","Kansas",0.0162605208717832,3.39366017076037,0.016260520871783,3.39366017076037,"2020-07-18",179,3.64133850934494,0.0195278709446142,3.41979897134302,3.41653162127019,-0.0058398261288802,-0.0058398261288803,-0.0065533195831759,-1,-1,-1
20021,"Cherokee","Kansas",0.0472528848505479,3.65785960346227,0.047252884850546,3.65785960346226,"2020-07-19",180,3.65251180994306,0.0474771391028599,3.65965363748077,3.65942938322846,0.0309923639787647,0.030992363978763,0.0279492681582457,1,1,1
20021,"Cherokee","Kansas",0.0741079721537248,3.91995318673823,0.0741079721537203,3.9199531867382,"2020-07-20",181,3.630038954091,0.0666733661255573,3.8604763385129,3.86791094454106,0.0268550873031769,0.0268550873031743,0.0191962270226974,1,1,1
20021,"Cherokee","Kansas",0.0689928714869475,3.95314035355774,0.0689928714869503,3.95314035355776,"2020-07-21",182,3.61091791264422,0.064469329371279,3.91695201663239,3.92147555874806,-0.00511510066677731,-0.00511510066677,-0.0022040367542783,-1,-1,-1
20021,"Cherokee","Kansas",0.0519597389307117,3.8858681645948,0.0519597389307132,3.88586816459481,"2020-07-22",183,3.59142411796322,0.0533355668321804,3.89687478780655,3.89549895990508,-0.0170331325562358,-0.0170331325562371,-0.0111337625390986,-1,-1,-1
20021,"Cherokee","Kansas",0.0453686050298503,3.88509883231862,0.0453686050298492,3.88509883231861,"2020-07-23",184,3.57555076880693,0.0453510091259804,3.88495806508766,3.88497566099153,-0.0065911339008614,-0.006591133900864,-0.0079845577062,-1,-1,-1
20021,"Cherokee","Kansas",0.0395308387566361,3.88376530716276,0.0395308387566371,3.88376530716276,"2020-07-24",185,3.55125807623789,0.0428827552270621,3.91058063892617,3.90722872245574,-0.0058377662732142,-0.0058377662732121,-0.0024682538989183,-1,-1,-1
20021,"Cherokee","Kansas",0.0342890734786292,3.88136202369534,0.0342890734786301,3.88136202369535,"2020-07-25",186,3.50512830451039,0.0371552648315576,3.90429155451877,3.90142536316584,-0.0052417652780069,-0.005241765278007,-0.0057274903955045,-1,-1,-1
20021,"Cherokee","Kansas",0.0111733005981272,3.73072491412995,0.0111733005981267,3.73072491412995,"2020-07-26",187,3.46573590279973,0.0173250918730662,3.77993924432947,3.77378745305452,-0.023115772880502,-0.0231157728805034,-0.0198301729584914,-1,-1,-1
20021,"Cherokee","Kansas",-0.022472855852059,3.47272896312659,0,3.630038954091,"2020-07-27",188,3.45676723281697,-0.0169764561406477,3.51670016081788,3.51120376110647,-0.0336461564501862,-0.0111733005981267,-0.0343015480137139,-1,-1,-1
20021,"Cherokee","Kansas",-0.0191210414467778,3.47707062251678,0,3.61091791264422,"2020-07-28",189,3.43398720448515,-0.0158142362145261,3.50352506437479,3.50021825914254,0.0033518144052812,0,0.0011622199261216,1,0,1
20021,"Cherokee","Kansas",-0.0194937946810005,3.45496755519622,0,3.59142411796322,"2020-07-29",190,3.42936825862885,-0.017541812320801,3.47058341407781,3.46863143171761,-0.0003727532342227,0,-0.0017275761062749,-1,0,-1
20021,"Cherokee","Kansas",-0.015873349156292,3.46443732471289,0,3.57555076880693,"2020-07-30",191,3.42006586596654,-0.0118252696807402,3.4968219605173,3.49277388104175,0.0036204455247085,0,0.0057165426400608,1,0,1
20021,"Cherokee","Kansas",-0.0242926925690406,3.38120922825461,0,3.55125807623789,"2020-07-31",192,3.40594798442075,-0.0205176960054635,3.41140920076322,3.40763420419965,-0.0084193434127486,0,-0.0086924263247233,-1,0,-1
20021,"Cherokee","Kansas",-0.0461297717275037,3.18221990241786,0,3.50512830451039,"2020-08-01",193,3.40594798442075,-0.0300088518167147,3.31118726170417,3.29506634179339,-0.0218370791584631,0,-0.0094911558112512,-1,0,-1
20021,"Cherokee","Kansas",-0.0393924017106584,3.18998909082512,0,3.46573590279973,"2020-08-02",194,3.40594798442075,-0.028101677959634,3.28031488083332,3.26902415708229,0.0067373700168453,0,0.0019071738570807,1,0,1
20021,"Cherokee","Kansas",-0.00896866998276134,3.39398654293764,0,3.45676723281697,"2020-08-03",195,3.38196601973427,-0.0115925075360435,3.37299584251138,3.37561968006467,0.0304237317278971,0,0.0165091704235905,1,0,1
20021,"Cherokee","Kansas",-0.0227800283318194,3.27452700616241,0,3.43398720448515,"2020-08-04",196,3.4106761256167,-0.0207868396330054,3.29047251575293,3.28847932705411,-0.0138113583490581,0,-0.0091943320969619,-1,0,-1
20021,"Cherokee","Kansas",-0.00461894585629363,3.3970356376348,0,3.42936825862885,"2020-08-05",197,3.43858491373377,-0.00812953949902738,3.36895088849293,3.37246148213566,0.0181610824755258,0,0.012657300133978,1,0,1
20021,"Cherokee","Kansas",-0.00930239266231291,3.35494911733035,0,3.42006586596654,"2020-08-06",198,3.500827222611,-0.0101478623233852,3.34818536004177,3.34903082970284,-0.00468344680601928,0,-0.00201832282435782,-1,0,-1
20021,"Cherokee","Kansas",-0.0141178815457894,3.30712281360023,0,3.40594798442075,"2020-08-07",199,3.58747933967221,-0.0142023637127351,3.30644695626466,3.3065314384316,-0.00481548888347649,0,-0.0040545013893499,-1,0,-1
20021,"Cherokee","Kansas",-6.2803698347353e-16,3.40594798442075,0,3.40594798442075,"2020-08-08",200,3.67810735713203,0.00798501562481195,3.46982810941925,3.46184309379443,0.0141178815457888,0,0.022187379337547,1,0,1
20021,"Cherokee","Kansas",-6.2803698347353e-16,3.40594798442075,0,3.40594798442075,"2020-08-09",201,3.7744016275521,0.00662721773246694,3.45896572628049,3.45233850854802,0,0,-0.00135779789234501,0,0,-1
20021,"Cherokee","Kansas",-0.0239819646864824,3.21409226692889,0,3.38196601973427,"2020-08-10",202,3.90341463089155,-0.0174186954646954,3.26659842070319,3.2600351514814,-0.0239819646864818,0,-0.0240459131971623,-1,0,-1
20021,"Cherokee","Kansas",0.0287101058824326,3.61164686679373,0.0287101058824328,3.61164686679373,"2020-08-11",203,4.00992722040952,0.0279054616240984,3.60520971272706,3.60601435698539,0.052692070568915,0.0287101058824328,0.0453241570887938,1,1,1
20021,"Cherokee","Kansas",0.0279087881170764,3.63394643055331,0.0279087881170748,3.6339464305533,"2020-08-12",204,4.0990951649807,0.028501778447005,3.63869035319274,3.6380973628628,-0.000801317765356198,-0.000801317765357999,0.0005963168229066,-1,-1,1
20021,"Cherokee","Kansas",0.0622423088772183,3.93652338475152,0.062242308877221,3.93652338475154,"2020-08-13",205,4.20682254564879,0.0603422747242244,3.92132311152757,3.92322314568057,0.0343335207601419,0.0343335207601462,0.0318404962772194,1,1,1
20021,"Cherokee","Kansas",0.086652117061213,4.1940441591007,0.0866521170612105,4.19404415910068,"2020-08-14",206,4.29825675160842,0.0719432940216261,4.07637357478401,4.09108239782359,0.0244098081839947,0.0244098081839895,0.0116010192974017,1,1,1
20021,"Cherokee","Kansas",0.0906280174598197,4.31250347935076,0.09062801745982,4.31250347935077,"2020-08-15",207,4.38202663467388,0.073859368848277,4.17835429045843,4.19512293906997,0.00397590039860671,0.00397590039860951,0.0019160748266509,1,1,1
20021,"Cherokee","Kansas",0.096294270420075,4.44846152049262,0.0962942704200729,4.44846152049261,"2020-08-16",208,4.44935144906014,0.079718003981608,4.31585138898489,4.33242765542336,0.0056662529602553,0.00566625296025289,0.005858635133331,1,1,1
