Vnames,Importance,Importance (%)
r.lm,0.09332621951219511,9.332621951219512
t0.lm,0.08039939024390244,8.039939024390245
cutoff,0.08012499999999999,8.0125
Stopped_personal_visitation_in_state_prisons,0.07079268292682926,7.079268292682926
Modify_Medicaid_requirements_with_1135_waivers_.date_of_CMS_approval.,0.06349085365853659,6.349085365853659
Closed_Bars,0.059173780487804875,5.9173780487804875
State_of_emergency_issued,0.047887195121951213,4.788719512195121
Date_closed_K.12_public_schools,0.047545731707317074,4.754573170731708
Closed_gyms,0.04020731707317073,4.020731707317073
Closed_other_non.essential_businesses,0.03622560975609756,3.6225609756097557
SNAP_Waiver_._Emergency_Allotments_to_Current_SNAP_Households,0.034368902439024386,3.4368902439024387
Closed_restaurants_except_take_out,0.03042987804878049,3.042987804878049
Allowed_restaurants_to_sell_takeout_alcohol,0.021161585365853657,2.1161585365853655
Allow_audio.only_telehealth,0.018310975609756096,1.8310975609756097
metrics.testPositivityRatio,0.018024390243902438,1.8024390243902437
Began_to_reopen_businesses,0.014621951219512194,1.4621951219512195
Closed_movie_theaters,0.014097560975609756,1.4097560975609758
Date_banned_visitors_to_nursing_homes,0.013847560975609756,1.3847560975609756
Allow.expand_Medicaid_telehealth_coverage,0.012981707317073172,1.2981707317073172
negative,0.012280487804878048,1.2280487804878049
Reopened_hair_salons.barber_shops,0.012179878048780485,1.2179878048780486
Face_mask_mandate_in_public_spaces,0.011307926829268292,1.1307926829268293
SNAP_Waiver_._Pandemic_EBT_during_school_year_2019.2020,0.011085365853658536,1.1085365853658535
death,0.009939024390243903,0.9939024390243902
Reopened_other_non.essential_retail,0.009579268292682927,0.9579268292682926
Resumed_elective_medical_procedures,0.009064024390243904,0.9064024390243903
Extended_Benefits_program_activated,0.009042682926829268,0.9042682926829267
Reopen_restaurants,0.007493902439024391,0.7493902439024391
Waived_one_week_waiting_period_for_unemployment_insurance,0.007332317073170732,0.7332317073170732
First_eviction_enforcement_ban_start,0.007246951219512195,0.7246951219512194
Suspended_elective_medical_procedures,0.006899390243902439,0.6899390243902439
First_overall_eviction_moratorium_start,0.005292682926829268,0.5292682926829267
Allowed_restaurants_to_deliver_alcohol,0.004917682926829268,0.4917682926829268
E_MUNIT,0.004033536585365854,0.4033536585365854
totalTestResults,0.003929878048780488,0.3929878048780488
End.relax_stay_at_home.shelter_in_place,0.003844512195121951,0.38445121951219513
Face_mask_mandate_for_employees_of_public.facing_businesses,0.0036219512195121953,0.36219512195121956
LAT,0.0033353658536585365,0.3335365853658537
Number_Homeless_.2019.,0.002445121951219512,0.24451219512195121
E_HU,0.002018292682926829,0.20182926829268288
Reopened_gyms,0.0017439024390243905,0.17439024390243904
positive,0.001676829268292683,0.1676829268292683
Closed_bars_.x2.,0.0016554878048780485,0.16554878048780486
positiveTestsViral,0.0014908536585365854,0.14908536585365853
Reopen_bars,0.0014817073170731705,0.14817073170731707
Stay_at_home._shelter_in_place,0.0014390243902439024,0.14390243902439023
hospitalizedCurrently,0.0013902439024390245,0.13902439024390245
E_UNEMP,0.0012378048780487805,0.12378048780487805
positiveTestsAntibody,0.0012164634146341463,0.12164634146341463
totalTestsAntibody,0.0011890243902439024,0.11890243902439024
E_MINRTY,0.0011768292682926829,0.11768292682926829
recovered,0.001173780487804878,0.1173780487804878
Began_to_reclose_bars,0.0011402439024390243,0.11402439024390243
E_NOHSDP,0.00113109756097561,0.11310975609756099
Percent_Unemployed_.2018.,0.0011158536585365855,0.11158536585365855
Reopened_religious_gatherings,0.0011128048780487804,0.11128048780487804
hospitalized,0.0011128048780487804,0.11128048780487804
E_AGE65,0.0010701219512195123,0.10701219512195123
MP_UNINSUR,0.0010426829268292684,0.10426829268292684
EPL_MINRTY,0.0010152439024390242,0.10152439024390242
positiveIncrease,9.939024390243903e-4,0.09939024390243903
positiveCasesViral,8.689024390243901e-4,0.08689024390243902
totalTestsViral,7.560975609756098e-4,0.07560975609756097
E_AGE17,7.499999999999999e-4,0.075
RPL_THEME3,7.499999999999999e-4,0.075
Population_density_per_square_miles,7.347560975609756e-4,0.07347560975609756
E_NOVEH,7.012195121951219e-4,0.07012195121951219
Stopped_legal_visitation_in_state_prisons,7.012195121951219e-4,0.07012195121951219
LON,6.615853658536585e-4,0.06615853658536584
E_SNGPNT,6.463414634146342e-4,0.06463414634146342
All.cause_deaths_2018,6.463414634146342e-4,0.06463414634146342
Vaccine_allocation_phase._Public_Transit_Workers,6.341463414634145e-4,0.06341463414634145
E_HH,6.25e-4,0.0625
hospitalizedCumulative,6.189024390243903e-4,0.061890243902439024
SNAP_Waiver_._Temporary_Suspension_of_Claims_Collection,5.51829268292683e-4,0.0551829268292683
Maximum_Tax_Rate_...,5.365853658536586e-4,0.05365853658536586
E_LIMENG,5.213414634146342e-4,0.05213414634146342
totalTestsAntigen,5.213414634146342e-4,0.05213414634146342
Medicaid_Expansion,5.152439024390244e-4,0.05152439024390244
SPL_THEME3,5e-4,0.05
First_eviction_hearing_ban_start,4.725609756097561e-4,0.04725609756097561
E_CROWD,4.664634146341464e-4,0.04664634146341464
MP_DISABL,4.664634146341464e-4,0.04664634146341464
No_legal_enforcement_of_face_mask_mandate,4.664634146341464e-4,0.04664634146341464
Total_Unemployment_Rate_at_Extended_Benefits_program_shutoff,4.573170731707317e-4,0.04573170731707317
First_eviction_enforcement_ban_end,4.3902439024390245e-4,0.04390243902439025
Mandate_quarantine_for_those_entering_the_state_from_specific_settings,4.298780487804878e-4,0.042987804878048784
EP_MINRTY,4.024390243902439e-4,0.04024390243902439
Vaccine_allocation_phase._Firefighters,4.024390243902439e-4,0.04024390243902439
log_rolled_cases.y,3.99390243902439e-4,0.0399390243902439
E_DAYPOP,3.7499999999999995e-4,0.0375
Reopened_movie_theaters,3.7499999999999995e-4,0.0375
MP_GROUPQ,0.00037195121951219513,0.03719512195121951
Percent_living_under_the_federal_poverty_line_.2018.,3.597560975609756e-4,0.03597560975609756
deathIncrease,3.47560975609756e-4,0.034756097560975606
E_UNINSUR,3.170731707317073e-4,0.031707317073170725
EP_UNINSUR,2.774390243902439e-4,0.027743902439024387
inIcuCurrently,2.774390243902439e-4,0.027743902439024387
Square_Miles,2.6219512195121953e-4,0.026219512195121954
E_DISABL,2.469512195121951e-4,0.024695121951219513
Total_Unemployment_Rate_relative_to_second_prior_year_...,2.469512195121951e-4,0.024695121951219513
E_POV,2.347560975609756e-4,0.02347560975609756
deathProbable,2.1951219512195122e-4,0.021951219512195124
E_MOBILE,2.073170731707317e-4,0.020731707317073172
EP_GROUPQ,2.073170731707317e-4,0.020731707317073172
EPL_GROUPQ,2.073170731707317e-4,0.020731707317073172
MP_MOBILE,1.798780487804878e-4,0.01798780487804878
Date_all_mandated_quarantines_ended,1.798780487804878e-4,0.01798780487804878
Weekly_unemployment_insurance_maximum_amount_.dollars.,1.798780487804878e-4,0.01798780487804878
Earnings_in_base_period_required_to_receive_a_.300_weekly_benefit_amount_for_UI,1.798780487804878e-4,0.01798780487804878
deathConfirmed,1.798780487804878e-4,0.01798780487804878
E_TOTPOP,1.646341463414634e-4,0.01646341463414634
onVentilatorCurrently,1.646341463414634e-4,0.01646341463414634
totalTestsPeopleViral,1.646341463414634e-4,0.01646341463414634
Closed_businesses_overnight,1.5243902439024388e-4,0.015243902439024388
Attempted_to_prevent_local_governments_from_implementing_face_mask_orders,1.5243902439024388e-4,0.015243902439024388
Vaccine_allocation_phase._Pre.K.12_School_Employees,1.5243902439024388e-4,0.015243902439024388
Vaccine_allocation_phase._Grocery_Store_Workers,1.5243902439024388e-4,0.015243902439024388
Average_Benefit_Amount_.August.,1.5243902439024388e-4,0.015243902439024388
inIcuCumulative,1.5243902439024388e-4,0.015243902439024388
MP_LIMENG,1.3719512195121953e-4,0.013719512195121953
Mental_health_professionals_per_100.000_population_in_2019,1.3719512195121953e-4,0.013719512195121953
Closed_casinos,1.3719512195121953e-4,0.013719512195121953
First_eviction_initiation_ban_start,1.25e-4,0.0125
Resumed_visitation_in_state_prisons,1.25e-4,0.0125
Taxable_Wage_Amount,1.25e-4,0.0125
Population_2018,1.25e-4,0.0125
Mar_29_2019_Minimum_Wage,1.25e-4,0.0125
Jan_1_2020_Minimum_Wage,1.25e-4,0.0125
negativeIncrease,1.25e-4,0.0125
MP_NOHSDP,1.0975609756097561e-4,0.010975609756097562
EPL_NOHSDP,1.0975609756097561e-4,0.010975609756097562
Non.payment_limitation_start,1.0975609756097561e-4,0.010975609756097562
Utilities_shutoff_moratorium_start,1.0975609756097561e-4,0.010975609756097562
MP_SNGPNT,9.756097560975609e-5,0.00975609756097561
EP_LIMENG,9.756097560975609e-5,0.00975609756097561
EP_MOBILE,9.756097560975609e-5,0.00975609756097561
Proof_of_work_eligibility_requirement_for_vaccination,9.756097560975609e-5,0.00975609756097561
Minimum_number_of_work_days_missed_by_workers_to_require_data_reporting,9.756097560975609e-5,0.00975609756097561
AREA_SQMI,8.23170731707317e-5,0.00823170731707317
MP_POV,8.23170731707317e-5,0.00823170731707317
EP_PCI,8.23170731707317e-5,0.00823170731707317
Penalty_for_failure_to_comply_with_vaccine_distribution_requirements,8.23170731707317e-5,0.00823170731707317
First_eviction_hearing_ban_end,8.23170731707317e-5,0.00823170731707317
Total_Unemployment_Rate_relative_to_prior_year_...,8.23170731707317e-5,0.00823170731707317
Oct_1_2019_Minimum_Wage,8.23170731707317e-5,0.00823170731707317
