Vnames,Importance,Importance (%)
r.lm,0.09560975609756096,9.560975609756097
metrics.testPositivityRatio,0.08302439024390244,8.302439024390244
cutoff,0.07178658536585365,7.178658536585365
Stopped_personal_visitation_in_state_prisons,0.07055182926829268,7.055182926829268
t0.lm,0.06347256097560976,6.347256097560976
State_of_emergency_issued,0.06059451219512194,6.059451219512194
Closed_Bars,0.04733841463414634,4.733841463414635
SNAP_Waiver_._Emergency_Allotments_to_Current_SNAP_Households,0.043280487804878046,4.328048780487805
Date_closed_K.12_public_schools,0.04289024390243902,4.2890243902439025
Allow.expand_Medicaid_telehealth_coverage,0.03955487804878048,3.955487804878048
Closed_restaurants_except_take_out,0.03635975609756097,3.6359756097560973
Date_general_public_became_eligible_for_COVID.19_vaccination,0.035725609756097565,3.5725609756097567
Closed_other_non.essential_businesses,0.031865853658536586,3.1865853658536585
Modify_Medicaid_requirements_with_1135_waivers_.date_of_CMS_approval.,0.029966463414634142,2.996646341463414
Closed_movie_theaters,0.021027439024390242,2.102743902439024
Date_adults_ages_40._became_eligible_for_COVID.19_vaccination,0.018746951219512194,1.8746951219512193
Allow_audio.only_telehealth,0.01585060975609756,1.585060975609756
Date_adults_ages_30._became_eligible_for_COVID.19_vaccination,0.01532012195121951,1.532012195121951
Reopen_restaurants,0.014423780487804875,1.4423780487804876
Date_adults_ages_75._became_eligible_for_COVID.19_vaccination,0.014170731707317072,1.4170731707317072
Closed_gyms,0.012835365853658538,1.2835365853658538
Date_adults_ages_45._became_eligible_for_COVID.19_vaccination,0.012780487804878048,1.278048780487805
Date_adults_ages_55._became_eligible_for_COVID.19_vaccination,0.011667682926829268,1.1667682926829268
Date_adults_ages_80._became_eligible_for_COVID.19_vaccination,0.010987804878048782,1.0987804878048781
Date_adults_ages_50._became_eligible_for_COVID.19_vaccination,0.009954268292682927,0.9954268292682927
Reopened_hair_salons.barber_shops,0.008746951219512194,0.8746951219512195
Resumed_elective_medical_procedures,0.008067073170731708,0.8067073170731708
Allowed_restaurants_to_sell_takeout_alcohol,0.007939024390243903,0.7939024390243903
Extended_Benefits_program_activated,0.007457317073170732,0.7457317073170733
Date_adults_ages_70._became_eligible_for_COVID.19_vaccination,0.005661585365853658,0.5661585365853659
Began_to_reopen_businesses,0.005167682926829268,0.5167682926829268
SNAP_Waiver_._Pandemic_EBT_during_school_year_2019.2020,0.005134146341463415,0.5134146341463415
Reopened_other_non.essential_retail,0.004795731707317073,0.4795731707317073
Stay_at_home._shelter_in_place,0.004466463414634146,0.4466463414634146
Reopen_bars,0.0036493902439024392,0.36493902439024395
Date_adults_ages_60._became_eligible_for_COVID.19_vaccination,0.002228658536585366,0.22286585365853662
Date_K.12_school_employees_became_eligible_for_COVID.19_vaccination,0.0016280487804878046,0.16280487804878047
Waived_one_week_waiting_period_for_unemployment_insurance,0.0015579268292682928,0.15579268292682927
Date_adults_ages_65._became_eligible_for_COVID.19_vaccination,0.001524390243902439,0.1524390243902439
First_overall_eviction_moratorium_start,0.0014725609756097559,0.1472560975609756
Stopped_participating_in_pandemic.related_federal_unemployment_benefit_programs,0.0013780487804878048,0.13780487804878047
Date_incarcerated_people_became_eligible_for_COVID.19_vaccination,0.00124390243902439,0.12439024390243901
Suspended_elective_medical_procedures,0.001173780487804878,0.1173780487804878
Reopened_gyms,8.536585365853659e-4,0.08536585365853659
Stopped_legal_visitation_in_state_prisons,7.835365853658537e-4,0.07835365853658537
Reopened_movie_theaters,7.713414634146342e-4,0.07713414634146341
Utilities_shutoff_moratorium_start,7.164634146341463e-4,0.07164634146341463
Face_mask_mandate_for_employees_of_public.facing_businesses,6.49390243902439e-4,0.06493902439024389
Date_vaccine_allocation_plan_last_updated,6.189024390243903e-4,0.061890243902439024
First_eviction_enforcement_ban_start,5.76219512195122e-4,0.057621951219512205
Date_banned_visitors_to_nursing_homes,5.487804878048781e-4,0.05487804878048781
End.relax_stay_at_home.shelter_in_place,5.487804878048781e-4,0.05487804878048781
Allowed_restaurants_to_deliver_alcohol,5.396341463414634e-4,0.053963414634146334
Weekly_unemployment_insurance_maximum_amount_.dollars.,5.396341463414634e-4,0.053963414634146334
Face_mask_mandate_in_public_spaces,4.024390243902439e-4,0.04024390243902439
Weekly_unemployment_insurance_maximum_amount_with_extra_stimulus_.through_July_31._2020._.dollars.,4.024390243902439e-4,0.04024390243902439
log_rolled_cases.y,0.00037195121951219513,0.03719512195121951
MP_POV,3.323170731707317e-4,0.033231707317073166
