Vnames,Importance,Importance (%)
r.lm,0.09593365844208546,9.593365844208545
t0.lm,0.0815084586446883,8.15084586446883
Stopped_personal_visitation_in_state_prisons,0.059366879853107325,5.936687985310733
Closed_Bars,0.0532050732284264,5.32050732284264
State_of_emergency_issued,0.051030609831013624,5.103060983101362
cutoff,0.04856705002757594,4.856705002757594
Allowed_restaurants_to_deliver_alcohol,0.041556121919574474,4.155612191957447
Date_closed_K.12_public_schools,0.03999953819379186,3.999953819379186
Closed_restaurants_except_take_out,0.035150683672756956,3.5150683672756955
Modify_Medicaid_requirements_with_1135_waivers_.date_of_CMS_approval.,0.03383883050375485,3.383883050375485
Population_density_per_square_miles,0.024852536536499447,2.4852536536499445
Allowed_restaurants_to_sell_takeout_alcohol,0.01918741405247444,1.918741405247444
SNAP_Waiver_._Emergency_Allotments_to_Current_SNAP_Households,0.01910626845973641,1.910626845973641
LON,0.018487343071840644,1.8487343071840645
Waived_one_week_waiting_period_for_unemployment_insurance,0.017312097376700756,1.7312097376700757
E_NOVEH,0.016833049657409796,1.6833049657409795
deathConfirmed,0.016469073376642065,1.6469073376642065
E_NOHSDP,0.015881902574432834,1.5881902574432833
E_UNEMP,0.014692317261859723,1.4692317261859722
E_AGE17,0.012602048198815904,1.2602048198815905
E_SNGPNT,0.01243148826997932,1.2431488269979318
E_TOTPOP,0.01201399991507441,1.201399991507441
Suspended_elective_medical_procedures,0.011344584585483231,1.134458458548323
E_DAYPOP,0.009409658352310514,0.9409658352310514
MP_MOBILE,0.00877526780314845,0.877526780314845
E_MINRTY,0.008621023907921263,0.8621023907921262
E_DISABL,0.008436975233994557,0.8436975233994557
Variant...B.1.243,0.008266415305157973,0.8266415305157973
Reinstated_one_week_waiting_period_for_unemployment_insurance,0.008187219519406957,0.8187219519406957
Variant...B.1.1.519,0.00805973166124836,0.805973166124836
Suspend_CHIP_premium_non.payment_lock.outs,0.006967829428134333,0.6967829428134332
metrics.testPositivityRatio,0.006286024288096945,0.6286024288096945
MP_PCI,0.005989926308088776,0.5989926308088777
