Vnames,Importance,Importance (%)
r.lm,0.09326211003051343,9.326211003051343
t0.lm,0.08940127951663344,8.940127951663344
Variant...B.1.526,0.0628650190439678,6.286501904396779
Mental_health_professionals_per_100.000_population_in_2019,0.0471098568836928,4.71098568836928
Jan_1_2020_Minimum_Wage,0.03960169320701471,3.960169320701471
Oct_1_2020_Minimum_Wage,0.036370908774717305,3.6370908774717305
Variant...B.1.234,0.02970451087106885,2.970451087106885
Variant...B.1.1.7,0.028097560975609757,2.809756097560976
positiveIncrease,0.026957870600288574,2.6957870600288576
metrics.testPositivityRatio,0.02472135307779461,2.4721353077794608
Jul_1_2020_Minimum_Wage,0.024585365853658538,2.4585365853658536
positive,0.021331731294950286,2.1331731294950287
Variant...B.1.243,0.021073170731707315,2.1073170731707314
Jul_1_2019_Minimum_Wage,0.015983874218907478,1.5983874218907477
Mar_29_2019_Minimum_Wage,0.015271388727499332,1.527138872749933
Variant...B.1.429,0.015016327353356179,1.5016327353356178
Report_Indigenous_COVID.19_deaths,0.014048780487804878,1.404878048780488
Minimum_Tax_Rate_...,0.013237233948127206,1.3237233948127207
Sep_1_2020_Minimum_Wage,0.011504132231404958,1.1504132231404958
hhs_region,0.011275420172772463,1.1275420172772463
Weekly_unemployment_insurance_maximum_amount_.dollars.,0.011020358798629308,1.1020358798629308
RPL_THEME2,0.009469977452032832,0.9469977452032832
Jan_1_2019_Minimum_Wage,0.009469977452032832,0.9469977452032832
EP_PCI,0.009241265393400335,0.9241265393400335
SPL_THEME2,0.008985833290515695,0.8985833290515696
X2021_Minimum_Wage,0.008985833290515695,0.8985833290515696
totalTestEncountersViralIncrease,0.008757491960624685,0.8757491960624685
Oct_1_2019_Minimum_Wage,0.008018286424964395,0.8018286424964395
Percent_at_risk_for_serious_illness_due_to_COVID,0.007534883720930232,0.7534883720930232
Variant...Other,0.007508163676678089,0.7508163676678089
Report_Indigenous_COVID.19_cases,0.007024390243902439,0.702439024390244
LON,0.006239193019735422,0.6239193019735422
EPL_AGE65,0.005702350227196973,0.5702350227196973
Date_banned_visitors_to_nursing_homes,0.005244926109931979,0.5244926109931979
Variant...B.1.1.519,0.005218576794421323,0.5218576794421323
Minimum_total_earnings_required_in_the_base_period_to_qualify_for_UI,0.0049902354645303135,0.4990235464530314
Automatic_applications_sent_for_mail.in_ballots_in_response_to_COVID.19_.0.1.2_2_being_conditional._see_notes_for_details.,0.00496351542027817,0.496351542027817
Closed_gyms,0.004532811347265319,0.4532811347265319
OSHA.approved_state_plan,0.004532811347265319,0.4532811347265319
death,0.004433379570254307,0.44333795702543066
RPL_THEME1,0.004380310210491507,0.4380310210491507
E_DISABL,0.004277379244380679,0.4277379244380679
SPL_THEMES,0.004277379244380679,0.4277379244380679
Branch_of_government_implementing_COVID.19_liability_rules,0.004022688598979013,0.4022688598979013
EP_POV,0.004022317870237526,0.4022317870237526
Variant...B.1.596,0.004022317870237526,0.4022317870237526
Allowed_restaurants_to_sell_takeout_alcohol,0.003995968554726869,0.3995968554726869
Minimum_total_earnings_required_outside_the_highest_earning_calendar_quarter_of_the_base_period_to_qualify_for_UI,0.003995968554726869,0.3995968554726869
EPL_MOBILE,0.0035463635662009237,0.35463635662009235
Allow.expand_Medicaid_telehealth_coverage,0.0035121951219512196,0.351219512195122
Report_COVID.19_cases_by_race.ethnicity,0.0035121951219512196,0.351219512195122
COVID.19_liability_protections_for_healthcare_providers,0.0035121951219512196,0.351219512195122
Data_reporting_required_for_medical_treatment,0.0035121951219512196,0.351219512195122
AREA_SQMI,0.0034658327047030067,0.3465832704703007
EP_UNINSUR,0.0034391126604508626,0.34391126604508626
EPL_MINRTY,0.003237491374811997,0.3237491374811997
E_AGE17,0.0031844220150491973,0.31844220150491975
log_rolled_cases.y,0.003009150044920987,0.3009150044920987
EPL_AGE17,0.0027273686265256907,0.2727368626525691
E_SNGPNT,0.002726997897784203,0.2726997897784203
RPL_THEMES,0.002673928538021404,0.2673928538021404
Variant...B.1.427,0.0024986565678931935,0.24986565678931935
EP_MUNIT,0.00247193652364105,0.24719365236410498
E_PCI,0.002471565794899563,0.2471565794899563
State_of_emergency_issued,0.002471565794899563,0.2471565794899563
totalTestsViral,0.0024452164793889067,0.24452164793889067
SPL_THEME1,0.0024188671638782503,0.24188671638782502
E_DAYPOP,0.0022699445092606964,0.22699445092606965
EPL_NOHSDP,0.0022695737805192096,0.22695737805192095
E_GROUPQ,0.002243224465008553,0.2243224465008553
EP_AGE17,0.002243224465008553,0.2243224465008553
SPL_THEME4,0.002243224465008553,0.2243224465008553
EP_NOVEH,0.002216875149497897,0.22168751494978967
negative,0.002216875149497897,0.22168751494978967
EP_SNGPNT,0.0022165044207564095,0.22165044207564094
EPL_UNEMP,0.0022165044207564095,0.22165044207564094
deathIncrease,0.0021901551052457536,0.21901551052457535
EPL_MUNIT,0.0020145124063760565,0.20145124063760564
EP_LIMENG,0.0019881630908653997,0.19881630908653997
Reopened_ACA_enrollment_using_a_special_enrollment_period,0.0019618137753547437,0.19618137753547438
LAT,0.0019614430466132564,0.19614430466132565
E_AGE65,0.0019614430466132564,0.19614430466132565
E_MUNIT,0.0019614430466132564,0.19614430466132565
Closed_movie_theaters,0.0019614430466132564,0.19614430466132565
E_CROWD,0.00175982176097439,0.175982176097439
EPL_LIMENG,0.001759451032232903,0.1759451032232903
Closed_casinos,0.0017590803034914161,0.17590803034914163
E_UNEMP,0.001733101716722247,0.1733101716722247
RPL_THEME4,0.001733101716722247,0.1733101716722247
EP_AGE65,0.0017063816724701036,0.17063816724701036
Percent_Unemployed_.2018.,0.0015311097023418935,0.15311097023418935
EP_DISABL,0.0015047603868312371,0.1504760386831237
E_NOVEH,0.0015043896580897499,0.15043896580897498
EPL_PCI,0.0014780403425790937,0.14780403425790936
Weekly_unemployment_insurance_maximum_amount_with_extra_stimulus_.through_July_31._2020._.dollars.,0.0014780403425790937,0.14780403425790936
E_HU,0.0014776696138376064,0.14776696138376064
Taxable_Wage_Amount,0.0014776696138376064,0.14776696138376064
totalTestResults,0.0014776696138376064,0.14776696138376064
totalTestsViralIncrease,0.0014776696138376064,0.14776696138376064
E_UNINSUR,0.0014513202983269502,0.14513202983269502
Maximum_Tax_Rate_...,0.0014513202983269502,0.14513202983269502
