Vnames,Importance,Importance (%)
r.lm,0.11783841463414635,11.783841463414635
t0.lm,0.0929939024390244,9.29939024390244
cutoff,0.08271341463414635,8.271341463414634
Stopped_personal_visitation_in_state_prisons,0.07596951219512195,7.596951219512195
Date_closed_K.12_public_schools,0.07375000000000001,7.375000000000001
State_of_emergency_issued,0.06382926829268291,6.382926829268292
Modify_Medicaid_requirements_with_1135_waivers_.date_of_CMS_approval.,0.0623810975609756,6.23810975609756
Closed_Bars,0.035957317073170736,3.5957317073170736
Closed_other_non.essential_businesses,0.0333109756097561,3.3310975609756097
SNAP_Waiver_._Emergency_Allotments_to_Current_SNAP_Households,0.031338414634146335,3.1338414634146337
Allow.expand_Medicaid_telehealth_coverage,0.029423780487804876,2.942378048780488
Closed_restaurants_except_take_out,0.02621951219512195,2.6219512195121952
Closed_movie_theaters,0.02576829268292683,2.576829268292683
Allowed_restaurants_to_sell_takeout_alcohol,0.02206707317073171,2.206707317073171
Closed_gyms,0.019728658536585363,1.9728658536585362
metrics.testPositivityRatio,0.017820121951219514,1.7820121951219514
totalTestResults,0.014996951219512195,1.4996951219512193
Allow_audio.only_telehealth,0.01455182926829268,1.455182926829268
Reopened_other_non.essential_retail,0.012359756097560974,1.2359756097560974
SNAP_Waiver_._Pandemic_EBT_during_school_year_2019.2020,0.010591463414634145,1.0591463414634146
death,0.008692073170731706,0.8692073170731707
Began_to_reopen_businesses,0.008448170731707316,0.8448170731707316
Face_mask_mandate_for_employees_of_public.facing_businesses,0.008109756097560974,0.8109756097560974
negative,0.007134146341463415,0.7134146341463415
First_overall_eviction_moratorium_start,0.005210365853658537,0.5210365853658537
positive,0.004286585365853658,0.4286585365853658
Reopen_bars,0.004277439024390244,0.42774390243902444
Face_mask_mandate_in_public_spaces,0.004246951219512195,0.42469512195121956
SNAP_Waiver_._Temporary_Suspension_of_Claims_Collection,0.004240853658536586,0.4240853658536586
Date_banned_visitors_to_nursing_homes,0.004076219512195122,0.4076219512195122
hospitalizedCurrently,0.004024390243902439,0.4024390243902439
hospitalized,0.003926829268292683,0.3926829268292683
Stay_at_home._shelter_in_place,0.0036615853658536588,0.3661585365853659
Suspended_elective_medical_procedures,0.0032408536585365848,0.3240853658536585
Reopen_restaurants,0.0027134146341463413,0.2713414634146341
LAT,0.0023567073170731707,0.23567073170731706
positiveTestsAntibody,0.0021097560975609757,0.21097560975609758
End.relax_stay_at_home.shelter_in_place,0.0018871951219512197,0.18871951219512198
totalTestsAntibody,0.0017804878048780488,0.1780487804878049
totalTestsViral,0.001649390243902439,0.1649390243902439
Percent_Unemployed_.2018.,0.0015640243902439023,0.15640243902439024
E_TOTPOP,0.0015274390243902437,0.1527439024390244
Extended_Benefits_program_activated,0.0014603658536585366,0.14603658536585365
Reopened_gyms,0.0013414634146341464,0.13414634146341464
E_AGE17,0.0013079268292682928,0.13079268292682927
