Vnames,Importance,Importance (%)
t0.lm,0.11515187846062325,11.515187846062325
Stopped_personal_visitation_in_state_prisons,0.07028472063332264,7.028472063332264
cutoff,0.06754688143504324,6.754688143504324
r.lm,0.0662133345536082,6.62133345536082
Date_closed_K.12_public_schools,0.055503683704754496,5.550368370475449
Closed_Bars,0.05075971262526884,5.075971262526884
Closed_other_non.essential_businesses,0.04982327369239921,4.982327369239921
State_of_emergency_issued,0.04929016610991625,4.929016610991625
SNAP_Waiver_._Emergency_Allotments_to_Current_SNAP_Households,0.041378391982794124,4.137839198279412
Closed_restaurants_except_take_out,0.0358326087951311,3.58326087951311
Stay_at_home._shelter_in_place,0.025981878918226328,2.598187891822633
Modify_Medicaid_requirements_with_1135_waivers_.date_of_CMS_approval.,0.025750240241614424,2.575024024161442
Closed_movie_theaters,0.02479275156729053,2.4792751567290527
Allowed_restaurants_to_sell_takeout_alcohol,0.023573513934013638,2.357351393401364
Date_banned_visitors_to_nursing_homes,0.022424106529995883,2.242410652999588
death,0.020823410973321743,2.0823410973321743
Face_mask_mandate_for_employees_of_public.facing_businesses,0.020134352262847207,2.0134352262847206
Closed_gyms,0.02008850043472292,2.008850043472292
Allow_audio.only_telehealth,0.018838603395414814,1.8838603395414815
Waived_one_week_waiting_period_for_unemployment_insurance,0.014259369422962524,1.4259369422962525
metrics.testPositivityRatio,0.014113851645083055,1.4113851645083055
totalTestResults,0.012820207751796093,1.2820207751796093
Allow.expand_Medicaid_telehealth_coverage,0.012558184230998031,1.255818423099803
SNAP_Waiver_._Temporary_Suspension_of_Claims_Collection,0.011280556445339311,1.1280556445339311
First_overall_eviction_moratorium_start,0.008750102960691895,0.8750102960691895
totalTestsViral,0.008179929529126436,0.8179929529126436
Suspended_elective_medical_procedures,0.007323205051937949,0.7323205051937949
positive,0.006902576305312771,0.6902576305312771
Allowed_restaurants_to_deliver_alcohol,0.004984944858829452,0.4984944858829452
negative,0.0042958861483549165,0.42958861483549166
First_eviction_hearing_ban_start,0.003942158971308287,0.39421589713082866
Closed_day_cares,0.003844597995698531,0.3844597995698531
hospitalizedCumulative,0.003829405573605454,0.3829405573605454
Extended_Benefits_program_activated,0.0037470370200887748,0.3747037020088775
Utilities_shutoff_moratorium_start,0.0036646684665720955,0.3664668466572095
Reopened_other_non.essential_retail,0.003594563675467899,0.3594563675467899
E_HH,0.003042785887521164,0.3042785887521164
E_NOHSDP,0.0026709376287008648,0.26709376287008646
E_SNGPNT,0.002393447123964673,0.23934471239646732
E_DISABL,0.00233560609527296,0.23356060952729601
Population_density_per_square_miles,0.002186335972177733,0.2186335972177733
E_MINRTY,0.0016404155035921843,0.16404155035921844
positiveIncrease,0.001567382052807395,0.1567382052807395
First_eviction_enforcement_ban_start,0.0014970026998581429,0.1497002699858143
E_AGE65,0.001423969249073354,0.14239692490733538
Closed_casinos,0.0012776277856587197,0.12776277856587195
E_NOVEH,0.0012653640232462363,0.12653640232462363
E_CROWD,0.0012531002608337529,0.1253100260833753
E_UNEMP,0.0011923305724614469,0.11923305724614469
E_TOTPOP,0.001186198691255205,0.1186198691255205
Total_Unemployment_Rate_at_Extended_Benefits_program_shutoff,0.001186198691255205,0.1186198691255205
