Vnames,Importance,Importance (%)
State_of_emergency_issued,0.08733231707317073,8.733231707317072
Closed_Bars,0.08057621951219512,8.057621951219513
Stopped_personal_visitation_in_state_prisons,0.07716768292682925,7.716768292682925
r.lm,0.076125,7.6125
t0.lm,0.06678658536585366,6.678658536585366
SNAP_Waiver_._Emergency_Allotments_to_Current_SNAP_Households,0.05656707317073171,5.656707317073171
cutoff,0.0513780487804878,5.13780487804878
Closed_other_non.essential_businesses,0.046222560975609756,4.622256097560975
Date_closed_K.12_public_schools,0.041499999999999995,4.1499999999999995
Allow.expand_Medicaid_telehealth_coverage,0.03134451219512195,3.134451219512195
Modify_Medicaid_requirements_with_1135_waivers_.date_of_CMS_approval.,0.02925609756097561,2.925609756097561
metrics.testPositivityRatio,0.025679878048780486,2.5679878048780487
Closed_gyms,0.025515243902439026,2.5515243902439027
Allowed_restaurants_to_sell_takeout_alcohol,0.019185975609756097,1.9185975609756096
Closed_restaurants_except_take_out,0.01901829268292683,1.901829268292683
Allow_audio.only_telehealth,0.018314024390243905,1.8314024390243904
Closed_movie_theaters,0.016378048780487802,1.6378048780487802
totalTestResults,0.01523170731707317,1.523170731707317
SNAP_Waiver_._Pandemic_EBT_during_school_year_2019.2020,0.01466768292682927,1.4667682926829269
Waived_one_week_waiting_period_for_unemployment_insurance,0.014271341463414633,1.4271341463414633
Resumed_elective_medical_procedures,0.01209451219512195,1.209451219512195
hospitalizedCurrently,0.011231707317073169,1.123170731707317
negative,0.011085365853658536,1.1085365853658535
death,0.009835365853658537,0.9835365853658536
Suspended_elective_medical_procedures,0.008615853658536586,0.8615853658536586
Date_banned_visitors_to_nursing_homes,0.008496951219512194,0.8496951219512194
Extended_Benefits_program_activated,0.008289634146341464,0.8289634146341464
Reopened_other_non.essential_retail,0.006899390243902439,0.6899390243902439
Began_to_reopen_businesses,0.0066585365853658535,0.6658536585365854
Reopen_restaurants,0.0060914634146341465,0.6091463414634146
Reopened_hair_salons.barber_shops,0.005161585365853659,0.5161585365853659
Reopened_gyms,0.00463719512195122,0.46371951219512203
Face_mask_mandate_in_public_spaces,0.004448170731707317,0.44481707317073166
totalTestsViral,0.004435975609756097,0.4435975609756097
Reopened_movie_theaters,0.004176829268292683,0.41768292682926833
First_eviction_enforcement_ban_start,0.0038170731707317072,0.38170731707317074
positive,0.0037469512195121954,0.37469512195121957
deathProbable,0.003704268292682927,0.37042682926829273
Face_mask_mandate_for_employees_of_public.facing_businesses,0.0036646341463414636,0.3664634146341464
First_overall_eviction_moratorium_start,0.0027621951219512194,0.2762195121951219
Began_to_reclose_bars,0.002429878048780488,0.24298780487804877
SNAP_Waiver_._Temporary_Suspension_of_Claims_Collection,0.002158536585365854,0.2158536585365854
E_MINRTY,0.0017195121951219512,0.17195121951219514
Population_density_per_square_miles,0.0016646341463414634,0.16646341463414635
LAT,0.0016493902439024388,0.16493902439024388
recovered,0.001621951219512195,0.16219512195121952
Percent_living_under_the_federal_poverty_line_.2018.,0.0014969512195121952,0.1496951219512195
positiveTestsAntibody,0.0014603658536585366,0.14603658536585365
E_DISABL,0.0014329268292682927,0.14329268292682926
Medicaid_Expansion,0.001426829268292683,0.14268292682926828
Stay_at_home._shelter_in_place,0.0014115853658536585,0.14115853658536584
E_UNEMP,0.0014024390243902438,0.14024390243902438
EP_MINRTY,0.0013567073170731706,0.13567073170731705
Allowed_restaurants_to_deliver_alcohol,0.0013079268292682928,0.13079268292682927
Closed_casinos,0.0012926829268292684,0.12926829268292683
EPL_MINRTY,0.0012652439024390244,0.12652439024390244
Percent_Unemployed_.2018.,0.0012560975609756098,0.12560975609756098
E_HU,0.0012378048780487805,0.12378048780487805
log_rolled_cases.y,0.001225609756097561,0.1225609756097561
positiveTestsViral,0.001201219512195122,0.12012195121951219
E_NOVEH,0.0010213414634146342,0.10213414634146342
E_DAYPOP,8.841463414634146e-4,0.08841463414634146
SPL_THEME3,8.75e-4,0.08750000000000001
LON,8.445121951219513e-4,0.08445121951219513
E_AGE65,7.286585365853659e-4,0.07286585365853658
RPL_THEME3,7.164634146341463e-4,0.07164634146341463
Total_Unemployment_Rate_at_Extended_Benefits_program_shutoff,6.646341463414634e-4,0.06646341463414633
Reopened_religious_gatherings,6.615853658536585e-4,0.06615853658536584
Reopen_bars,6.371951219512194e-4,0.06371951219512194
E_NOHSDP,6.21951219512195e-4,0.062195121951219505
First_eviction_initiation_ban_start,6.189024390243903e-4,0.061890243902439024
hospitalized,5.792682926829269e-4,0.05792682926829269
Population_2018,5.701219512195122e-4,0.057012195121951215
positiveIncrease,5.548780487804878e-4,0.055487804878048774
E_SNGPNT,5.51829268292683e-4,0.0551829268292683
CARES_Act_pleading_end,5.365853658536586e-4,0.05365853658536586
Taxable_Wage_Amount,5.274390243902439e-4,0.052743902439024395
MP_MOBILE,5.213414634146342e-4,0.05213414634146342
Mental_health_professionals_per_100.000_population_in_2019,5.213414634146342e-4,0.05213414634146342
E_AGE17,4.969512195121951e-4,0.049695121951219515
deathIncrease,4.725609756097561e-4,0.04725609756097561
Earnings_in_base_period_required_to_receive_a_.300_weekly_benefit_amount_for_UI,4.695121951219512e-4,0.04695121951219512
First_eviction_initiation_ban_end,4.664634146341464e-4,0.04664634146341464
E_TOTPOP,4.298780487804878e-4,0.042987804878048784
E_HH,4.146341463414634e-4,0.041463414634146344
hospitalizedCumulative,3.99390243902439e-4,0.0399390243902439
Total_Unemployment_Rate_relative_to_second_prior_year_...,3.8719512195121953e-4,0.03871951219512195
End.relax_stay_at_home.shelter_in_place,3.7499999999999995e-4,0.0375
Average_Benefit_Amount_.August.,3.7499999999999995e-4,0.0375
Closed_bars_.x2.,3.2012195121951215e-4,0.03201219512195121
MP_LIMENG,3.0487804878048775e-4,0.030487804878048776
totalTestsAntibody,3.0487804878048775e-4,0.030487804878048776
EP_GROUPQ,2.5e-4,0.025
Number_Homeless_.2019.,2.5e-4,0.025
Minimum_Tax_Rate_...,2.2256097560975608e-4,0.02225609756097561
E_UNINSUR,2.073170731707317e-4,0.020731707317073172
First_eviction_hearing_ban_start,2.073170731707317e-4,0.020731707317073172
Reopened_ACA_enrollment_using_a_special_enrollment_period,1.9512195121951218e-4,0.01951219512195122
E_LIMENG,1.798780487804878e-4,0.01798780487804878
MP_SNGPNT,1.798780487804878e-4,0.01798780487804878
MP_UNINSUR,1.798780487804878e-4,0.01798780487804878
All.cause_deaths_2018,1.798780487804878e-4,0.01798780487804878
positiveCasesViral,1.798780487804878e-4,0.01798780487804878
EP_NOHSDP,1.5243902439024388e-4,0.015243902439024388
EP_MOBILE,1.5243902439024388e-4,0.015243902439024388
Initially_reopen_restaurants_for_outdoor_dining_only,1.5243902439024388e-4,0.015243902439024388
State_department_in_charge_of_enforcing_programs,1.5243902439024388e-4,0.015243902439024388
Weekly_unemployment_insurance_maximum_amount_with_extra_stimulus_.through_July_31._2020._.dollars.,1.3719512195121953e-4,0.013719512195121953
Minimum_total_earnings_required_in_the_base_period_to_qualify_for_UI,1.3719512195121953e-4,0.013719512195121953
Jul_1_2019_Minimum_Wage,1.3719512195121953e-4,0.013719512195121953
X2020_Minimum_Wage_for_Tipped_Workers,1.3719512195121953e-4,0.013719512195121953
inIcuCurrently,1.3719512195121953e-4,0.013719512195121953
onVentilatorCurrently,1.3719512195121953e-4,0.013719512195121953
E_MOBILE,1.25e-4,0.0125
Vaccine_allocation_phase._Grocery_Store_Workers,1.25e-4,0.0125
Vaccine_allocation_phase._Frontline_Essential_Workers,1.25e-4,0.0125
First_overall_eviction_moratorium_end,1.25e-4,0.0125
Expanded_eligibility_of_unemployment_insurance_to_those_who_have_lost_childcare.school_closures,1.25e-4,0.0125
Total_Unemployment_Rate_relative_to_prior_year_...,1.25e-4,0.0125
Minimum_total_earnings_required_outside_the_highest_earning_calendar_quarter_of_the_base_period_to_qualify_for_UI,1.25e-4,0.0125
negativeTestsViral,1.25e-4,0.0125
totalTestEncountersViral,1.25e-4,0.0125
MP_POV,1.0975609756097561e-4,0.010975609756097562
EPL_NOHSDP,1.0975609756097561e-4,0.010975609756097562
EPL_MOBILE,1.0975609756097561e-4,0.010975609756097562
Attempted_to_prevent_local_governments_from_implementing_face_mask_orders,1.0975609756097561e-4,0.010975609756097562
Utilities_shutoff_moratorium_start,1.0975609756097561e-4,0.010975609756097562
Maximum_Tax_Rate_...,1.0975609756097561e-4,0.010975609756097562
deathConfirmed,1.0975609756097561e-4,0.010975609756097562
negativeIncrease,1.0975609756097561e-4,0.010975609756097562
totalTestsPeopleViral,1.0975609756097561e-4,0.010975609756097562
E_POV,9.756097560975609e-5,0.00975609756097561
EPL_UNEMP,9.756097560975609e-5,0.00975609756097561
EP_UNINSUR,9.756097560975609e-5,0.00975609756097561
Closed_day_cares,9.756097560975609e-5,0.00975609756097561
Closed_businesses_overnight,9.756097560975609e-5,0.00975609756097561
Vaccine_allocation_phase._Food_Supply_Workers,9.756097560975609e-5,0.00975609756097561
CDC_moratorium_start,9.756097560975609e-5,0.00975609756097561
Jan_1_2020_Minimum_Wage,9.756097560975609e-5,0.00975609756097561
