Vnames,Importance,Importance (%)
r.lm,0.09254573170731706,9.254573170731707
Date_closed_K.12_public_schools,0.07450000000000001,7.450000000000001
cutoff,0.07432621951219513,7.432621951219513
State_of_emergency_issued,0.06848170731707318,6.8481707317073175
Modify_Medicaid_requirements_with_1135_waivers_.date_of_CMS_approval.,0.06486280487804878,6.486280487804878
Date_adults_ages_80._became_eligible_for_COVID.19_vaccination,0.05789634146341464,5.789634146341464
SNAP_Waiver_._Emergency_Allotments_to_Current_SNAP_Households,0.05219512195121951,5.219512195121951
Stopped_personal_visitation_in_state_prisons,0.047689024390243896,4.76890243902439
Date_adults_ages_45._became_eligible_for_COVID.19_vaccination,0.035375,3.5374999999999996
Date_adults_ages_30._became_eligible_for_COVID.19_vaccination,0.034176829268292686,3.4176829268292686
Closed_other_non.essential_businesses,0.03258841463414634,3.258841463414634
Date_adults_ages_75._became_eligible_for_COVID.19_vaccination,0.030079268292682926,3.0079268292682926
Date_general_public_became_eligible_for_COVID.19_vaccination,0.027564024390243906,2.7564024390243906
t0.lm,0.02478963414634146,2.478963414634146
Date_adults_ages_40._became_eligible_for_COVID.19_vaccination,0.024698170731707318,2.4698170731707316
Allow.expand_Medicaid_telehealth_coverage,0.02086280487804878,2.086280487804878
Date_adults_ages_50._became_eligible_for_COVID.19_vaccination,0.019390243902439024,1.9390243902439024
Closed_Bars,0.01694207317073171,1.6942073170731708
Date_adults_ages_55._became_eligible_for_COVID.19_vaccination,0.01626219512195122,1.626219512195122
Reopen_restaurants,0.015707317073170732,1.5707317073170732
Date_adults_ages_60._became_eligible_for_COVID.19_vaccination,0.015079268292682926,1.5079268292682926
metrics.testPositivityRatio,0.014524390243902438,1.4524390243902439
Closed_movie_theaters,0.013030487804878048,1.3030487804878048
Closed_restaurants_except_take_out,0.012295731707317072,1.2295731707317072
Began_to_reopen_businesses,0.009716463414634146,0.9716463414634147
Reopened_other_non.essential_retail,0.008804878048780487,0.8804878048780487
Date_incarcerated_people_became_eligible_for_COVID.19_vaccination,0.007329268292682927,0.7329268292682928
Stay_at_home._shelter_in_place,0.005957317073170732,0.5957317073170731
Allowed_restaurants_to_sell_takeout_alcohol,0.005926829268292683,0.5926829268292683
Closed_gyms,0.005536585365853658,0.5536585365853658
Reopened_gyms,0.004588414634146341,0.4588414634146341
Date_vaccine_allocation_plan_last_updated,0.0038018292682926833,0.38018292682926835
LAT,0.0031737804878048774,0.31737804878048775
Reopened_hair_salons.barber_shops,0.003073170731707317,0.3073170731707317
Waived_one_week_waiting_period_for_unemployment_insurance,0.0021006097560975607,0.21006097560975606
positiveIncrease,0.002067073170731707,0.2067073170731707
hospitalizedCurrently,0.0020091463414634147,0.20091463414634148
Extended_Benefits_program_activated,0.0018414634146341462,0.18414634146341463
First_overall_eviction_moratorium_start,0.0018323170731707318,0.1832317073170732
log_rolled_cases.y,0.0015640243902439023,0.15640243902439024
EPL_MINRTY,0.0014603658536585364,0.14603658536585365
SNAP_Waiver_._Temporary_Suspension_of_Claims_Collection,0.001399390243902439,0.1399390243902439
inIcuCurrently,0.001399390243902439,0.1399390243902439
Percent_Unemployed_.2018.,0.0012652439024390242,0.1265243902439024
Allow_audio.only_telehealth,0.0011951219512195122,0.11951219512195121
Square_Miles,0.0011798780487804876,0.11798780487804876
LON,0.0010670731707317074,0.10670731707317074
First_eviction_initiation_ban_start,0.0010579268292682925,0.10579268292682925
Closed_day_cares,9.75609756097561e-4,0.0975609756097561
Population_density_per_square_miles,9.298780487804879e-4,0.0929878048780488
EP_MINRTY,9.146341463414634e-4,0.09146341463414634
Date_adults_ages_70._became_eligible_for_COVID.19_vaccination,9.085365853658537e-4,0.09085365853658538
Date_banned_visitors_to_nursing_homes,8.963414634146341e-4,0.08963414634146341
hospitalizedIncrease,8.902439024390243e-4,0.08902439024390243
Total_Unemployment_Rate_at_Extended_Benefits_program_shutoff,8.567073170731707e-4,0.08567073170731708
death,8.475609756097561e-4,0.08475609756097562
deathIncrease,8.475609756097561e-4,0.08475609756097562
totalTestResultsIncrease,8.353658536585366e-4,0.08353658536585366
totalTestsPeopleViral,8.201219512195123e-4,0.08201219512195122
Suspended_elective_medical_procedures,7.713414634146342e-4,0.07713414634146341
totalTestResults,7.378048780487805e-4,0.07378048780487804
SPL_THEME3,7.103658536585366e-4,0.07103658536585365
Average_Benefit_Amount_.August.,6.676829268292682e-4,0.06676829268292682
SNAP_Waiver_._Pandemic_EBT_during_school_year_2019.2020,6.585365853658536e-4,0.06585365853658535
RPL_THEME3,5.823170731707317e-4,0.05823170731707317
Stopped_participating_in_pandemic.related_federal_unemployment_benefit_programs,5.701219512195122e-4,0.057012195121951215
Stopped_legal_visitation_in_state_prisons,5.274390243902439e-4,0.052743902439024395
Percent_living_under_the_federal_poverty_line_.2018.,5.274390243902439e-4,0.052743902439024395
positive,5e-4,0.05
Date_K.12_school_employees_became_eligible_for_COVID.19_vaccination,4.939024390243902e-4,0.04939024390243903
End.relax_stay_at_home.shelter_in_place,4.725609756097561e-4,0.04725609756097561
Attempted_to_prevent_local_governments_from_implementing_face_mask_orders,4.573170731707317e-4,0.04573170731707317
Date_adults_ages_65._became_eligible_for_COVID.19_vaccination,4.573170731707317e-4,0.04573170731707317
Maximum_Tax_Rate_...,4.4512195121951216e-4,0.04451219512195122
negativeIncrease,4.4512195121951216e-4,0.04451219512195122
First_eviction_enforcement_ban_start,4.3902439024390245e-4,0.04390243902439025
Face_mask_mandate_for_employees_of_public.facing_businesses,4.298780487804878e-4,0.042987804878048784
totalTestsPeopleViralIncrease,4.176829268292683e-4,0.04176829268292683
RPL_THEMES,4.024390243902439e-4,0.04024390243902439
positiveTestsAntibody,4.024390243902439e-4,0.04024390243902439
negative,3.7499999999999995e-4,0.0375
totalTestsViralIncrease,3.47560975609756e-4,0.034756097560975606
metrics.vaccinationsCompletedRatio,3.445121951219512e-4,0.03445121951219512
