Vnames,Importance,Importance (%)
r.lm,0.08736280487804877,8.736280487804878
Modify_Medicaid_requirements_with_1135_waivers_.date_of_CMS_approval.,0.08089634146341464,8.089634146341464
cutoff,0.07501829268292684,7.501829268292684
SNAP_Waiver_._Emergency_Allotments_to_Current_SNAP_Households,0.07342682926829268,7.3426829268292675
Stopped_personal_visitation_in_state_prisons,0.06839329268292683,6.839329268292683
State_of_emergency_issued,0.0648231707317073,6.482317073170731
Date_closed_K.12_public_schools,0.05027439024390244,5.027439024390244
Date_general_public_became_eligible_for_COVID.19_vaccination,0.037957317073170724,3.7957317073170724
Date_adults_ages_80._became_eligible_for_COVID.19_vaccination,0.03548475609756097,3.5484756097560974
Date_adults_ages_75._became_eligible_for_COVID.19_vaccination,0.03520426829268292,3.5204268292682923
Date_adults_ages_40._became_eligible_for_COVID.19_vaccination,0.030472560975609762,3.047256097560976
Date_adults_ages_45._became_eligible_for_COVID.19_vaccination,0.02906707317073171,2.9067073170731708
t0.lm,0.028225609756097555,2.8225609756097554
Date_adults_ages_30._became_eligible_for_COVID.19_vaccination,0.0220640243902439,2.20640243902439
Closed_Bars,0.020509146341463416,2.0509146341463413
Date_adults_ages_55._became_eligible_for_COVID.19_vaccination,0.01977439024390244,1.977439024390244
metrics.testPositivityRatio,0.014557926829268292,1.455792682926829
Closed_restaurants_except_take_out,0.013908536585365854,1.3908536585365854
Reopen_restaurants,0.013280487804878048,1.328048780487805
Closed_other_non.essential_businesses,0.013161585365853658,1.3161585365853659
Date_adults_ages_65._became_eligible_for_COVID.19_vaccination,0.010814024390243902,1.0814024390243901
Closed_gyms,0.010463414634146342,1.0463414634146342
Allow.expand_Medicaid_telehealth_coverage,0.010262195121951218,1.0262195121951219
Date_adults_ages_70._became_eligible_for_COVID.19_vaccination,0.009487804878048779,0.9487804878048779
Reopened_hair_salons.barber_shops,0.009292682926829268,0.9292682926829268
Reopened_other_non.essential_retail,0.008560975609756098,0.8560975609756099
Date_adults_ages_60._became_eligible_for_COVID.19_vaccination,0.007496951219512195,0.7496951219512195
Date_K.12_school_employees_became_eligible_for_COVID.19_vaccination,0.007490853658536585,0.7490853658536585
Date_vaccine_allocation_plan_last_updated,0.007466463414634146,0.7466463414634146
Date_adults_ages_50._became_eligible_for_COVID.19_vaccination,0.006902439024390244,0.6902439024390244
First_overall_eviction_moratorium_start,0.006783536585365854,0.6783536585365854
Closed_movie_theaters,0.006435975609756097,0.6435975609756097
positiveIncrease,0.005768292682926829,0.5768292682926829
Began_to_reopen_businesses,0.005560975609756098,0.5560975609756098
Reopened_gyms,0.004893292682926829,0.4893292682926829
Suspended_elective_medical_procedures,0.004521341463414634,0.45213414634146337
Date_incarcerated_people_became_eligible_for_COVID.19_vaccination,0.004338414634146341,0.4338414634146341
Reopened_movie_theaters,0.003884146341463415,0.38841463414634153
Allowed_restaurants_to_sell_takeout_alcohol,0.003070121951219512,0.3070121951219512
First_eviction_initiation_ban_start,0.002862804878048781,0.2862804878048781
Closed_day_cares,0.0028567073170731707,0.28567073170731705
Stay_at_home._shelter_in_place,0.0026341463414634144,0.2634146341463414
log_rolled_cases.y,0.0023993902439024386,0.23993902439024387
hospitalizedCurrently,0.0021646341463414636,0.21646341463414637
inIcuCurrently,0.0020121951219512196,0.20121951219512196
metrics.vaccinationsCompletedRatio,0.0019634146341463415,0.19634146341463415
LAT,0.001865853658536585,0.1865853658536585
Allow_audio.only_telehealth,0.001798780487804878,0.1798780487804878
Face_mask_mandate_for_employees_of_public.facing_businesses,0.0017804878048780488,0.1780487804878049
Waived_one_week_waiting_period_for_unemployment_insurance,0.0017225609756097561,0.17225609756097562
Extended_Benefits_program_activated,0.0015670731707317074,0.15670731707317073
SNAP_Waiver_._Temporary_Suspension_of_Claims_Collection,0.0015426829268292684,0.15426829268292683
Resumed_visitation_in_state_prisons,0.001027439024390244,0.1027439024390244
Square_Miles,0.0010091463414634144,0.10091463414634144
SNAP_Waiver_._Pandemic_EBT_during_school_year_2019.2020,9.23780487804878e-4,0.0923780487804878
LON,9.146341463414634e-4,0.09146341463414634
totalTestEncountersViralIncrease,8.567073170731707e-4,0.08567073170731708
death,8.201219512195123e-4,0.08201219512195122
Reopen_bars,7.865853658536584e-4,0.07865853658536584
totalTestResultsIncrease,6.402439024390243e-4,0.06402439024390243
totalTestsPeopleViral,5.975609756097561e-4,0.05975609756097561
Closed_movie_theaters_.x2.,5.640243902439025e-4,0.05640243902439025
onVentilatorCurrently,5.365853658536586e-4,0.05365853658536586
Total_Unemployment_Rate_at_Extended_Benefits_program_shutoff,5.243902439024391e-4,0.05243902439024391
Date_grocery_store_workers_became_eligible_for_COVID.19_vaccination,5.213414634146342e-4,0.05213414634146342
positive,5e-4,0.05
Attempted_to_prevent_local_governments_from_implementing_face_mask_orders,4.969512195121951e-4,0.049695121951219515
Face_mask_mandate_in_public_spaces,4.939024390243902e-4,0.04939024390243903
Stopped_participating_in_pandemic.related_federal_unemployment_benefit_programs,4.847560975609756e-4,0.04847560975609756
