Vnames,Importance,Importance (%)
r.lm,0.08884756097560977,8.884756097560977
SNAP_Waiver_._Emergency_Allotments_to_Current_SNAP_Households,0.06567073170731706,6.567073170731706
Date_adults_ages_75._became_eligible_for_COVID.19_vaccination,0.05277439024390245,5.277439024390245
Stopped_personal_visitation_in_state_prisons,0.050350609756097564,5.035060975609756
State_of_emergency_issued,0.04850914634146341,4.850914634146341
Modify_Medicaid_requirements_with_1135_waivers_.date_of_CMS_approval.,0.04561890243902438,4.561890243902438
Date_closed_K.12_public_schools,0.043518292682926826,4.351829268292683
Date_adults_ages_30._became_eligible_for_COVID.19_vaccination,0.042643292682926826,4.264329268292682
Date_adults_ages_80._became_eligible_for_COVID.19_vaccination,0.04250914634146342,4.2509146341463415
cutoff,0.04175609756097561,4.175609756097561
Date_general_public_became_eligible_for_COVID.19_vaccination,0.038216463414634146,3.8216463414634148
Date_adults_ages_45._became_eligible_for_COVID.19_vaccination,0.034969512195121955,3.4969512195121952
Variant...Other,0.027524390243902436,2.7524390243902435
t0.lm,0.025554878048780486,2.5554878048780485
Closed_restaurants_except_take_out,0.023405487804878052,2.340548780487805
Date_adults_ages_55._became_eligible_for_COVID.19_vaccination,0.02187195121951219,2.187195121951219
Closed_other_non.essential_businesses,0.017234756097560974,1.7234756097560973
Closed_Bars,0.016682926829268294,1.6682926829268294
Began_to_reopen_businesses,0.01610060975609756,1.6100609756097561
Reopen_restaurants,0.015771341463414634,1.5771341463414634
Variant...AY.3,0.01565243902439024,1.5652439024390241
Date_adults_ages_50._became_eligible_for_COVID.19_vaccination,0.015460365853658538,1.5460365853658538
Variant...B.1.617.2,0.01150609756097561,1.150609756097561
Allow.expand_Medicaid_telehealth_coverage,0.010564024390243903,1.0564024390243902
Date_adults_ages_40._became_eligible_for_COVID.19_vaccination,0.010384146341463415,1.0384146341463416
Closed_movie_theaters,0.008765243902439024,0.8765243902439024
Date_adults_ages_70._became_eligible_for_COVID.19_vaccination,0.007676829268292683,0.7676829268292683
Waived_one_week_waiting_period_for_unemployment_insurance,0.007673780487804877,0.7673780487804877
End.relax_stay_at_home.shelter_in_place,0.007643292682926828,0.7643292682926828
Date_adults_ages_65._became_eligible_for_COVID.19_vaccination,0.007411585365853658,0.7411585365853658
Variant...B.1.1.7,0.0071981707317073165,0.7198170731707316
Reopened_hair_salons.barber_shops,0.006871951219512195,0.6871951219512196
metrics.testPositivityRatio,0.006853658536585365,0.6853658536585365
Variant...B.1,0.006496951219512194,0.6496951219512194
Variant...B.1.637,0.0060457317073170725,0.6045731707317072
Allowed_restaurants_to_sell_takeout_alcohol,0.005588414634146341,0.5588414634146341
Stay_at_home._shelter_in_place,0.0050457317073170724,0.5045731707317073
Variant...AY.2,0.004506097560975609,0.45060975609756093
Suspended_elective_medical_procedures,0.004365853658536585,0.4365853658536585
Date_incarcerated_people_became_eligible_for_COVID.19_vaccination,0.0041158536585365856,0.41158536585365857
Allow_audio.only_telehealth,0.004079268292682927,0.4079268292682927
Date_adults_ages_60._became_eligible_for_COVID.19_vaccination,0.004054878048780488,0.4054878048780488
First_overall_eviction_moratorium_start,0.0039603658536585375,0.39603658536585373
Date_grocery_store_workers_became_eligible_for_COVID.19_vaccination,0.0038597560975609756,0.38597560975609757
Date_vaccine_allocation_plan_last_updated,0.0036920731707317076,0.3692073170731708
Variant...B.1.621.1,0.0033810975609756093,0.33810975609756094
positiveIncrease,0.0031402439024390246,0.31402439024390244
Closed_gyms,0.003051829268292683,0.3051829268292683
Variant...P.1,0.0029146341463414634,0.2914634146341463
Variant...B.1.243,0.002890243902439025,0.2890243902439025
Extended_Benefits_program_activated,0.0021646341463414636,0.21646341463414637
log_rolled_cases.y,0.0015426829268292681,0.15426829268292683
Variant...B.1.621,0.001524390243902439,0.1524390243902439
Variant...B.1.617.1,0.0015121951219512196,0.15121951219512195
Variant...B.1.1.529,0.0014329268292682924,0.14329268292682926
Variant...BA.1.1,0.001323170731707317,0.13231707317073169
First_eviction_initiation_ban_start,0.001225609756097561,0.1225609756097561
LAT,0.0011371951219512194,0.11371951219512194
Face_mask_mandate_for_employees_of_public.facing_businesses,0.001103658536585366,0.1103658536585366
Reopened_other_non.essential_retail,0.001076219512195122,0.10762195121951221
Resumed_visitation_in_state_prisons,8.871951219512194e-4,0.08871951219512195
Variant...B.1.596,8.841463414634147e-4,0.08841463414634147
hospitalizedIncrease,8.628048780487804e-4,0.08628048780487804
Variant...B.1.429,8.201219512195123e-4,0.08201219512195122
Variant...B.1.2,8.140243902439023e-4,0.08140243902439023
hhs_region,8.048780487804878e-4,0.08048780487804878
Stopped_legal_visitation_in_state_prisons,7.835365853658537e-4,0.07835365853658537
hospitalizedCurrently,7.073170731707317e-4,0.07073170731707316
Variant...B.1.351,6.737804878048781e-4,0.06737804878048781
LON,6.371951219512194e-4,0.06371951219512194
positive,6.25e-4,0.0625
metrics.vaccinationsCompletedRatio,5.914634146341463e-4,0.05914634146341463
death,5.823170731707317e-4,0.05823170731707317
Reopened_gyms,5.396341463414634e-4,0.053963414634146334
Variant...B.1.427,5.121951219512194e-4,0.05121951219512194
Closed_day_cares,4.939024390243902e-4,0.04939024390243903
recovered,4.847560975609756e-4,0.04847560975609756
totalTestResults,4.725609756097561e-4,0.04725609756097561
Square_Miles,4.695121951219512e-4,0.04695121951219512
First_eviction_enforcement_ban_start,4.664634146341464e-4,0.04664634146341464
SNAP_Waiver_._Pandemic_EBT_during_school_year_2020.2021,4.664634146341464e-4,0.04664634146341464
Extended_Benefits_program_deactivated,4.573170731707317e-4,0.04573170731707317
Reopen_day_cares,4.3902439024390245e-4,0.04390243902439025
First_eviction_enforcement_ban_end,4.3902439024390245e-4,0.04390243902439025
totalTestsViralIncrease,4.176829268292683e-4,0.04176829268292683
