Vnames,Importance,Importance (%)
t0.lm,0.09253048780487805,9.253048780487806
Stopped_personal_visitation_in_state_prisons,0.07246646341463414,7.246646341463414
cutoff,0.06800304878048781,6.800304878048781
Date_closed_K.12_public_schools,0.0635030487804878,6.350304878048781
r.lm,0.06272865853658537,6.272865853658536
State_of_emergency_issued,0.05406707317073171,5.40670731707317
Closed_other_non.essential_businesses,0.046570121951219505,4.6570121951219505
SNAP_Waiver_._Emergency_Allotments_to_Current_SNAP_Households,0.04514634146341463,4.514634146341463
Allow.expand_Medicaid_telehealth_coverage,0.04375304878048781,4.375304878048781
Closed_movie_theaters,0.04145426829268293,4.145426829268293
totalTestResults,0.0318170731707317,3.1817073170731702
Began_to_reopen_businesses,0.028155487804878053,2.815548780487805
Closed_restaurants_except_take_out,0.027503048780487805,2.7503048780487807
Closed_Bars,0.026417682926829267,2.6417682926829267
Modify_Medicaid_requirements_with_1135_waivers_.date_of_CMS_approval.,0.024871951219512196,2.4871951219512196
Allowed_restaurants_to_sell_takeout_alcohol,0.024317073170731705,2.4317073170731707
Closed_gyms,0.023707317073170732,2.370731707317073
metrics.testPositivityRatio,0.018393292682926828,1.8393292682926827
death,0.014987804878048782,1.4987804878048783
Allow_audio.only_telehealth,0.014454268292682926,1.4454268292682926
Face_mask_mandate_for_employees_of_public.facing_businesses,0.011664634146341463,1.1664634146341464
SNAP_Waiver_._Pandemic_EBT_during_school_year_2019.2020,0.010076219512195122,1.0076219512195121
First_overall_eviction_moratorium_start,0.00858231707317073,0.8582317073170731
Allowed_restaurants_to_deliver_alcohol,0.00839939024390244,0.8399390243902439
hospitalizedCurrently,0.008304878048780487,0.8304878048780486
hospitalized,0.007753048780487804,0.7753048780487803
Face_mask_mandate_in_public_spaces,0.007396341463414634,0.7396341463414634
Suspended_elective_medical_procedures,0.007064024390243903,0.7064024390243903
Waived_one_week_waiting_period_for_unemployment_insurance,0.006814024390243902,0.6814024390243902
Reopen_restaurants,0.006518292682926829,0.651829268292683
Date_banned_visitors_to_nursing_homes,0.006210365853658536,0.6210365853658536
Reopened_other_non.essential_retail,0.00610060975609756,0.610060975609756
Extended_Benefits_program_activated,0.005134146341463415,0.5134146341463415
Closed_casinos,0.004609756097560976,0.46097560975609764
Closed_bars_.x2.,0.004548780487804878,0.45487804878048776
negative,0.004533536585365853,0.4533536585365853
positive,0.003871951219512195,0.3871951219512195
Stay_at_home._shelter_in_place,0.002807926829268293,0.2807926829268293
LAT,0.0022652439024390242,0.22652439024390242
Reopened_gyms,0.0017439024390243905,0.17439024390243904
Reopened_hair_salons.barber_shops,0.0015304878048780488,0.15304878048780488
E_UNEMP,0.0014725609756097559,0.1472560975609756
Resumed_elective_medical_procedures,0.0014024390243902438,0.14024390243902438
E_NOVEH,0.0013841463414634146,0.13841463414634145
E_MINRTY,0.00138109756097561,0.138109756097561
E_AGE17,0.0013201219512195123,0.13201219512195123
positiveIncrease,0.0012073170731707315,0.12073170731707315
Reopened_movie_theaters,0.0012042682926829268,0.12042682926829268
Reopen_bars,0.0011280487804878048,0.11280487804878048
End.relax_stay_at_home.shelter_in_place,0.0010792682926829267,0.10792682926829267
E_DISABL,0.0010060975609756098,0.10060975609756098
Stopped_legal_visitation_in_state_prisons,0.0010060975609756098,0.10060975609756098
Began_to_reclose_bars,9.939024390243903e-4,0.09939024390243903
E_AGE65,9.664634146341463e-4,0.09664634146341464
MP_POV,9.329268292682928e-4,0.09329268292682928
Population_density_per_square_miles,8.99390243902439e-4,0.0899390243902439
recovered,8.689024390243901e-4,0.08689024390243902
totalTestsViral,7.439024390243903e-4,0.07439024390243902
MP_UNINSUR,6.890243902439024e-4,0.06890243902439024
E_NOHSDP,6.646341463414634e-4,0.06646341463414633
EP_MINRTY,6.524390243902439e-4,0.06524390243902439
E_HH,6.463414634146342e-4,0.06463414634146342
E_CROWD,6.463414634146342e-4,0.06463414634146342
totalTestsAntibody,6.25e-4,0.0625
E_UNINSUR,6.067073170731706e-4,0.060670731707317065
First_eviction_enforcement_ban_start,6.036585365853658e-4,0.060365853658536583
Percent_Unemployed_.2018.,5.823170731707317e-4,0.05823170731707317
MP_SNGPNT,5.76219512195122e-4,0.057621951219512205
RPL_THEME3,5.701219512195122e-4,0.057012195121951215
Utilities_shutoff_moratorium_start,5.701219512195122e-4,0.057012195121951215
LON,5.640243902439025e-4,0.05640243902439025
MP_NOHSDP,5.640243902439025e-4,0.05640243902439025
Cannabis_dispensaries_considered_essential_business,5.640243902439025e-4,0.05640243902439025
All.cause_deaths_2018,5.640243902439025e-4,0.05640243902439025
hospitalizedCumulative,5.487804878048781e-4,0.05487804878048781
SPL_THEME3,5.396341463414634e-4,0.053963414634146334
deathConfirmed,5.274390243902439e-4,0.052743902439024395
E_TOTPOP,5e-4,0.05
Percent_living_under_the_federal_poverty_line_.2018.,4.847560975609756e-4,0.04847560975609756
log_rolled_cases.y,4.817073170731708e-4,0.04817073170731708
Closed_day_cares,4.725609756097561e-4,0.04725609756097561
Weekly_unemployment_insurance_maximum_amount_with_extra_stimulus_.through_July_31._2020._.dollars.,4.725609756097561e-4,0.04725609756097561
EP_AGE17,4.664634146341464e-4,0.04664634146341464
MP_DISABL,4.664634146341464e-4,0.04664634146341464
Medicaid_Expansion,4.664634146341464e-4,0.04664634146341464
Reopened_religious_gatherings,4.3902439024390245e-4,0.04390243902439025
Reopened_casinos,4.3902439024390245e-4,0.04390243902439025
EPL_MINRTY,4.176829268292683e-4,0.04176829268292683
Population_2018,4.024390243902439e-4,0.04024390243902439
E_LIMENG,3.99390243902439e-4,0.0399390243902439
Total_Unemployment_Rate_at_Extended_Benefits_program_shutoff,3.99390243902439e-4,0.0399390243902439
Square_Miles,3.7499999999999995e-4,0.0375
E_SNGPNT,0.00037195121951219513,0.03719512195121951
Mandate_quarantine_for_those_entering_the_state_from_specific_settings,3.597560975609756e-4,0.03597560975609756
E_DAYPOP,3.567073170731707e-4,0.03567073170731707
deathProbable,3.445121951219512e-4,0.03445121951219512
E_MOBILE,3.323170731707317e-4,0.033231707317073166
EP_UNINSUR,3.323170731707317e-4,0.033231707317073166
Weekly_unemployment_insurance_maximum_amount_.dollars.,3.323170731707317e-4,0.033231707317073166
E_HU,3.0487804878048775e-4,0.030487804878048776
positiveCasesViral,0.00028963414634146346,0.028963414634146346
EPL_LIMENG,2.6219512195121953e-4,0.026219512195121954
Date_all_mandated_quarantines_ended,2.5e-4,0.025
Earnings_in_base_period_required_to_receive_a_.300_weekly_benefit_amount_for_UI,2.347560975609756e-4,0.02347560975609756
positiveTestsViral,2.347560975609756e-4,0.02347560975609756
E_MUNIT,2.1951219512195122e-4,0.021951219512195124
positiveTestsAntibody,2.073170731707317e-4,0.020731707317073172
Vaccine_allocation_phase._Grocery_Store_Workers,1.9512195121951218e-4,0.01951219512195122
MP_GROUPQ,1.9207317073170733e-4,0.01920731707317073
EPL_GROUPQ,1.9207317073170733e-4,0.01920731707317073
SNAP_Waiver_._Temporary_Suspension_of_Claims_Collection,1.9207317073170733e-4,0.01920731707317073
First_eviction_hearing_ban_start,1.798780487804878e-4,0.01798780487804878
Oct_1_2019_Minimum_Wage,1.798780487804878e-4,0.01798780487804878
onVentilatorCurrently,1.798780487804878e-4,0.01798780487804878
MP_PCI,1.5243902439024388e-4,0.015243902439024388
EP_NOHSDP,1.5243902439024388e-4,0.015243902439024388
First_overall_eviction_moratorium_end,1.5243902439024388e-4,0.015243902439024388
Jul_1_2019_Minimum_Wage,1.5243902439024388e-4,0.015243902439024388
Oct_1_2020_Minimum_Wage,1.5243902439024388e-4,0.015243902439024388
E_POV,1.3719512195121953e-4,0.013719512195121953
EP_GROUPQ,1.3719512195121953e-4,0.013719512195121953
MP_MOBILE,1.25e-4,0.0125
RPL_THEMES,1.25e-4,0.0125
Reopened_ACA_enrollment_using_a_special_enrollment_period,1.25e-4,0.0125
Expanded_eligibility_to_high.risk_individuals_in_preventative_quarantine,1.25e-4,0.0125
Minimum_total_earnings_required_outside_the_highest_earning_calendar_quarter_of_the_base_period_to_qualify_for_UI,1.25e-4,0.0125
Percent_at_risk_for_serious_illness_due_to_COVID,1.25e-4,0.0125
positiveTestsPeopleAntibody,1.25e-4,0.0125
EP_UNEMP,1.0975609756097561e-4,0.010975609756097562
Initially_reopen_restaurants_for_outdoor_dining_only,1.0975609756097561e-4,0.010975609756097562
First_eviction_enforcement_ban_end,1.0975609756097561e-4,0.010975609756097562
Last_date_of_receipt_of_mail.in_ballot_request_for_the_general_election_.by_mail_or_online.,1.0975609756097561e-4,0.010975609756097562
Religious_gatherings_exempt_without_clear_social_distance_mandate.,9.756097560975609e-5,0.00975609756097561
