Vnames,Importance,Importance (%)
r.lm,0.08352743902439025,8.352743902439025
t0.lm,0.08171951219512194,8.171951219512193
cutoff,0.07326524390243903,7.326524390243903
State_of_emergency_issued,0.0653140243902439,6.53140243902439
Closed_other_non.essential_businesses,0.0589390243902439,5.89390243902439
Closed_movie_theaters,0.04882621951219512,4.8826219512195115
Closed_gyms,0.04136280487804878,4.1362804878048784
Modify_Medicaid_requirements_with_1135_waivers_.date_of_CMS_approval.,0.03832012195121952,3.8320121951219517
Closed_restaurants_except_take_out,0.0379359756097561,3.7935975609756096
Stopped_personal_visitation_in_state_prisons,0.03490243902439024,3.490243902439024
Date_closed_K.12_public_schools,0.030792682926829264,3.0792682926829262
SNAP_Waiver_._Emergency_Allotments_to_Current_SNAP_Households,0.029975609756097567,2.9975609756097565
SNAP_Waiver_._Pandemic_EBT_during_school_year_2019.2020,0.026978658536585366,2.6978658536585365
Extended_Benefits_program_activated,0.0265,2.65
Began_to_reopen_businesses,0.02264634146341463,2.264634146341463
Allow.expand_Medicaid_telehealth_coverage,0.02040548780487805,2.040548780487805
Closed_Bars,0.019945121951219513,1.9945121951219513
Reopen_bars,0.015713414634146338,1.5713414634146339
First_overall_eviction_moratorium_start,0.015,1.5
Allow_audio.only_telehealth,0.012963414634146343,1.2963414634146342
totalTestResults,0.011926829268292683,1.1926829268292682
Variant...Other,0.00998780487804878,0.998780487804878
Stay_at_home._shelter_in_place,0.009560975609756097,0.9560975609756097
Reopened_hair_salons.barber_shops,0.009521341463414634,0.9521341463414634
Resumed_elective_medical_procedures,0.009216463414634146,0.9216463414634146
Reopened_religious_gatherings,0.009048780487804877,0.9048780487804877
Suspended_elective_medical_procedures,0.008954268292682926,0.8954268292682926
Date_adults_ages_80._became_eligible_for_COVID.19_vaccination,0.00885670731707317,0.885670731707317
Allowed_restaurants_to_sell_takeout_alcohol,0.00851829268292683,0.851829268292683
Date_adults_ages_75._became_eligible_for_COVID.19_vaccination,0.007999999999999998,0.7999999999999998
Variant...B.1.243,0.007804878048780488,0.7804878048780488
Reopened_movie_theaters,0.007384146341463415,0.7384146341463416
Variant...B.1,0.005750000000000001,0.5750000000000001
Reopen_restaurants,0.00525,0.525
Reopened_other_non.essential_retail,0.004350609756097561,0.43506097560975615
Reopened_gyms,0.00426829268292683,0.426829268292683
metrics.testPositivityRatio,0.0038932926829268293,0.38932926829268294
End.relax_stay_at_home.shelter_in_place,0.003844512195121951,0.38445121951219513
Variant...B.1.2,0.003695121951219512,0.3695121951219512
Variant...B.1.526,0.0035945121951219514,0.35945121951219516
Date_adults_ages_70._became_eligible_for_COVID.19_vaccination,0.0035670731707317074,0.35670731707317077
First_eviction_enforcement_ban_start,0.0035121951219512196,0.351219512195122
metrics.vaccinationsCompletedRatio,0.003426829268292683,0.3426829268292683
positiveIncrease,0.002399390243902439,0.2399390243902439
hospitalizedCurrently,0.002115853658536585,0.2115853658536585
death,0.0020731707317073167,0.20731707317073167
positive,0.0019664634146341464,0.19664634146341464
Waived_one_week_waiting_period_for_unemployment_insurance,0.0019603658536585366,0.19603658536585367
Variant...B.1.596,0.0017317073170731705,0.17317073170731706
