Vnames,Importance,Importance (%)
t0.lm,0.09441463414634146,9.441463414634146
r.lm,0.09103658536585366,9.103658536585366
Stopped_personal_visitation_in_state_prisons,0.06609451219512195,6.609451219512195
metrics.testPositivityRatio,0.06595121951219511,6.595121951219511
cutoff,0.06435060975609756,6.4350609756097565
SNAP_Waiver_._Emergency_Allotments_to_Current_SNAP_Households,0.05565548780487804,5.565548780487804
Date_closed_K.12_public_schools,0.053036585365853664,5.303658536585367
State_of_emergency_issued,0.050893292682926826,5.0893292682926825
Closed_Bars,0.04810365853658536,4.810365853658536
Closed_restaurants_except_take_out,0.03464024390243903,3.4640243902439027
Date_adults_ages_30._became_eligible_for_COVID.19_vaccination,0.026667682926829268,2.6667682926829266
Date_adults_ages_40._became_eligible_for_COVID.19_vaccination,0.026432926829268292,2.643292682926829
Allow.expand_Medicaid_telehealth_coverage,0.02569512195121951,2.569512195121951
Date_adults_ages_75._became_eligible_for_COVID.19_vaccination,0.02489939024390244,2.489939024390244
Closed_other_non.essential_businesses,0.022128048780487804,2.2128048780487806
Modify_Medicaid_requirements_with_1135_waivers_.date_of_CMS_approval.,0.021259146341463413,2.125914634146341
Closed_movie_theaters,0.019216463414634146,1.9216463414634146
Date_adults_ages_45._became_eligible_for_COVID.19_vaccination,0.019060975609756097,1.9060975609756097
Date_general_public_became_eligible_for_COVID.19_vaccination,0.017490853658536584,1.7490853658536583
Allowed_restaurants_to_sell_takeout_alcohol,0.015375,1.5375
Date_adults_ages_80._became_eligible_for_COVID.19_vaccination,0.014935975609756097,1.4935975609756098
Closed_gyms,0.013704268292682927,1.3704268292682926
Allow_audio.only_telehealth,0.012923780487804877,1.2923780487804877
Extended_Benefits_program_activated,0.011981707317073171,1.1981707317073171
Date_adults_ages_55._became_eligible_for_COVID.19_vaccination,0.010597560975609755,1.0597560975609754
Reopened_other_non.essential_retail,0.009432926829268292,0.9432926829268292
Reopened_hair_salons.barber_shops,0.007454268292682926,0.7454268292682925
Resumed_elective_medical_procedures,0.007259146341463413,0.7259146341463413
Reopen_restaurants,0.006847560975609756,0.6847560975609757
Date_adults_ages_60._became_eligible_for_COVID.19_vaccination,0.0063262195121951215,0.6326219512195121
Date_adults_ages_50._became_eligible_for_COVID.19_vaccination,0.005841463414634146,0.5841463414634146
Waived_one_week_waiting_period_for_unemployment_insurance,0.005673780487804878,0.5673780487804878
Date_banned_visitors_to_nursing_homes,0.0045000000000000005,0.45000000000000007
Allowed_restaurants_to_deliver_alcohol,0.004024390243902439,0.4024390243902439
Date_adults_ages_70._became_eligible_for_COVID.19_vaccination,0.0037164634146341466,0.3716463414634147
Began_to_reopen_businesses,0.003515243902439025,0.3515243902439025
Date_K.12_school_employees_became_eligible_for_COVID.19_vaccination,0.0024634146341463415,0.24634146341463414
LAT,0.0016737804878048776,0.16737804878048776
SNAP_Waiver_._Pandemic_EBT_during_school_year_2019.2020,0.0014420731707317073,0.14420731707317072
Date_grocery_store_workers_became_eligible_for_COVID.19_vaccination,0.0013353658536585367,0.13353658536585367
