fips,county,state,date.x,weekly new cases,days_from_start,log_rolled_cases.x.x,t0.hat,tau.hat,predicted.grf.future,predicted.grf.future.0,predicted.grf.future.last,Predicted_Double_Days,predicted.grf.past,predicted.grf.past.0,predicted.grf.past.last,log_rolled_cases.x.y,block.mse,block new cases,block.mse.0,block.mse.last,block.mae,block.mae.0,block.mae.last,block.mape,block.mape.0,block.mape.last
1001,Autauga,Alabama,2023-03-06,27,1140,5.03509559166642,1223.60082496184,-0.0568289922112465,4.35314768513146,4.64610519110347,4.63729264618769,-12.1970697277783,5.2290001006093,5.28068803197188,5.28272217378142,5.35793307622239,0.0375989585883793,-58.5714285714278,0.0603156467351909,0.0613189241699569,0.19390450894288,0.24559244030546,0.247626582115,0.0385105913905211,0.0487761226841333,0.0491801153735485
1003,Baldwin,Alabama,2023-03-06,126,1140,6.10893007204571,1536.23108041227,-0.0152254657484878,5.92622448306386,5.99692260073101,6.0023518118063,-45.525515738577,5.93474080577926,6.04872238978683,6.04728477054633,6.20484632122024,0.0303419004824442,-45.2857142857158,0.00362496500298622,0.00380014319694942,0.17418926626645,0.0602076822588797,0.0616453014993796,0.0285138746412461,0.00985568365471859,0.0100910144284458
1005,Barbour,Alabama,2023-03-06,23,1140,4.57911950878815,1277.40020928058,-0.0321618355253099,4.1939100833481,4.35782583263878,4.35398666011098,-21.5518539050568,4.55744395041491,4.63957328177195,4.63816417481096,4.79224234554065,0.000469829830791743,-23.1428571428578,0.00365465866797687,0.00348627258574521,0.0216755583732402,0.0604537729838004,0.0590446660228103,0.00473356468020564,0.0132020518066364,0.0128943273722149
1007,Bibb,Alabama,2023-03-06,20,1140,4.44265125649032,1254.37934961885,-0.0376295000377449,4.04063124053563,4.18277332868186,4.17924475622611,-18.4203133144121,4.31569017998306,4.47138726939342,4.46820981505977,4.71081637512308,0.0161191149478825,-26.142857142857,0.000825758437567092,0.000653239916147983,0.126961076507261,0.0287360129030994,0.0255585585694496,0.0285777724105131,0.00646821261541035,0.00575299682416232
1009,Blount,Alabama,2023-03-06,57,1140,5.37792041714701,1252.90304208294,-0.0463997592462961,4.9138756560986,5.05939990330054,5.05312210242294,-14.9385943336608,5.4727597617267,5.54229289026727,5.5421437115304,5.65248918026865,0.00899450128030526,-68.4285714285699,0.0270183099196708,0.0269692904181337,0.0948393445796905,0.16437247312026,0.16422329438339,0.0176349475677074,0.0305643186158304,0.0305365795038133
1011,Bullock,Alabama,2023-03-06,5,1140,3.23587340123677,1226.39128334228,-0.0356564006463985,2.83080740668392,2.98377440338248,2.98627859671198,-19.4396284536352,2.92384064998505,3.15727361143432,3.1427169403912,3.54302757710137,0.0973644378537177,-9.14285714285709,0.00617792695698928,0.00867812619727217,0.31203275125172,0.0785997898024498,0.0931564608455697,0.0964292209739908,0.024290131305016,0.0287886605236054
1013,Butler,Alabama,2023-03-06,20,1140,4.18095903505887,1315.93763471249,-0.0230910050313654,3.90093977313308,4.01569106836266,4.01932199983931,-30.0180602627913,3.90829722734807,4.08929524166195,4.08508172784218,4.35670882668959,0.0743444613841214,-12.5714285714285,0.00840225101991327,0.00919245803912357,0.2726618077108,0.0916637933969202,0.0958773072166901,0.0652151349545478,0.0219241070357987,0.0229318934753304
1015,Calhoun,Alabama,2023-03-06,110,1140,5.96797656580077,1404.74005339412,-0.0221249180116419,5.70247754966107,5.81124574038788,5.81310213971928,-31.3288022217854,5.82703652208054,5.94978747400474,5.94626968788733,6.13494627058567,0.0198640959238603,-70.999999999998,0.000330843060364402,0.000471188548748977,0.14094004372023,0.0181890917960299,0.0217068779134397,0.0236160518001831,0.00304778204061016,0.00363722572870511
1017,Chambers,Alabama,2023-03-06,34,1140,4.67149282891917,1471.52736326762,-0.0138247805490846,4.48651957934797,4.57020935580103,4.57471936507558,-50.1380241153876,4.58362685898865,4.64159116085897,4.64152233756431,4.7523579050601,0.00772042867183116,-8.99999999999932,0.000894109752782425,0.000898230352051762,0.0878659699305207,0.0299016680602007,0.0299704913548604,0.018808970311713,0.00640088065106137,0.00641561326377859
1019,Cherokee,Alabama,2023-03-06,18,1140,3.91487607441055,797.180562240457,0.0114890383854105,4.0190889483821,3.99244093308569,3.99529934310842,60.3311745776869,3.48498760771421,3.63944207220622,3.63752072283999,3.8859723282282,0.18480409379853,1.42857142857148,0.075863889570295,0.0769259910448291,0.42988846669634,0.27543400220433,0.27735535157056,0.109808959089737,0.0703557397396804,0.0708465213965478
